"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099897",18.0018065715627,17.7093062831697,17.4392911962886,17.2025991085174,17.0215981160899,16.9075883269729,17.6479234363042,18.6269173458517,19.7419455927617,20.7322389032326,21.6010392435569,22.2346788382443,22.7599708106391,23.1015240240414,23.0623525936634,22.7470796585215,22.3244356382328,21.7147443071122,20.9775978052558,20.2445437317427,19.5600928011578,19.1886816891188,18.8721192914988,18.4389662474621,18.126494194272,17.8591701227458,17.5734107904396,17.3292218168905,17.1476058963883,17.0671330465815,17.7707767548211,18.7591027836725,19.9200192736311,20.8960175806413,21.7448520830186,22.3519679106441,22.9158044419417,23.2532119688369,23.1744351241342,22.857187453741,22.5461453517261,21.831815834473,21.1963282658615,20.3857501880305,19.7175702395432,19.3606326636742,19.0528527893007,18.6776787931338
"N099898",18.392696502928,17.9229348472323,17.3379796484243,16.8100011521262,16.3331881414595,16.2248225240015,17.8314378233068,20.1266852727156,22.5285426791414,24.7330246318079,26.4778338716476,27.8094223020973,28.9045108461396,29.6922412360645,30.1975874484457,30.3410157091633,29.8557031481594,28.9376186238629,27.2858484085179,24.6787254849142,22.2470882316197,20.9443884327903,19.9743942637605,19.1934044288633,18.4842489763319,18.0072201936979,17.4201301005711,16.9040155965831,16.4276296694099,16.3165647257462,17.9205352336752,20.2240774630829,22.636580549994,24.8471128125515,26.606198548735,27.9305838967512,29.0378099291846,29.8354680812135,30.3423828904763,30.5047586865248,30.0046021778878,29.1033474048069,27.4379235835186,24.8388669816333,22.4132618316659,21.0820216595924,20.1114972498137,19.3382096225552
"N099899",19.3434971342345,18.5840831354109,17.2369854436515,16.145670216402,15.0890587936415,14.3489226334273,15.7529487552363,18.6898750514581,21.5952064117642,24.4837291963325,26.9834130990458,29.10354895962,30.6188950172142,31.6394088445267,32.1458043603193,32.2296619044083,31.7793381349201,30.7235938482528,29.3829120290786,27.6757456636292,25.7718635026992,24.4421175983668,23.1059614906595,21.7737597540747,19.3979638206354,18.6266071215903,17.2778534792844,16.189982858109,15.1224179649618,14.402075198132,15.8061424792886,18.7407147876536,21.6612438492114,24.5497377082161,27.0677377073816,29.1761208401614,30.7275471515413,31.7130583340034,32.2348045191489,32.3184074128371,31.8737157460834,30.807410719118,29.4354656540498,27.7637482225131,25.840665884554,24.5116936010032,23.2038466196889,21.8072634018158
"N099900",18.0377361185561,17.1465202691183,15.8733147948963,15.0028074430105,14.2840235679703,13.6055293475296,13.6533388721216,16.7309951345934,19.7361364317913,22.4521275213185,24.7571201388447,26.6398474302406,28.2898086047998,29.3785022530142,30.2262155976282,30.4964255545831,30.6385031060215,30.1951316465403,29.2393618705204,27.3719742707955,23.8834648151763,21.7990654240165,20.5031698478234,19.3389397224085,18.098203195114,17.2620479676681,15.9060214847107,15.1939870943907,14.4186630781094,13.67669665962,13.6658337157465,16.7421583878133,19.9658683410363,22.6684156992254,24.9705430466733,26.8582846323185,28.4682036917964,29.5782973801772,30.3876121599966,30.6952861414923,30.8005375466293,30.3194520352741,29.4219319311202,27.5158843090869,24.104907877366,21.9843493290543,20.645236704121,19.4375263822806
"N099901",13.0466311570158,12.6102620318445,12.2440638170607,11.9372113832119,11.6343057536459,11.4194352579334,11.2689320777322,11.3493528565161,12.495696555508,14.2153930029519,15.638914643545,16.8368295235861,17.457203757753,17.6172943513949,17.6151529208762,17.3210478850231,16.9570520254096,16.2099004655516,15.4124096132255,14.9164251388373,14.5360140451854,14.1289946891597,13.7905115235981,13.3492212838719,13.044055086231,12.5950028866573,12.2311522892832,11.9378140325682,11.6249893358705,11.4100387925157,11.2615947835948,11.3459024988107,12.4856615152428,14.1962553796365,15.6205966817978,16.8229058270505,17.4405006845719,17.5883952142002,17.5971420959386,17.3049323238326,16.9428232768706,16.196945357916,15.4015475430042,14.9076465779449,14.5173650152462,14.1240572492538,13.7751088882406,13.3352412533123
"N099902",16.7713192352079,16.01610562151,14.9986606886761,14.116549749053,13.3078611424443,12.541900100644,12.1262359252985,14.312576718796,16.4435176542293,18.8396350103185,21.1968002055304,23.4298437925469,25.6073805380565,27.3645265418337,28.5107879896355,29.2588505427226,29.4118699176299,29.1566090893143,28.2529247981492,26.9675433625114,24.4241042819505,21.8513427795953,19.8526008747468,18.4979162233486,16.8421413336532,16.0328570231199,14.9955456836818,14.2052894081442,13.3723647197602,12.5701700001957,12.1408635238434,14.3172875433023,16.459350871394,18.9805445243025,21.3351052629685,23.5507229447493,25.7065895972906,27.4238501709017,28.5814744630229,29.2704608082801,29.425071264336,29.4012133680027,28.5787680508768,27.288877639604,24.7318816367514,21.8646512421566,19.837308097774,18.4434153243963
"N099903",20.2134474189587,19.4059328554083,18.7349812655487,17.7826395115499,17.023216379111,16.3118974117988,17.4468443273738,19.9386329690977,22.1567411463294,24.1848808105358,26.0238641293074,27.7958622419195,29.1890470302732,30.2334800194698,30.8432512692938,31.2396815096944,31.1375283683217,30.738690906287,29.963418731187,28.5475062460974,25.6537336234536,23.2953093605362,22.0266611428233,21.2911144015494,20.3862625617596,19.583874190598,18.9172833600198,17.9470834440962,17.1944575000932,16.4768974463524,17.6101523303698,20.1199492780757,22.3364461060127,24.3498064696619,26.1865137982232,27.9898817720811,29.3597987026203,30.4421471361032,31.0327993972641,31.4254617206894,31.3588374478954,30.9545449178765,30.1675332746158,28.7640028294375,25.8612456329401,23.4961643984028,22.2121313764751,21.4463086172473
"N099904",17.7388328275565,17.36401941499,16.909703236188,16.5252910621917,16.2222123525605,15.8736865838352,15.8747643126918,17.1176826737277,18.9879248457981,21.213721757769,23.090099995396,24.4733625914647,25.3063037707418,25.7542482383576,25.7942280140467,25.5957376886157,25.4006711684637,24.9094526901172,24.1462689715363,23.1119329226709,21.5523945286441,20.3748308879167,19.5029073755586,18.7369799594631,17.9140910271576,17.5771340095831,17.1086389589251,16.6583218075523,16.4319158113487,16.0002621053811,16.0840559536701,17.2905691760899,19.2169782759755,21.4176429518701,23.210640753037,24.6521088505244,25.4454994125987,25.9894145911494,25.939308284707,25.8805238416971,25.5882038837857,24.987815129609,24.4434420394334,23.2886135997547,21.8940382752077,20.5844841805226,19.8850727395706,18.9715165842829
"N099905",17.8869974374096,17.3804685822284,16.8054391164576,16.2757624434956,15.7982527610659,15.422273679874,15.1734394100216,16.4131399633932,18.7517106071272,21.1937444077405,23.080861450939,24.5714425562886,25.7337029950561,26.4618736403883,27.0773841234376,27.3283951065329,27.3399169436352,26.8556815852601,25.9348141533149,24.2351292044711,22.0354139464645,20.4479651918413,19.3905740407399,18.6866765914177,18.0104061755123,17.5088533106499,16.9243133587573,16.4096799431778,15.9318146078899,15.5594292403607,15.2917382991966,16.5561964103571,18.8866225810334,21.3089662259193,23.2011578430463,24.7018243141662,25.8652226012264,26.5988148939363,27.2148193399286,27.4629614573127,27.4549641266994,26.9845996442884,26.0886981221416,24.3923072226634,22.1591948584199,20.5690014541329,19.4944784002409,18.8163602997034
"N099906",17.6944853645902,16.8626479317769,15.9108428285182,15.1816786272161,14.539329988017,13.8796906226625,13.5293891539175,13.3688370690485,15.0481988584921,17.3436992147322,19.414785685079,21.2107487812778,22.7456547213021,23.9378880246915,24.7787050479684,25.2646253624692,25.4434685309439,25.3065282307309,24.6755893525735,23.5355051296216,22.1789265143716,20.8208852565841,19.8646178348283,18.9119369796521,17.8312621493186,17.0181136750981,16.0608385649706,15.3709978145742,14.7519631214335,13.9461350944812,13.6417296291725,13.498264249102,15.1987000141977,17.4688866899128,19.618675646297,21.4747286775913,23.0368578567816,24.0450455516479,24.905735036251,25.4717488311883,25.7429699285192,25.646161797154,24.79931718356,23.6803926636889,22.4474292675808,21.2107201931667,19.908468590771,18.9826967039272
"N099907",20.2953651687915,20.2032931263486,20.0435538778709,19.8748841284934,19.7433706375281,19.5773809689437,19.5187137153869,19.5245910603661,20.0134177739601,21.7722196333704,23.2153345505061,23.8555658461063,24.2218969426196,24.3415712808921,24.3874941895264,24.1442494718251,23.8281761739997,23.2875362433275,22.5351255567268,21.7356896613929,21.3073826675428,20.9871969087454,20.7064321048751,20.4864002864294,20.280522632691,20.1916696848636,20.0300176471367,19.8592708201282,19.7180020353164,19.5549052965428,19.4980669424929,19.4958884448012,19.9924226710523,21.7420631503517,23.1837868543635,23.8337908206755,24.1886705083902,24.3117753126607,24.3671123712438,24.106711316945,23.7963562390672,23.2510101957441,22.5113279542192,21.701788603457,21.2890509199309,20.9652888481734,20.6750724378146,20.4627280488432
"N099908",17.5196080427081,17.0905886993299,16.3054889444901,15.6884000291184,15.0381240496305,14.9314978026852,16.3783054303548,18.2127224918018,20.1676465013259,22.2261004706738,24.0057830982472,25.6606720796519,26.8999166838795,27.8917926630871,28.5040144194952,28.9211022172213,28.9829882086338,28.7055950753974,28.0342236386955,26.391613614286,23.7249207316924,21.8780049535428,20.3259179368065,19.1712747209362,17.6218708883844,17.2908457150888,16.4504197521843,15.7918785033336,15.2445472656365,15.0259419241007,16.5557240753671,18.3683132920311,20.4167970596593,22.4270716624458,24.2919893729691,25.9261343256686,27.05843711522,28.1924837774858,28.7226168089048,29.0457956446719,29.3305107529768,28.9517220283889,28.1657446419808,26.7791104189398,23.9896474926153,22.0946636667306,20.4922157895111,19.5426408904672
"N099909",18.9047752834575,18.4088363906225,17.9103042874953,17.5467106428883,17.2017534672562,16.8329983597768,16.9943357868949,18.3114699000089,19.8653885746273,21.3603054543553,22.6594244616568,23.861260490535,24.7672590486688,25.6395738821142,26.1552073946534,26.414569813954,26.3852605621393,26.0244431635612,25.2810464575324,24.0168682311345,22.3708824549055,21.2975307085277,20.3885338137982,19.7426065545567,19.0864896778325,18.6436369542244,18.1043971941316,17.6963312551985,17.323400557206,17.0407875614751,17.1687419388162,18.4485792929283,20.1262889732432,21.578595884279,22.8269802153119,24.1621634514803,25.010119541751,25.8193014528933,26.4798298777685,26.6568679455705,26.5948446606091,26.1333714092446,25.6208199042938,24.2537054495925,22.5751227133499,21.6746584200569,20.7310720048849,19.9532934181944
"N099910",18.0966041516231,17.4753946690965,16.9739513372435,16.4943986612946,15.9893629896467,15.6923083195368,16.4070230330878,17.8894952890854,19.4198506940504,20.8715467944294,22.1078860075211,23.3068597691692,24.1328244085156,24.8209050382542,25.2657229861093,25.580219795071,25.6532730632457,25.491850372702,24.9533462038037,24.0333583995103,22.431794038211,20.7619014839724,19.7383545678262,18.9122953129175,18.2746498830489,17.6155060458388,17.0736260705393,16.6537658712967,16.118317727726,15.7853018660248,16.6042165608889,18.0724270720929,19.5708327969253,21.0015537752249,22.1942265711103,23.5297440485612,24.3036477877249,24.9668504747874,25.3864427082473,25.6237643753383,25.9130208373228,25.6067217023998,25.0344201734028,24.3590899620873,22.7328941324121,20.9547195366607,19.897171867018,18.938292979353
"N099911",17.5594600905769,19.3961062721206,20.9359388705377,22.3479301703046,23.4566120458137,24.3894195898842,25.0300605791501,25.3169978950968,25.6824644861179,25.7091625842962,25.4916326019766,24.93376868203,24.0128680964641,22.3008896566283,20.2494702754382,18.9341646961165,18.0684667194278,16.7941662481518,16.3312110470132,15.8309160701452,15.3820127521682,15.1792056770582,15.9194031748961,17.6158638446797,19.4484100902239,20.9921145521471,22.4195935877668,23.5954967474461,24.4874885102069,25.183379432314,25.4182452852899,25.7805870054046,25.7655326268153,25.6086696698026,25.0318294720512,24.1464000348196,22.373000105784,20.3785535054079,19.034938501178,18.2369848882481,16.9552097368785,16.4034563835251,15.9934262829338,15.5734118922298,15.3063134734664,16.0261557805914,17.7787349655036,19.5871056254689
"N099912",15.684984791048,14.9244784642647,14.5508025537284,14.1441455843663,13.7434220771663,13.570139004468,14.7682464904401,16.8874319310618,18.8561159132772,20.4342515064377,21.6562483157158,22.6403573924932,23.3273999608487,23.8878842165659,24.1140567775628,24.2200059736662,24.1816589194679,23.8938658123394,23.2824924321014,22.1636146253356,19.9214956070625,17.9453448264079,16.9092724831301,16.1859733150103,15.7001775723185,14.9237009917087,14.6276251408029,14.2178733712796,13.8214781084235,13.6660561619412,14.8997662746496,16.9240800478022,18.8880489288523,20.5227071254919,21.7780384908963,22.8240376770632,23.3546299436755,23.9435694447325,24.2622509290039,24.4206805733012,24.381053855091,23.8643920591654,23.3164441583166,22.2707202335263,20.025300622105,18.2390384705418,17.2025177727288,16.4886293106399
"N099913",18.3629948146946,17.9541512102719,17.4883028674697,17.1256156465814,16.948812410758,17.9228572066795,19.1207852732613,20.6271559968718,22.0270107897007,23.4567283011098,24.7082906835224,25.5220271724685,26.2045669466553,26.4654685284422,26.611990357409,26.46440159712,26.0824615287018,25.3360177606835,24.2124100405283,22.5331758951059,21.2467344910633,20.3204881829203,19.6392786686689,18.9703541029693,18.469469524511,18.0513177317587,17.5941472521052,17.2253585929156,17.0423209546559,18.0240790051629,19.2060881630325,20.7240010626006,22.121975678839,23.5513589493899,24.8102019537468,25.616289292509,26.2942550736601,26.5544674724047,26.7036553968707,26.5627509182705,26.1857362297595,25.445474298074,24.3173167130618,22.6332224189213,21.3602547654479,20.4275386923131,19.7428843880042,19.0799025023844
"N099914",19.1896562897077,18.6507437211869,18.1642123410995,17.6827833692604,17.3190140073546,17.0908057046185,17.844182813132,19.1612361016376,20.4454376554271,21.6434909014081,22.7308977778943,23.7007888539967,24.4446398731123,25.1128990151384,25.6020812351367,25.7751302942017,25.6651899041389,25.365127849176,24.8893741426518,23.9631497012259,22.7062741291451,21.678755518421,20.7562273790394,19.9966582478123,19.3554517931185,18.7802817754398,18.3458413692578,17.8333316368754,17.5240712405877,17.2831627755341,18.0316617887471,19.2927845316912,20.6775375410405,21.8346391369562,22.8830644878634,23.959418943218,24.6417636207994,25.2550264730501,25.8592379644149,25.9366467586174,25.8054687199254,25.679578967071,25.1340412227755,24.1847092594841,22.8468739563885,21.7897034047454,21.0748716058886,20.2189105955387
"N099915",16.3711209476728,12.0793582638886,10.112394244624,10.7917028707943,11.1432673997897,11.7610272037244,13.2976864312081,17.3729671290453,20.8692591511623,23.9224931093887,27.7681707075193,27.1433548890335,28.2150817336356,27.4697373400976,29.3860469982056,28.9450813736655,28.1899834583191,26.5598093490454,24.7503672402314,19.6555614806257,15.1217241488314,11.8069090648355,10.3349866263007,9.96676999238861,8.73772319194921,6.50331188528074,5.75298443872069,6.36351800276395,6.63936871803918,7.19001121254604,7.87485348388537,10.5708398284459,12.8752337536967,14.9812883311922,17.8684034158775,17.0395560410797,18.4305911736132,18.2208136290195,19.5747835679728,19.135927875135,19.011375003713,18.1901887449771,17.2791876622633,13.1302508559036,10.5179339695551,8.19633090458171,7.41627902799524,6.71836588269366
"N099916",11.4385005263991,10.4179989538012,10.1200415819242,10.2687080336396,9.23854850370966,10.1985668273342,15.5008197302076,20.3542807436056,27.2114699394097,28.8672671345443,30.7978554940344,30.0465237823368,28.4367308668879,25.4641996233078,28.2268626407216,26.6118826444059,29.5253377680717,28.4529504812771,21.0842852021758,19.1007587920266,14.1783013659894,11.8520082126216,9.95538232034369,7.45347785948097,6.53948574020006,6.19307491379074,6.09842519790696,6.30264664416224,5.82098308411778,6.3417467789528,9.84362564084468,13.142792291796,17.7394561447658,19.1230046632977,20.3334985155572,20.3534562526508,19.5139274886697,17.4165829566321,19.6793309198569,18.3362291912585,20.9013925446457,20.1804153643233,14.7915231266181,13.6510536635203,10.0919634740216,8.59585830816357,7.34534132060743,5.5880949603272
"N099917",12.6900550754092,10.0776501919677,9.20794837840153,8.66592573263211,10.2003109217975,10.1433404603621,11.5814334279,15.9697597682503,16.0412244146506,16.2000966426682,17.2317428059859,17.9627552286018,18.6558248978389,21.9794705624301,22.8573548472632,26.2446703239034,27.2230693831685,24.6685232769992,22.3088241433641,19.0279883660523,15.0688547918529,12.8352245944302,11.6340793564328,11.5961485267267,9.02065218899009,7.23430926706735,6.65876093506947,6.33575778636177,7.4986225281012,7.54333508339422,8.64253627883356,11.9254186605816,12.1218221998627,12.3074656830079,13.1473675846047,13.7519830548956,14.4103636359345,16.9926579679608,17.8071455762475,20.4433298494525,21.3315953853608,19.5210528952231,17.5235999304743,14.9838088627211,11.9268093969745,10.2758100082453,9.25117979313648,9.36009247093632
"N099918",10.3673233188591,6.86118175548658,6.24027851236613,6.97799924096809,8.2815937784177,15.9021004281479,30.1092102244993,34.0552723702943,33.0438710494477,29.4174795418693,26.920490421729,26.2006333251677,25.1455152592202,25.7015664933853,26.2400389298337,30.3514588722091,32.4608065593863,38.5362488183372,25.0839211478974,15.1896840498484,10.4677837731799,8.69871641964684,7.12155518449038,4.82310016494489,4.05102522439972,2.66660293566116,2.50067360621341,3.27407835178008,3.70464763984896,7.54179096093756,14.415564624298,16.4771173302359,16.3461906335894,14.7211255088134,13.6917268120638,14.2858082185216,13.852753430995,14.4479562884948,14.5327359884085,16.3990380595994,19.3364767242734,21.3174478090118,15.8779579454679,9.80716287974502,6.50042607832299,4.7952097332639,4.84949061878626,3.39959223331323
"N099919",43.079137003683,21.2244989961416,16.2244077540641,20.1779722324711,26.0627073760193,67.9940847960829,200.208410683346,293.506192044866,292.122492144874,204.991421629167,169.541256703933,163.958308514769,159.056592452139,155.4242660468,166.165990769755,187.783074150551,174.194224269252,177.376690883332,116.729874598763,69.4126979578825,55.1288539861273,46.4075057520813,32.5536920918701,23.5053861092128,10.1945342950694,5.8195410467099,6.84623900926067,7.78270917111308,9.79636927268916,30.1950573857102,73.8591793092335,125.355110042984,138.551053850629,100.496759059531,91.4087898947216,72.2027602409876,93.9213325399535,70.4766661273638,105.150655598718,96.595564468138,137.010913750309,76.4608819598426,95.0680456244868,37.1239151359568,49.0146239910507,20.4761402160477,32.9066695309391,15.9566840403024
"N099920",11.0081049777717,8.42211913003433,7.64207666880756,7.16604913412138,8.05073517493076,10.7674695257333,22.2054470684605,46.9477716584368,60.3533076560912,48.3212053746934,39.4662728713458,39.3369121602842,37.6557820602628,38.4433113523548,39.1982266689023,47.7405196702069,49.9650470596613,47.2806970959446,37.1395356623449,26.5511220167645,20.765503970652,16.925479851308,13.4990178625447,9.38324688417075,6.94277996753419,6.08507564508096,5.84356878612144,5.67562695280517,7.00642748491757,9.41309684926063,19.5179641383253,45.1693877592647,60.5697581433645,48.2789712723088,39.339921504921,39.5579802749627,38.7143783806505,40.3767387485779,44.2154038440754,52.0968416680177,55.1923247360463,55.0760353225144,44.4559191785695,27.7467600433349,24.7052365096607,19.1477455082893,15.6064225172352,12.2359000843038
"N099921",25.8118438271217,17.0001713515092,15.622493701323,17.8270598069078,25.980271653323,34.5283123404331,42.7619352505677,48.556077298566,60.7382081827658,71.6959631376139,81.6108782285938,79.1913285514065,75.9521126925234,79.0222416764832,78.9943036029601,77.3928433433571,75.9610425500583,70.9024976451522,59.5167302385313,43.5820391484671,35.1536819569482,27.4911061341648,20.7602644382076,12.9214463617898,10.3787065734136,7.41137423328109,7.41226355247312,8.21981630474477,12.8192924847319,16.5452604591184,21.4998015601672,25.8122999074005,32.3614125056316,38.08576857311,42.1538404640653,43.4446297997105,43.9177619023776,44.3032392149274,44.0702419633756,43.0618629275123,43.2233596743501,45.0887293897352,34.4733337855608,25.2373346125019,22.739772034618,16.6047248776248,13.7866254611407,8.51192000927301
"N099922",34.5792843379826,25.2722550134251,19.8276617393112,17.5113168617698,20.148947456567,22.0528766784704,23.645640336001,28.6043459498448,38.3556829943589,42.5882855573415,56.3690266538737,61.8431787953589,66.7010272625272,71.2634241311629,74.0567393428237,68.1888539806546,61.7953040075823,62.1490987893625,54.8300844154296,48.028300313507,43.5592731362461,32.841470817886,23.7208600713444,17.5126689359408,12.0702181649541,9.71542231660646,7.60507462166061,7.39402943999426,9.34555423312986,10.768922507282,11.9236393543279,12.2589999342888,19.1868549576129,19.6794599619532,29.4418132490316,30.9780397088562,34.5681262778078,40.6638183538009,41.801883884541,40.0009659893931,33.9784621714077,38.582515599822,33.3820236713477,29.9403523738983,27.5778108914212,17.0398430183407,15.9734933463317,12.7078086915665
"N099923",16.3423129814018,10.6830788605046,9.73050704544949,9.76444711747911,10.9618755392989,27.4113425048525,80.8038487782161,129.120379845644,123.44810389131,63.6621554584937,41.8120248445737,36.5613250399165,40.3066806158008,41.6243497400968,47.0001125563898,57.8392042663162,63.3082117201763,65.7732511384525,54.4022286401266,31.2323809558214,26.6488071193203,26.3275084703715,26.4989504639335,19.5354085485714,12.5396969040518,9.82013127028233,8.31155421069775,9.54208604444989,11.7528019762475,30.3461211516683,90.1856461341268,149.774224947798,140.278478838827,73.5861035384562,49.6842845150088,45.3500410538924,56.9166179358021,56.9561826229159,75.9400696233241,80.3788539856868,99.1630575871271,100.058090973661,83.8498770187197,51.0958584382221,30.5328006422292,49.3887590070826,36.5211333861929,25.8747264622737
"N099924",18.0556239694282,11.2424605344676,9.17906434384246,7.87694713458838,7.9381576655347,8.73194429655491,17.9866403102217,19.8872309950651,18.6895270221548,15.5317611749582,16.0290825005096,18.2683737422245,18.6839038491803,19.6700421362916,22.1125207462102,24.9511224630543,24.4931949218613,22.2000640677885,16.4740907718853,12.8841345136018,12.6587343518229,10.3023094349051,7.89330602131747,6.62901434575505,5.85248477709689,3.76686088642185,3.52133623716018,2.84270979871833,3.3256511124537,3.88886102162566,8.10344056856398,8.20985656819181,8.36822647104147,8.10118900061499,8.05923648494749,8.1897349985083,9.55539859835694,9.01262796205073,10.6588098928718,14.3369155709259,15.558651903806,12.7857566115379,11.0474570743958,7.34963094565769,8.35827376341416,7.818096681638,4.105814095894,4.74140095679137
"N099925",16.3495379772743,12.7650795932424,10.1451965514128,10.8047856131243,15.2419548054925,14.2922711559326,14.6479572939788,17.0849016491729,21.8137104147796,29.8226898162901,35.3635738335312,39.459721872931,41.6553800582652,46.6472203084643,49.4590602124513,48.0517419634964,44.4339511857659,44.0655010418446,38.6630301074458,29.9148276007047,23.3213731954643,16.3546771586776,12.5010626100966,8.83066195532217,6.85103265025248,5.3216857083753,5.5314978105788,5.25009739133816,6.99166654953592,7.96485828164316,7.94964364784107,8.39256101384603,11.150684415035,16.8244216271339,18.9528173324247,23.3816304924787,24.0958558276287,25.7544165669434,27.1117601949351,27.0229739510789,24.1031408599953,27.9656763571521,23.6959307906977,19.9845176973981,14.798371750779,11.0921050386107,7.36632636081799,6.69791520858712
"N099926",22.8279037383128,18.6614341497928,15.59273415941,15.0761755589218,14.2339338727769,13.5731157812495,14.2058380834248,14.501280463448,15.0292425624436,15.6198064339156,17.9791195876681,21.0569413422384,25.1078954389715,27.9232792600183,31.7428803071385,34.4426354309993,36.3107210166647,32.6915318120464,30.0918915338353,27.5433537796776,23.6759552075559,20.0439078533252,16.8318615187219,13.3473451063242,11.3411149405191,9.81388718539441,8.41263463727245,8.20189797979936,7.87667972196019,7.9184187912843,8.300052754093,8.43815331285225,8.75676815495063,9.25862881418144,11.0423424379458,12.9584255563792,16.0690174098641,18.1444181898935,20.2109246667759,22.5705186637231,23.6418228161527,21.0973935653822,20.288722842637,18.5992152189192,16.2615586100614,13.1063714381867,11.756929414525,9.04997619981404
"N099927",36.7199349899995,24.3759222077858,17.0588163218816,14.6053289815636,17.4854648832948,22.4344402711057,38.2600690498936,56.2076976852244,71.7143153327821,86.217254175398,103.287722918267,121.916807601412,123.597387654918,128.321732962302,132.69958446656,138.837828369772,130.814205368797,122.291448282719,105.821858305128,87.6882036479034,69.9105798585146,55.3139629203436,39.3815768507193,34.1699257669911,25.3046888175596,17.0641605632399,13.0075746222764,11.7958576991265,14.2807443703612,21.4790593095712,34.8787005921241,56.5648600129331,70.8553936261958,83.158773769701,106.100964766705,124.551186278643,126.066717185706,149.431985950988,145.245321385595,164.778104476885,141.326456951918,145.578548023423,127.218832097865,106.202767885033,73.1721816170391,67.4531492391457,44.129845545687,37.6223782667755
"N099928",25.2440900262617,14.686710259746,12.8307048945881,12.714255555356,11.9132938157773,18.9794780369636,36.4882665613775,51.7654079625458,59.9400418151779,49.4961820792856,51.2947242946176,54.982793521763,56.51091923696,59.5602941438209,59.6048812088432,64.9327164951914,72.1231863870892,67.2792793789326,54.3769139754253,42.0724697331962,36.2978173537237,33.415903111237,27.3351252490137,19.7259488986934,16.4549798195169,9.8412099413564,9.29978852675526,9.70519514176709,9.8903940428869,15.5862285698926,30.1779928259163,46.9500021141462,52.4273746351093,45.9401051727706,48.6129948844122,54.5597444983279,53.9372219433793,56.3874976606902,58.8703079877467,66.6127070852391,73.1766603899612,69.1698705234506,57.229088394353,46.2260011093575,39.663291161158,35.4606474261042,29.2256941097101,22.0952528593347
"N099929",12.0043506161823,9.79952798230952,7.96167935553989,8.07997171456783,7.92121846052741,8.45132095379999,9.79703771137957,14.1546184607002,16.9440250442897,19.8966270723089,22.9188468806598,27.2562707311801,28.4546261352824,29.2992532982881,27.9587993600602,26.5180286833024,24.6899931527818,21.6337059985536,17.9082376235107,15.3677029192552,13.479207294284,11.5411359373846,8.65110566961516,7.23956259368887,6.23317512407559,5.1789287943223,4.3649859808105,4.77489890900179,4.79480307766579,4.92600459176535,5.9085726933917,8.45092470118436,10.23489658055,12.5346442280921,14.3428152130148,17.2375033990605,18.2297226895173,18.7364552751177,17.7870733251079,17.1414968493453,16.0860154516485,14.1766568681622,12.058527249881,10.6843411033178,9.54865082202878,8.13266134555536,5.8698038347037,5.18885740801744
"N099930",18.6400157826735,15.4363703294262,14.3952749617656,12.9564053826446,13.4608182389619,12.3609488938746,15.4048813805294,17.9844276139405,23.266993229125,26.5282850807818,33.3343374188431,36.8747503869252,37.0408841006459,39.3210234214654,41.3903486223153,42.1452208403888,42.0393141069808,40.2987046964615,36.0625785576299,29.2805475124452,24.5585108235339,18.9748784730563,16.1650143071778,14.8608831923426,12.3099979883727,10.3948970171998,9.90894847640283,8.78057619167498,9.27354783951915,8.74945486192999,10.8157216259783,12.6515699073519,16.4492544984416,19.097203279034,23.9798793250886,26.5529577856143,26.7506362801276,29.0395228224853,30.7521588943295,31.1007053416935,31.4787538004709,30.2229021250667,26.8377482607337,22.342263597096,18.733624076943,14.234329266424,12.2365717733225,11.473684331278
"N099931",12.2141260218919,7.93674352670931,6.28095733280681,5.52985597592627,6.50732597341215,9.45250610388347,17.3775202967837,26.7027224755608,24.6583451154954,20.9508708994098,22.2700629972265,23.6476902290477,25.1580645082264,25.7948472169669,26.0959340566688,31.41571188321,31.0858752651669,34.1861210223091,24.1240669664944,16.4868175412497,11.5666318770053,9.80185235831939,6.35648877174813,4.39517469762251,2.89937522059529,2.35025912031927,2.14210362426587,2.04426123825414,2.52416911433744,4.07152994842937,7.7977843810549,9.7325409838358,11.1249444470652,10.2371053940391,9.10966767987259,14.4061835062624,16.9376470705489,13.3096588750206,18.2660257149866,24.5491892938328,18.5697568555272,18.6637915290009,20.2236275918017,8.4124440476449,7.47569488414865,10.2731071404739,7.33757987960769,3.47880674068108
"N099932",37.1350637444177,29.259925132526,18.47832307196,16.4455460124579,15.4627553307492,17.4819479859741,23.2123459559192,32.3284227378618,38.0310079043982,39.118238749518,44.1932260684736,54.3084787439079,60.5961924687998,64.0335259308345,65.1209749532121,62.2644594661496,62.0772477461217,57.4580785400947,47.3868434997597,39.8999434669873,36.9243260940216,33.5813800568835,26.269381692695,20.0399813415518,14.28008378879,11.6481055074091,8.14105206958811,7.34680056150364,7.1370085444413,8.96517643293737,11.7978564551519,16.1483630867012,20.2151566249377,21.6726239619512,25.0602526465708,30.3938774749591,32.7304480049684,34.932105559694,36.4844073411417,33.9730105923603,35.0126626111523,33.1475495374262,30.2055233138618,23.846267879004,23.7113901159435,20.3094842672477,15.5751105991277,14.2059243070432
