"","f1","f2","f3","f4","f5","f6","f7","f8"
"N045116",3456.8350845544,269.258932404005,-1074.42836759437,-387.771006277871,411.297362285935,-993.225884183104,-1268.25323220756,-689.71131948011
"N045117",4048.79515158166,3847.22458419079,3688.68202942075,3543.5724498196,3429.07231796874,3319.90028034096,3222.54408993964,3120.87971448159
"N045118",519.033482895589,491.469142457492,465.030975104721,444.086408697613,425.882710394725,408.561131129669,394.642491759319,380.218927420624
"N045119",4553.5208370646,4263.17600470444,3956.17634999851,3760.25110402431,3624.61928388221,3532.18475879776,3471.88114502551,3388.64941772384
"N045120",2084.32829678839,-526.717559781636,-1978.06367524363,-3001.58600395439,-3914.30902780711,-4724.91578164892,-5449.2647858305,-6120.95509298638
"N045121",4178.34879680847,3460.34226934095,2887.06848957723,2641.22766837769,2577.0991656829,2570.37042512362,2545.42078674782,2451.79873932684
"N045122",764.310487110828,633.296833316342,474.11464684428,388.827028188556,357.768546807797,366.598247349618,385.595506619029,360.118059265584
"N045123",2337.09070073589,2282.79629026816,2753.11561690402,2391.68710716691,1912.77612262028,1893.62661625645,2325.73012441888,2041.49047335691
"N045124",1409.45509036483,1135.24586088731,1253.72476752784,1349.41485464337,1250.19644183421,1017.01420480052,1133.51105286594,1226.191587926
"N045125",1125.72555774216,1156.49910729956,975.133496255811,920.795521292535,869.090999713537,822.365105312868,776.053477970411,731.002357840265
"N045126",9382.99333133053,9229.45576256213,8982.05358454962,8798.38906705881,8646.51310862507,8516.47942108213,8396.61200735124,8286.27574209743
"N045127",10906.4902520721,10926.8164150302,10918.0045754579,10921.9979821817,10928.4194693927,10942.0684826284,10954.7950125308,10965.6919501499
"N045128",10784.3931958981,10796.1081011048,10782.5410861342,10778.0877589846,10778.81225945,10785.2045923974,10788.1325965298,10788.9681664896
"N045129",7820.11121754893,8024.20708340983,8315.10702567175,8481.4458900288,8422.66337084873,8116.47802693837,8108.71559653661,8129.27398367526
"N045130",7621.04323468893,7154.1320854737,6648.6645294877,6190.23559779764,5831.09710669181,5517.20629943701,5226.09487709763,4973.01921463679
"N045131",10631.2804448706,10619.7920288565,10566.5134737755,10497.8421948449,10416.2674046567,10321.1481641506,10220.509655917,10116.4816569457
"N045132",9439.81976426635,9383.83422946454,9259.44983271728,9251.01944207775,9208.71547530363,9166.98347761977,9130.87169390333,9102.94462789096
"N045133",9478.22489194279,9363.47349887263,9272.52569790557,9191.41996427834,9113.30966947434,9037.09310588592,8961.0570463613,8883.72942945594
"N045134",7624.91515949083,7164.8681758241,6653.23728283086,6184.37374635609,5822.25068415127,5507.55214547501,5203.82097207456,4953.95425049529
"N045135",10746.9709594894,10779.0198827602,10777.7443135706,10793.3428329921,10817.014925962,10846.5890167523,10877.1366018022,10912.6302428839
"N045136",9477.97156061174,9358.78118630494,9266.2661333955,9183.96673589043,9099.88839074647,9016.59891011186,8936.4614965893,8850.37185879771
"N045137",9478.71749967501,9361.9558899381,9270.32633628128,9189.04601073225,9109.65475116518,9032.08778304488,8950.5874423858,8871.30772861887
"N045138",5318.02132002113,6143.53969120481,5453.53020095393,5941.45959583415,4735.97651221687,5557.27601743965,4987.1700834492,5476.38565973874
"N045139",3417.5435688223,3029.27647499935,2734.58936735497,2482.3405440796,2318.25582049544,2100.05775722828,1967.88823978331,1837.62321325081
"N045140",4284.40977539007,4679.63279047483,4093.62229943174,4274.66114935458,3254.1310714551,3698.98233137335,3331.64689069477,3519.90705131853
"N045141",1429.900261904,1663.26938226072,1281.9557033056,1504.36308519375,1183.6133488489,1404.4815835462,1094.58801046653,1299.0749164538
"N045142",2484.90001992563,2970.6158646349,2529.51541392082,2696.52458050077,2106.08756065134,2572.57571815722,2222.15107104994,2390.74589237285
"N045143",4148.02922584107,4402.5303841943,3586.76088747014,3713.96666086624,3082.11608061698,3417.42378689162,2870.53418520986,3007.81638607483
"N045144",1350.59923575433,1503.12195573497,1406.23796818435,1574.33584620766,1247.76083450284,1395.98220939235,1310.71583814397,1473.04098886291
"N045145",2425.4253895494,2510.29155496613,2013.83983880044,2337.74370517485,1893.26034995967,2019.90135620395,1654.82918725881,1947.46246276576
"N045146",7966.59417624972,7222.2094354707,7036.24816393797,7349.32841605555,7408.13923394687,6766.92436662458,6628.96854456379,6949.83181669226
"N045147",4320.38549656868,4225.91297358264,4147.74080734763,4074.54338414292,3999.19137846296,3925.17601767604,3847.18972038852,3764.17176198705
"N045148",4312.89649260847,4004.2573354119,3750.3677584072,3536.19537880173,3338.05936329017,3165.69072606164,2978.59418873849,2803.71077285988
"N045149",1468.72390037835,1346.81943249074,1260.32098841334,1176.95172786354,1117.38750327449,1060.17231624388,1010.82471166435,964.345401832869
"N045150",1600.77756543501,1514.00433187917,1451.40092358478,1399.6153748326,1358.66035393318,1320.80619604788,1285.17024923208,1256.18428446211
"N045151",7379.09752053254,7366.42364180752,7407.47716657655,7480.87698318355,7575.29963734787,7681.02924810246,7794.9456792433,7927.73707495281
"N045152",1224.9014015631,1126.20315363367,1057.89542636236,1002.77907276588,955.744458407701,914.188085765121,878.886429919702,848.529340993484
"N045153",2471.16689165709,2305.0666316227,2145.98112053605,2004.38956263572,1879.69813013899,1770.58668001514,1674.70916891669,1593.5026623712
"N045154",19275.3845491429,16834.6568294632,14411.4377571872,12110.8619786317,10001.4876439492,8102.10677670296,6458.67042861672,5014.22368613591
"N045155",3992.5751547791,3789.07247579042,3598.19289126169,3422.80311795899,3262.81095807264,3117.40262229981,2979.64680223062,2859.89439375954
"N045156",7603.0540864886,7117.11600988258,6662.86599182203,6234.80724617152,5823.10923203718,5419.51725320577,5042.40687112947,4670.48733471835
"N045157",2564.12585025816,2339.79233726034,2110.97477680111,1884.4668665091,1666.65917316285,1459.84659961445,1262.70039043528,1082.22601731407
"N045158",8042.64576255671,7625.93524383524,7238.30515432684,6889.61891025441,6573.49862205077,6290.59283495801,6037.55403397677,5811.45349724032
"N045159",18797.1507500101,19286.6926827351,19799.5125618088,20322.8624782289,18464.1143845672,19365.244504103,20186.1243575627,20877.9247658809
"N045160",11104.7335354033,9354.25792971036,10103.934065803,10392.6455426667,10818.9076284553,9664.33618146585,10383.574629832,10600.5854405289
"N045161",13788.1707094366,10607.1013803442,9776.46770148693,8798.86296559955,8682.76371051212,4550.24303124911,2844.62475875234,1162.10445983351
"N045162",1511.11583985805,1459.26276876832,1411.0123965493,1367.58438262982,1327.63324164845,1292.79964757207,1260.74483479806,1230.89393015607
"N045163",2565.65219436188,2424.98816763169,2537.96591206529,2629.08302914052,2923.37498224278,2793.2410063655,2941.3348191658,3057.81618028074
"N045164",1294.79090352269,1262.12336951745,1239.69626967015,1223.21768293632,1210.77290365577,1197.6178272529,1189.85578317817,1180.82786770333
"N045165",17666.9881311067,16000.1510533035,16218.3503039668,17230.7704899514,21067.4044046062,19134.0113576923,19397.1573119348,20616.9753824149
"N045166",4453.38490634937,1711.91059047745,4348.40118632,1477.58615200181,4141.47162614659,1343.12267963012,4049.34751754227,1196.3740815108
"N045167",3212.43902407563,3846.40801567229,3085.3440293108,2711.06757814481,3029.76233711844,3674.87448604523,2971.46547430081,2628.75373936345
"N045168",4655.57371567478,4940.33193659765,4408.74771169273,4036.50086660313,4332.61411059692,4625.44453889119,4149.10941495843,3813.11034411006
"N045169",7292.93334171626,4675.24428552685,7137.52935573874,4436.71845160084,6892.34851981884,4288.3421360346,6820.24011152005,4121.0038706605
"N045170",10128.2976162632,9313.25564281095,9637.42652529245,9359.45545790841,9482.38540468575,8850.91947908281,9268.92074973521,9033.22898039128
"N045171",10471.7760271492,9110.26239940233,9394.3554482167,9278.76001329158,9334.05094122606,8266.93367590715,8615.58767082438,8575.73650579732
"N045172",4286.13388596681,4063.78666367794,3658.29392393507,3241.28527828581,3672.23310173777,3509.96912923935,3092.96480493444,2665.12891592966
"N045173",9532.86501271835,8675.52928693659,9126.08056861136,8898.51583949379,8924.24580341561,8251.76487942815,8753.82937449681,8595.15423753338
"N045174",4654.62551853171,4363.33429482338,4137.53963978311,3946.40096763609,3773.52494396337,3636.6626884733,3493.64770275641,3392.74004849566
"N045175",9521.77391624758,8683.65806254071,9128.00803392627,8862.11084232097,8937.76052936955,8262.93099045719,8751.84222067133,8573.73654936486
"N045176",8944.31925563108,7544.06440781457,8194.0678968355,9211.47202397732,8217.19103983478,6941.16769633805,7608.87125079942,8651.96788280501
"N045177",7551.41758400214,6033.3517159625,6092.3360493885,5807.3637169933,6810.84228124418,5405.2304611309,5568.77041095951,5340.57062402071
"N045178",11541.2862531058,10923.9910153295,10612.3600760071,9910.79125326552,8535.33678386675,8402.91778168412,8035.7026016653,7295.40036424787
"N045179",1721.95015862707,1708.40832603797,1705.92607415953,1707.55000792507,1713.56879530384,1720.85665112128,1731.35680932525,1742.9796285265
"N045180",3874.16858657352,3804.13158166944,3672.28321966499,3567.74721353411,3462.65488340367,3355.80600817951,3246.15265686729,3138.78031187563
"N045181",5387.63584478126,5363.02982740591,5335.79721845349,5311.96561993313,5285.4104052149,5256.01845491908,5230.02463017038,5204.31215378883
"N045182",1332.18927663861,1176.59608734693,1046.64417537421,960.182501503734,888.676815131023,812.616457166847,762.637630830774,705.768010029489
"N045183",1729.65888206337,1354.62876217233,1069.92102831698,906.709275087107,852.62943461829,782.195827499861,644.739641883278,634.675874783725
"N045184",6432.392947095,5887.35965430382,5431.37878431754,5042.136285759,4721.1857888451,4440.58195984952,4195.74612582389,3987.13638771345
"N045185",3238.94295638284,3318.55226028568,3389.10238944509,3455.2999789947,3509.39173305045,3556.93333350873,3582.38750019875,3599.39160427203
"N045186",7929.54165450403,6971.43529964567,6287.62041102654,5733.49753720484,5287.88162085787,4969.96591889371,4634.06898981092,4370.94041316993
"N045187",2304.46289061485,1281.96374075814,950.378973361471,374.422001588248,377.67189951568,380.699830086422,376.355829650926,376.058281684385
"N045188",4126.70382757406,3402.09256589094,2886.71478808052,2567.12315556837,2260.64871739975,2028.78261945175,1860.91199892358,1760.65259235256
"N045189",2201.22300608013,2014.24895328253,1870.80660064598,1745.27220008665,1643.24312010111,1547.1195624968,1476.14188085239,1413.28325157029
"N045190",1262.97982376419,1177.42317798128,1103.20680850171,1035.5848007552,972.583619447356,921.680454655371,873.000203811888,829.304325525501
"N045191",3959.63852014991,3749.39845453192,3865.09903996806,3820.84282405675,3939.39156393575,3764.39886489303,3878.45675595908,3846.27268962183
"N045192",6748.81975294245,6133.74026986292,6238.55973365787,6218.04285856621,7030.90725336212,6393.82608348431,6511.60960847874,6500.07731307535
"N045193",3687.41177654272,3118.98902455159,2912.03378612616,2700.0134802459,2090.99832029551,1662.1608990718,1239.43412100803,993.254627017845
"N045194",4017.79482102822,3788.78220259329,3897.77953707794,3833.94326418699,4030.80788587181,3826.56205410144,3971.34414232732,3937.45837795342
"N045195",3799.07122560754,3625.02896542664,3750.87191147147,3740.24427809375,3904.96666060832,3743.51034840642,3850.32611153465,3836.75849273529
"N045196",7091.10815596121,6447.666035766,6561.88752304446,6545.17504461179,7387.05366422484,6730.15930043535,6855.31651137151,6841.6355846763
"N045197",1285.44485904199,1335.64150856238,1220.30229876129,1101.69161738341,880.905808125781,1054.97486665084,1014.82955181392,1076.33761159795
"N045198",17218.7247433675,14673.7829655805,15293.305246864,15000.5763813847,16580.6118607571,13800.9998651932,14208.3678213265,13711.4250677287
"N045199",12637.2733062446,12589.0988870015,12600.5568964072,12629.3534070995,12692.5041028119,12769.667186302,12873.5919255867,12978.4105183226
"N045200",2821.3032857288,2755.0794752476,2667.42055889707,2564.46692213974,2452.12920101017,2329.70064806396,2200.47635757796,2069.788052961
"N045201",5165.5054960823,5143.12911771399,5143.23057058918,5154.53828013558,5172.96662728425,5195.16185318146,5223.33353274082,5250.62177410363
"N045202",13142.3531667236,12871.6393693077,12466.7739445764,12009.2334182656,11541.1181854203,11096.947596728,10673.2206374892,10249.9996066868
"N045203",5534.69699186295,5344.02918365646,5209.26513139729,5099.06552969573,5005.18621591728,4924.23155920054,4854.80399206336,4789.50836533258
"N045204",4821.58795748326,4798.58992744624,4795.32019473774,4800.7457070196,4813.17528684529,4829.32803815433,4850.41682530427,4871.33758145318
"N045205",8606.92741174437,8632.92168661248,8656.45928178545,8657.80082081562,8670.05309960989,8685.75829604883,8703.70234679488,8724.68998790997
"N045206",11283.6574568227,11141.2816272526,11031.1108975283,10857.3437103869,10730.1064580415,10577.3705086337,10463.9014171908,10316.0450514223
"N045207",10746.0152381988,10681.0998639316,10607.2329160669,10521.7008121805,10424.074028374,10320.0514456022,10205.2881553161,10083.4059126462
"N045208",11592.5564871413,11686.0760817015,11767.5016507315,11837.3780603887,11896.4876045676,11942.5311055347,11978.1761884848,12004.0806686427
"N045209",11493.8821304564,11517.4019025955,11532.6625318475,11536.8775854502,11533.2078014289,11518.5444866731,11501.4672488916,11471.1813502565
"N045210",4555.15855958107,4393.55292137156,4219.61612562578,4079.37534609651,3960.16885013719,3852.35828003983,3755.82437736056,3667.33754847954
"N045211",6069.18159671099,5760.79595163882,5419.90036478158,5093.39376988127,4806.171463474,4559.70496751981,4327.86321257184,4129.93413343186
"N045212",1728.15690567951,1561.93812591679,1403.06657951633,1205.77313960022,1038.99619423501,885.418688302317,749.150679541879,617.463070356642
"N045213",2806.45806991847,2753.42956373616,2685.30618282612,2627.88020605501,2577.19707670957,2529.83282834792,2484.48375415663,2443.24239290167
"N045214",3920.07897305821,3804.99498509116,3727.95140854562,3627.34915322718,3502.75222837646,3360.07366502419,3198.39975513365,3026.26495194848
"N045215",3806.91158502638,3650.3359716746,3524.2295783327,3422.49105028342,3327.88575192964,3246.34644712496,3166.97388637727,3094.2399499717
"N045216",12136.0508249551,12148.5060972877,12136.0523526909,12104.0086557597,12112.1889874709,12089.1527096896,12058.7758245757,12046.8552406043
"N045217",7288.67613219584,6761.98356029654,6236.80577744908,5808.02897814133,5442.78999236267,5135.1179369442,4848.04863162788,4595.38810356798
"N045218",5474.84579030567,5541.64117481236,5592.7606579755,5632.0159998986,5659.99160502731,5678.53195127539,5686.59000678103,5688.81181447338
"N045219",2736.4476479325,2473.68246212472,2041.71541839161,2049.95076208301,2369.07875550012,2191.59810804739,1838.28005564862,1866.27178798241
"N045220",4165.3302697985,4073.09031681274,2559.12581763598,2815.28793488396,3222.47524624321,3267.52016810545,2108.72788394137,2349.08561211061
"N045221",9716.48369008006,9654.4674415068,9650.56792251579,9620.74658147095,9579.08869846012,9534.42729005769,9540.47553838227,9516.88168524156
"N045222",9448.58960054233,9156.97481728123,8933.83592348297,8755.90250063677,8601.25682943248,8472.68922484631,8349.48182372317,8240.44397393553
"N045223",553.484925450813,489.703185042478,440.92405597591,400.137188015295,363.728894975881,331.200521558721,301.642822201368,272.931910069404
"N045224",10691.9177263957,10581.6572066308,10554.0663450516,10444.9202763051,10415.9996885916,10415.5409457633,10402.6432380675,10345.5894212691
"N045225",10155.8494672679,10130.4980716434,10115.9656677534,10077.1258135975,10048.9888985823,10017.743783292,9994.80894062931,9953.83016485244
"N045226",12924.9550039271,13022.6542391279,13067.5123620512,13127.0742353894,13202.5954148713,13279.4284056791,13371.9213118869,13453.4391624048
"N045227",3990.81076572391,3748.38935971954,3086.18550496524,3133.64214403606,3371.30236898821,3250.40601662537,2718.35952418027,2791.27886112176
"N045228",2296.85237400896,2211.15146210882,2150.32419976396,2077.74131114767,2024.23536978862,1971.31186313804,1911.95399746053,1862.65885289608
"N045229",9002.75200186217,8762.35262450874,8581.37421133116,8432.87819097881,8308.2515223384,8190.50359849524,8086.31189761902,7992.95448809575
"N045230",8926.56717351913,8715.17358779465,8568.3575387856,8483.39017589742,8410.09521633739,8339.78349671701,8270.28714337757,8210.85166394885
"N045231",10350.8348812078,10268.1157236896,10210.554894986,10165.893851622,10130.2072011463,10099.7946566405,10070.9191048148,10044.239079911
"N045232",6938.76926367199,6576.80719520879,6294.89445494398,6059.4103078353,5847.43146932198,5661.199819831,5475.9076163594,5324.4653036368
"N045233",10624.9071544342,10564.8860654591,10536.3718599945,10522.319198668,10512.2611969258,10507.7691825314,10510.8297225762,10513.5682277094
"N045234",2151.55718484115,1626.11626132429,1357.49296572829,2536.24372886841,1674.83445493206,1303.22329209779,1126.78000843941,2121.86618302577
"N045235",11465.1328763322,11278.0969151252,11232.8265926353,11210.1745306071,11190.124471037,11185.7613209953,11178.975918208,11186.2585069716
"N045236",10235.8940587771,8907.67483911488,8009.22624339779,7295.71415686023,6734.53221666956,6309.71313368395,5921.2164717636,5517.53161944208
"N045237",4035.5837506387,3764.99551487078,3641.41183406243,3288.24689968958,3365.83332688335,3233.71019453826,3180.57229425679,2917.74921823101
"N045238",7573.33052323517,7420.53474414433,7228.21968718399,7148.91121161283,7070.62738797724,7022.58605349995,6980.72495048583,6952.2539939463
"N045239",10718.7280069503,10561.7614693174,10394.1362824905,10227.781061868,10062.2325752041,9905.43803376234,9755.14004735048,9616.53859614645
"N045240",7933.75637627602,7823.04526567809,7737.70469862148,7693.44000705793,7651.6072584408,7613.48997954636,7578.24511192166,7545.30712402933
"N045241",10811.3280271079,10771.7183550006,10879.498570381,10699.3410625593,10864.0522605357,10852.9289634265,10967.9673043101,10802.9449510521
"N045242",10012.3863639702,9875.38210158752,9782.55781263167,9703.86182265416,9641.29979007875,9583.00095258034,9539.02211146391,9486.24684945553
"N045243",10845.9305658984,10525.249503903,10285.370361838,10089.7361058548,9924.10099117632,9771.75914833202,9634.43075682001,9508.99042137166
"N045244",10798.9948687501,10721.4359581349,10709.8061493067,10711.7891021219,10720.0236848652,10714.2753197053,10733.7595994437,10747.0869736588
"N045245",10544.4982138886,10454.7092115541,10400.5383941665,10372.2801333381,10346.8011096737,10334.538016721,10317.9398804303,10313.173125068
"N045246",10556.2303122027,10465.8569949999,10413.9439289776,10379.4671823857,10349.6022090516,10329.7688222851,10310.9823894196,10296.7221486171
"N045247",9548.61468229511,9346.84311561598,9180.61701396814,9018.0446402542,8885.93272824184,8795.78177985045,8687.2903130857,8585.29814675089
"N045248",14622.8321326549,14816.4091557183,15039.6953078609,15276.5241684245,15518.9204206129,15770.1915282316,16024.7117905939,16283.9021511086
"N045249",952.107274211248,932.185849269485,917.175341851209,904.376199488911,893.341303280745,883.06991480634,873.680719203107,864.991142863146
"N045250",10218.0510324841,9971.88632539882,9795.74936625421,9653.30057827352,9529.83261433703,9428.35673222757,9328.19748102775,9235.4272660751
"N045251",-182.927108823162,-782.704011987128,1480.93097188824,-125.553612935045,-706.538256494186,-1332.10322983009,995.947077575358,-691.574760894111
"N045252",149.569901219583,1568.06302621511,1862.78649949922,124.415949355168,-67.0873564322756,1373.87155548762,1686.56876342701,-37.5979018214446
"N045253",5751.59283415544,5285.61721096681,3080.82396606068,4035.55423541652,6681.81828734897,7141.50133484424,6388.72153513003,4813.56709856943
"N045254",933.179417401983,543.776960486079,255.872807299968,-5.52580511402039,-227.061952729504,-424.833199212334,-604.3931375681,-780.455950359087
"N045255",1452.72416306285,760.729054928941,330.221965980795,680.316735256471,776.262347239507,824.634899162061,792.762906909376,1695.79182935261
"N045256",-878.418644106498,-1218.31990828935,-677.603811817036,-960.258397534512,-638.52835804043,-1524.31690812605,-1591.23145712054,-1791.71116087528
"N045257",2251.56746897777,1950.24616279059,1938.66545477045,1950.44702355359,1940.34267415508,1859.5934123149,1847.9216317984,1876.70796355725
"N045258",1927.5552733199,1841.51894300723,1866.7602175247,1545.03227892217,1860.95795371078,1748.62481208878,1747.06130811985,1435.09031301668
"N045259",1329.87860487542,1225.85755221173,1241.48288553639,1151.22281093259,1166.26141500605,1078.71707771915,1086.93100748185,998.475470988176
"N045260",1321.77616100502,1124.01502255456,915.53709039266,454.544142802129,868.384430276222,734.14913954571,536.84692472919,108.849945818032
"N045261",736.454209293156,713.07701777021,740.317682345625,908.041980603725,870.54868319381,878.051672020291,963.685892702894,951.63870005883
"N045262",4156.49265409684,4831.90007531043,6953.46759456273,4192.51464342839,3227.20765666587,3833.3362361567,5687.98098369642,3347.75122245566
"N045263",1538.07564717185,1498.37759807558,2010.74674431671,1276.33435676312,1235.40758190033,1218.95258720023,1664.17240766697,1066.77183803639
"N045264",1027.65332005961,2534.64268648876,2801.97255778447,579.261662217012,983.855722600803,2420.88063158348,2655.675991773,555.763231911595
"N045265",1071.38286090683,913.724813465751,1160.79918827998,1067.41324229388,939.67823478239,822.261774230716,1011.13404905823,940.219233019974
"N045266",6505.40056713827,6458.8894651319,6444.12190315982,6503.7754676909,6458.72848038626,6435.5206528613,6498.64157887477,6454.55802637139
"N045267",5450.65341229207,8022.09761684172,8836.16695603383,7006.06128782104,3462.04385768912,6131.01269070017,7069.09916928464,5375.8046997089
"N045268",3115.78238454062,2948.68422596405,3133.10649635842,3107.00253804351,3114.23999734967,2945.88279227998,3127.49961580837,3101.3927720836
"N045269",319.14752978176,239.019436421727,20.0360015079946,-3637.60057443631,-4882.00697607771,-3898.03893930581,-4004.78270292385,-7075.55034645248
"N045270",2341.09442219382,1759.71753285621,1336.15680501324,989.275744738233,690.283379234752,395.918067392186,156.217092521727,-88.9678407329247
"N045271",6891.74589111828,5856.69262555158,2970.56955587534,6417.80788318567,6824.29139802602,5797.09617147319,2831.41826022969,6217.85754258626
"N045272",2189.82458112989,3670.23205316023,1186.64449531659,1806.35030104273,2165.34116804133,3628.90900365145,1125.50806428885,1722.02853361008
"N045273",1261.95054015685,1478.26451688676,1666.44217164112,1174.47784689375,860.854320845111,1114.95264124378,1326.39078105089,862.465677925131
"N045274",1335.32442566875,1323.65619199019,1335.80427531114,1325.18447490169,1336.76167543555,1324.10194410422,1335.11610883174,1325.69537302398
"N045275",8034.23308619709,6315.8700324756,7542.86890292007,5903.90969663112,7598.21811658573,5958.59831660507,7205.80093187978,5906.14310122333
"N045276",1040.68803868653,1087.71877975228,1032.02716189874,764.774350570918,1065.60992426176,1083.35610349472,1017.03731172338,1071.37479736311
"N045277",2422.11782276082,1714.71816873013,2917.08707603688,2220.60181994025,1661.62774221866,1181.92574065027,2384.56862880872,1739.94534557421
"N045278",1009.82328359885,930.3244253749,871.650593981576,827.771169168091,789.42846421043,758.366815330747,727.124635888867,704.604600672569
"N045279",3887.82650251478,3653.19141046733,3471.10790534681,3325.18272015239,3197.37454886419,3081.28940603837,2983.20858573641,2880.58529733698
"N045280",7947.05745556767,7524.31699015004,7195.30404666164,6934.24682951156,6710.11633043022,6519.66387423706,6339.45750915519,6177.60209543691
"N045281",7588.48363461352,7418.75111228369,7268.73078724882,7099.61311514171,6969.15434871797,6852.10404052976,6744.41252006703,6652.4180087412
"N045282",2839.91885852855,2864.91285455957,2891.95368634675,2921.3398872045,2948.39688716104,2973.26293139535,2997.91591611066,3023.75826409693
"N045283",5872.92491149623,5712.07451112033,4982.48409397396,4899.12830874863,5368.35551288476,5513.29999899979,4949.8448612848,4957.72128166179
"N045284",5036.44367270242,4862.45705340851,4735.64991438161,4629.74208550651,4535.90877919268,4453.34906979508,4382.9964001912,4316.30365931671
"N045285",4332.90125171102,4169.66020525546,4044.48294727601,3937.25892495064,3844.14494974756,3761.32017861812,3681.84178756496,3612.77321341755
"N045286",4762.6733395632,4263.54515846834,3873.06906009937,3578.43536852522,3326.69328274016,3117.67601678194,2949.46195424314,2761.27374650555
"N045287",1170.22110197565,1170.80689908455,1169.82724532842,1170.69122954246,1169.52138812507,1170.38735348257,1169.29374138207,1169.91434692777
"N045288",4295.63253367396,4058.26328660807,3839.53664381905,3680.14255753752,3539.88970958322,3390.15948377337,3272.23460209629,3163.28042654768
"N045289",4763.33020984434,4278.76235219107,3922.86884321712,3621.00074123662,3354.27102574083,3174.19166039059,2992.44036605606,2791.77689669267
"N045290",1112.74843453375,1122.19867688375,1104.27339810919,1100.27905976903,1104.32325848354,1110.31527070144,1110.89327400114,1117.56422276079
"N045291",2056.74039070465,1805.6288642655,1715.84572575166,1617.72073683441,1534.30040093709,1453.94024815809,1377.48956770552,1310.0394202771
"N045292",5513.36736363114,5172.62207576259,4912.16450466862,4698.88693822578,4513.90396170576,4366.87624923227,4215.45314667431,4091.81122784013
"N045293",3695.0807030035,3227.20385524329,3037.2473700166,3057.82017980425,2923.4894477018,2884.50387647214,2787.81080166136,2849.28723895397
"N045294",4553.23358588099,4121.07717293744,3800.30840689361,3544.89688866699,3333.00592949711,3143.05418152235,2993.29569620833,2839.14113142573
"N045295",4528.84219548805,4351.97574511336,4258.73044817043,4135.86728759853,4113.30844758509,4090.8073094147,4076.4852088705,4061.51472791056
"N045296",4803.21787596813,4717.33119410363,4629.59665723711,4556.87985388291,4498.11728380316,4427.84307992646,4351.89072693401,4280.95987701883
"N045297",6287.14660588034,5304.37912409808,5126.65644969316,4984.66662399483,5115.80622318012,5048.14119260184,5007.45007317963,4949.95848024337
"N045298",985.380793652847,887.86523841967,813.373964265783,749.785134511003,703.368277685975,651.468955403557,614.451843002947,582.510136124449
"N045299",3810.04156176922,3696.95034372409,3549.92573305415,3413.91469581928,3367.5629544251,3332.82440677513,3239.21705295634,3141.44055385944
"N045300",1112.09932357159,1099.96794286437,1085.72778532654,1069.82463007663,1081.70612638143,1072.39877167535,1052.29636842336,1053.48382916417
"N045301",1139.8052888766,1145.30689391206,1152.19125503912,1148.4048452797,1165.99020183411,1170.54289967546,1177.60082867649,1176.89740016383
"N045302",1331.93003740111,1313.13083160789,1327.29114773253,1223.77708105978,1080.83093980567,1041.84833742208,999.592217193548,924.611711929091
"N045303",652.387436128759,613.17319883116,567.25975385121,535.142044097751,509.590725610045,481.768180060056,460.34798536712,434.073275826339
"N045304",6339.34529386156,6007.47874646273,7052.60471873742,6336.73341776779,5891.38355544025,5615.9278872691,6639.06063165426,5999.74554964816
"N045305",4632.54209911025,4100.46619361405,4136.04438888739,4563.41586670673,4785.07107745454,4323.23250390139,4555.3689863592,4520.32333865885
"N045306",444.649448013558,306.837963754324,235.760575446688,209.491830574939,231.194612528594,233.68599813671,418.523141248635,150.72843942538
"N045307",3739.15511366748,3269.05903302616,3465.7354949212,2790.21728862526,2766.37033878725,3117.01250766343,3563.7416973119,3408.19731061299
"N045308",643.303054700918,557.335364673636,498.01327739924,452.480847623207,418.211415557316,386.040513410666,357.92693663339,335.403084122384
"N045309",4044.43548728913,4057.2558371515,3777.79349515475,3586.61472199487,3426.69239181431,3286.12594634084,3161.53632237209,3046.11423756835
"N045310",4009.56308314786,3879.73577682729,3798.47294537914,3705.73305772619,3628.78201063524,3554.70681052693,3488.37468775877,3423.46566571678
"N045311",3548.47676683613,3141.21804475816,2901.35153781933,2702.37280239437,2508.49143913115,2235.76292141737,2063.55288721135,1752.5007846633
"N045312",1974.78567156172,1966.33537364991,1907.8321014908,1900.68243933091,1935.43505568961,1937.18738826767,1889.31276883322,1881.49279768899
"N045313",3913.236996151,3893.4895685924,3876.8336445416,3852.750711488,3831.25509671839,3811.92923714978,3793.13862979523,3764.83288377377
"N045314",5925.67153821138,-2493.29836643869,3465.52227014355,4620.83581219715,2333.8752478226,-3685.21712924606,578.272341858011,2340.32902410391
"N045315",4519.21867976155,4337.46166856567,5259.49384684476,4725.54236849467,4351.24453390772,4220.28944285027,5157.33743807647,4622.77951988282
"N045316",1240.02644295479,1129.44128580436,1283.60914803495,1005.78213168048,1160.21921171074,1067.28557205939,1221.36637420125,959.277661856864
"N045317",5425.01366096714,5239.01922790557,4951.06036884541,4909.27543355981,4916.83616199959,4842.31685351712,4702.14439461426,4716.29367048152
"N045318",13367.286469415,12668.91951941,9241.526733885,13428.5239402771,14435.8392881223,13946.1384162903,10284.6243391774,15062.0077490428
"N045319",16795.5760910412,14382.1912242393,12224.8146174212,16808.1529685369,16786.7108405015,14401.5804981155,12251.9453540109,16887.8860365715
