"","f1","f2","f3","f4","f5","f6"
"N014017",2964.65650733155,2882.71663594112,2812.41458799245,2745.31071359558,2681.82596780182,2622.51413835237
"N014018",1449.96197379639,1634.75161492902,1625.27996888972,1569.660590253,1512.15192821227,1452.37294283794
"N014019",5857.87068867835,5504.97243167448,5156.12649807455,4811.81010564773,4474.52290539028,4139.95829262086
"N014020",1670.72761884602,955.825551268653,409.054908459299,-75.8400793558239,-480.35700957074,-852.667960438424
"N014021",1942.96742955679,1880.56683693791,1817.87415495504,1770.18527335961,1727.86519197508,1687.30927944552
"N014022",5021.09988246253,4932.43039581433,4871.24315592553,4822.61107747889,4787.12509718652,4751.28425241913
"N014023",1873.42049342016,1809.23576468238,1742.89614054238,1675.13507080811,1605.40182763013,1535.32720693699
"N014024",5032.19995615184,3958.43870119256,3363.24659116635,3023.27024983854,2833.54512137488,2399.93139351931
"N014025",1502.4941977448,1447.56065135313,1406.26644500573,1371.48382293155,1341.30023664145,1313.3770102932
"N014026",1497.74008761348,784.358388700568,211.463107967,-292.665472615379,-717.598469811325,-1106.50616583199
"N014027",1273.01816286784,1189.12508983396,1125.62281106229,1071.10987022105,1023.08300522028,979.663400333377
"N014028",4075.58834346606,4001.48278672105,3945.14042829911,3903.43141000968,3863.11729398065,3827.43186604481
"N014029",1207.78382325432,1194.06906365009,1174.00435355442,1154.08537959225,1136.86946394359,1120.63297733432
"N014030",2895.32784510893,2786.93425567586,2727.17694428217,2676.45293990137,2632.82277162948,2593.62278177364
"N014031",1371.15380091496,1292.72484916674,1232.88087463795,1182.18594912158,1137.98201953102,1095.63990979392
"N014032",7929.99703243738,7398.34977794904,7016.21282943518,6698.76897611218,6428.34537242594,6186.84055624807
"N014033",2546.32947352661,2456.6979707131,2390.03907053066,2336.52691935292,2290.13486882385,2247.62322566559
"N014034",266.327968318146,239.746080884253,221.603988251554,206.383247665646,194.781843137555,183.001442689716
"N014035",2177.69515674666,1868.36151508558,1628.21216863515,1430.90670396212,1254.08334679386,1089.65880164733
"N014036",1968.42530995422,1911.14593772952,1868.74311695462,1837.06062788232,1811.17214797239,1786.57388576457
"N014037",3730.99688837649,3501.76730368247,3337.02378272347,3206.68558070479,3091.62292637144,2989.89794134898
"N014038",6028.95479021454,5899.85989607717,5892.13054019233,5960.72481288548,6086.41366791533,6223.87855504348
"N014039",1727.91815587787,1537.79470646552,1402.1396061463,1305.33301606414,1223.34196684875,1153.16864894149
"N014040",4801.33645830152,4711.22809589827,4397.14309783082,3628.7834429652,3540.79366114478,3384.66051045036
"N014041",92.1691970079711,17.1150286882089,-46.1592473924751,-105.240443267845,-159.462952592461,-206.625029439041
"N014042",1890.30506427004,1505.14763512663,1263.88271588245,1083.75223602512,972.311048668225,835.920180729659
"N014043",5311.72685101515,5091.25620192152,4931.14882042225,4785.15265944841,4662.72196228548,4553.96174130355
"N014044",2867.49606248177,2735.84256802901,2640.01183187277,2556.88084048224,2484.20006349381,2422.48984036032
"N014045",6955.88139461234,6375.38415279992,7051.79026350442,7043.70276033916,7057.95197962735,7038.92562012344
"N014046",5672.65603118131,5018.71207493787,4552.39115638256,4213.40038426295,3935.3733285993,3686.16662973166
"N014047",4757.05301693879,4242.69229213398,3736.78576851227,3356.71203599518,2950.11792484265,2638.80650929588
"N014048",3042.15600146822,2925.29963245852,2838.61484917297,2765.85488111476,2683.92055609533,2617.7769666992
"N014049",3522.79213780929,2566.5468208254,2261.8158405701,2214.75763169178,2158.10488051292,2082.92555016951
"N014050",744.820599602309,649.776466326603,576.522130504642,515.390139821707,463.036547705818,412.587173775106
"N014051",1360.81885171336,1208.22589976109,1103.28203982523,1026.14414333719,956.119783092443,903.45299205015
"N014052",3983.08601078584,3689.32784201099,3462.44404418017,3270.10214409005,3100.90335176891,2953.46008123605
"N014053",2715.58648404666,2461.47871848366,2284.80645699059,2128.53554657013,1994.34979810582,1878.64283413129
"N014054",5158.32348964934,4720.66659040571,4366.84323073896,4078.11189264157,3816.44374671785,3579.87766006375
"N014055",11435.3628791862,10746.4792082392,10244.883514932,9847.72474612175,9517.321475786,9253.95939044028
"N014056",3155.99779237909,2931.88314872855,2758.57859116166,2612.47609075747,2483.75720392245,2367.38643502531
"N014057",8497.79245732981,8204.79550498405,7997.44026873098,7677.45674555291,7406.35712112464,7158.59666777683
"N014058",2372.29130136282,2249.22943301193,2156.13173735321,2077.87679887532,2008.45191935097,1944.21512381619
"N014059",4766.73208742055,4439.20955621237,4177.98049596572,3917.06928206892,3702.18498721607,3528.77365427453
"N014060",2343.16100562157,1996.99949625493,1767.92301292214,1581.35763519549,1451.39043467205,1338.98637665654
"N014061",619.392638776537,125.433672895416,-228.824777597319,-547.217788743301,-827.727662683753,-1069.73184614964
"N014062",1303.86422535897,1303.86422535897,1303.86422535897,1303.86422535897,1303.86422535897,1303.86422535897
"N014063",2513.99527172352,2427.82597230779,2512.28369822816,2554.45556310247,2598.45827757707,2643.62042105898
"N014064",1182.38126263819,1113.01242451077,1042.3544354886,972.792290919677,920.319962365713,881.50979338567
"N014065",3091.93463715452,2956.40843405993,2850.6853945965,2759.59290269066,2685.17440384336,2610.64626951209
"N014066",7592.12288173942,6385.26104823909,5605.97761771252,5004.57958355192,4528.48022913988,4171.11844015713
"N014067",405.643264719045,287.701078958979,240.849958556189,176.725875582028,172.101313189685,163.529413762775
"N014068",1130.15335213768,947.24999464598,830.737346099652,744.12448068987,678.137792468065,615.736186064104
"N014069",3423.2910767138,3082.09091018611,2834.86789098393,2629.43002378467,2390.53300648028,2244.68256322806
"N014070",1109.66630532904,988.481947619073,889.5758821323,818.142226222809,757.440448263275,695.725235302083
"N014071",6894.47925738217,6443.99557926218,6097.04745443867,5815.91918743942,5563.36066270061,5346.21793740037
"N014072",16581.0680403686,15850.0347186648,15347.8012564412,14964.2134109149,14630.5307579557,14355.0295428712
"N014073",7978.2530789746,7739.0342886773,7576.64335152437,7445.67138995029,7353.09613595261,7289.83536914338
"N014074",1137.03696150169,1071.40542801975,1020.73327124442,979.015782234116,944.532143869992,911.947589911968
"N014075",5955.76250139509,5217.46899071636,4710.85005493972,4317.79719533361,3973.0813031384,3713.85918366318
"N014076",7506.16188594868,7589.75593777794,7761.21350433906,7976.2367590165,8243.08129396214,8560.13966985017
"N014077",1297.25404073445,883.107982424558,561.07285021653,289.584675328662,50.3987916937908,-165.841776200543
"N014078",14119.9421498837,12205.3847366401,10932.2926011778,9915.24718780473,9194.29001570386,8488.6515195696
"N014079",5555.33608786758,5286.48065893536,5106.41628385975,4964.41532002678,4852.05111338564,4749.38076027852
"N014080",5704.12541401715,5227.41755191253,4926.71648291136,4678.10420566422,4446.0594457454,4236.10676531713
"N014081",2514.05407533735,2280.75131947099,2270.7925017682,2082.06805554519,2037.34493616764,1961.66449074702
"N014082",7080.34330986362,6105.25503193047,5457.2858312617,4937.72031723229,4568.32746763763,4203.43610193005
"N014083",816.532770678448,744.975048418245,687.633407999886,637.882548637104,593.12466654013,553.338470876599
"N014084",-2066.55918984336,388.377542098716,440.803961431163,381.468079052971,319.856330306609,284.842286968818
"N014085",9624.07848661346,9434.50426414305,9282.74987118866,9180.89746202947,9106.44774938397,9046.52583262914
"N014086",906.861342718013,828.550592558856,761.671062549158,706.633278912172,661.639759224902,617.737647471884
"N014087",1874.41521820717,1845.64102089314,1811.37463408908,1789.60158178316,1770.59295408011,1752.76480987046
"N014088",6441.74933730353,6297.41831899394,5927.98835176251,5565.05082357708,5250.53194620762,4944.53293517108
"N014089",2799.04752353558,2763.06949008234,2737.38356506483,2721.3117876493,2706.99571619573,2697.65986966104
"N014090",1057.2165287186,1048.58093922784,712.743104544832,662.027703594301,608.270093537606,568.300883504274
"N014091",2736.1527940783,2282.37248401743,1994.42426489842,1765.36758269236,1619.81527502635,1485.73682045056
"N014092",2708.81954124268,2223.93576668144,1858.92930302862,1545.38858998892,1258.0616252457,1019.01179626425
"N014093",3568.59074786833,3572.98445309587,3548.15691045148,3523.075780021,3500.40004239759,3478.25059793299
"N014094",673.178218405215,579.409628699732,501.403930052616,461.898116446111,413.833071096426,380.802395995375
"N014095",-1132.59086991675,-2878.00552354783,-3383.13986779966,-3890.42297748099,-4361.45576562248,-4816.60318347805
"N014096",-618.040312644665,-1016.81503613964,-1345.10130264221,-1631.05427603001,-1907.2663846902,-2161.28785709157
"N014097",3334.00062071024,2599.4576991616,2012.05200570434,1673.34794162219,1643.99565935645,1549.98310466095
"N014098",2128.98013021359,2143.58898474326,1789.60699098938,1702.20119373251,1685.08087041408,1677.50421509687
"N014099",4651.49990288543,4282.9976286516,3909.71424037307,3614.508906337,3356.80858689922,3153.64851413253
"N014100",1106.21597690292,1127.36327686145,1124.86546216512,1114.31330067182,1115.79653009311,1114.91787948994
"N014101",1558.30701366448,1463.37177618907,1391.64941365287,1331.9443614147,1279.5839695246,1232.19145161769
"N014102",4277.73466901305,4068.72237935451,3908.32163338524,3770.15185972729,3654.17881079157,3545.97269959438
"N014103",1394.6990934397,1381.44301303611,1376.02634036401,1373.66800095844,1375.06211303077,1378.63302063361
"N014104",7206.67842866587,6684.74955485792,6283.3031549979,5958.99833962093,5648.00350202822,5386.68555337023
"N014105",4849.98337827327,4288.14731636893,3908.72392756292,3600.75383008912,3361.36594256326,3169.04222104535
"N014106",2655.05669863042,2098.01141334205,1620.82657427486,1219.26066308114,882.71965746884,606.338836728108
"N014107",2530.70758613758,2114.59770937805,1967.83633980993,1800.66526360592,1683.60517449189,1545.91490668301
"N014108",2361.97477801906,2306.05825215935,2267.94259235095,2239.13479111377,2211.36505754041,2193.03728423751
"N014109",3300.22529975146,3217.69516169255,3156.14980408858,3102.54307073904,3056.66100067167,3016.14848049099
"N014110",6041.89435585369,6011.75864636858,6001.99434789574,5998.9060217453,6007.90428108798,6009.04741377538
"N014111",1858.06533089344,1811.76283123218,1886.1443810759,1870.68083283959,1857.41219261204,1848.31785744625
"N014112",8988.36496758336,7893.53852824747,7101.18037553166,6450.73648782394,5997.23633922158,5529.7625088722
"N014113",4942.30032647821,4641.05532616208,4421.78171520699,4245.96798617345,4097.11823195579,3965.7514984095
"N014114",2460.94020858061,2364.1222762252,2285.65113810021,2217.58317288748,2161.14864405051,2107.22406773842
"N014115",2540.22518881256,2748.8475063434,2751.56909177363,2746.15512824188,2752.65923465821,2750.883886339
"N014116",5457.93654780261,5107.57712196163,4836.31239613683,4618.04908703155,4418.50350042086,4237.02246257164
"N014117",4305.60216568217,4122.2646683079,3982.96242159903,3863.55645747623,3754.94568237597,3656.97550760454
"N014118",5075.83026731674,4864.57173563783,4656.04772886523,4526.23846203768,4416.24796786491,4306.64447692987
"N014119",8892.71698915182,8308.72149886407,7728.88098404785,7152.82544270013,6587.49914870193,6031.38580784097
"N014120",5528.16919778957,5020.02691376224,4660.03110861117,4371.48472371504,4144.53142028163,3950.41188919378
"N014121",6355.1772586332,5784.39430090944,5378.93180089439,5056.73332957398,4789.10830551332,4556.90692335395
"N014122",305.842927733102,169.936625208493,60.4653461525343,-32.4189185218271,-117.063711358484,-191.377856281399
"N014123",6866.06780263483,5919.19814545245,5205.13328946597,4610.34228341954,4077.37874612995,3612.4213625165
"N014124",730.53470475082,637.038997222437,544.452460706052,476.156316482851,450.722263078689,394.031480688867
"N014125",712.250330880657,663.6667035692,626.036725934745,595.230700203664,567.788775294451,542.188482308488
"N014126",4734.10602408061,4309.37003266534,4008.09382118976,3760.56764848999,3569.60432441044,3411.49429451235
"N014127",6130.68593012668,5754.90293633878,5474.76972109749,5234.36232375316,5026.06274573485,4840.5601844955
"N014128",3016.29299569389,2974.76331364744,2943.03778660792,2915.63726025135,2892.31165161045,2869.57866830268
"N014129",4993.4630802347,4819.24143600938,4691.25719390768,4585.87342783363,4491.74871091615,4413.22994300709
"N014130",6128.10226679066,5668.94495380259,5328.02358537852,4999.61778350109,4714.57621124375,4447.92340644274
"N014131",9530.25719993966,9342.75569287508,9206.34804186521,9098.5874617003,9011.24552733341,8935.89535065922
"N014132",1496.63441040125,1443.8000513634,1400.92838250345,1362.34888986253,1328.88329402495,1298.91052868695
"N014133",-105.298775798939,-1118.65406570489,-1758.76985645274,-2405.89502961086,-2890.47772525478,-3384.92901755018
"N014134",4703.57800106903,4358.46542755763,4113.99298970267,3917.75567811436,3752.27284033085,3614.50432320519
"N014135",4071.94974370529,4066.66215604628,3741.19235152219,3629.787539596,3558.94629396228,3497.60309939122
"N014136",4189.43663180866,4757.35450796393,5033.87128061643,5102.51510595414,5012.64903422807,4823.78415829631
"N014137",3188.64464141822,2935.67951014236,2759.19249068357,2610.53981008274,2478.99868584844,2367.3427441563
"N014138",8622.32481419099,8562.06066531066,8545.34535141911,8549.68292956886,8566.22330175272,8593.20206204287
"N014139",2229.58370197004,2045.87898681129,1958.38114887112,1826.28225510539,1771.13409578778,1713.82228934772
"N014140",3350.18118213558,2915.19737107037,2619.22783014196,2442.39220370034,2287.38260650824,2105.66004960637
"N014141",1265.44201371045,1162.0804169068,1116.06971381969,1029.25604966272,1006.01931634027,984.810314171564
"N014142",1555.23306885848,1507.30634532064,1524.35899128516,1519.17640571511,1517.74684595635,1518.49076336816
"N014143",7464.61095407478,6669.15392449685,6056.58799297918,5550.55493158459,5089.46670545214,4688.6624780492
"N014144",3744.87177425564,3632.94826981741,3557.76434781311,3495.63674950081,3446.97650970347,3408.0461632985
"N014145",1029.79805715726,978.845374950659,938.8309920963,906.727643987047,873.639387938606,847.175434146509
"N014146",4108.1751339953,3829.41536952317,3614.44561532266,3439.42248823116,3281.52753483639,3138.77958553911
"N014147",1689.79326126774,1477.75873053743,1206.68033351211,1136.22792977458,1067.03056812514,1017.79687347174
"N014148",2149.04666098053,2341.42495088921,2571.24430808396,2662.62923478915,2725.11825332422,2771.05158621879
"N014149",1252.07356258269,1178.18140452019,1122.67616814559,1075.21128422621,1034.56843093512,1001.56396290266
"N014150",4834.29998233445,4578.11672066027,4381.25573287413,4223.05717184715,4082.81926601321,3954.96621748123
"N014151",1313.89956146989,1176.1651994728,1082.840123661,1010.48311833584,945.360732569547,892.15946062367
"N014152",1877.49864054693,1684.89448530079,1523.99407106368,1431.14488311547,1359.63972312768,1280.52752709129
"N014153",2475.48907980307,2031.88200342658,1692.01660211642,1412.26325399254,1164.12024736194,939.682963234779
"N014154",3938.77844147365,3711.4813591198,3539.5823410721,3392.5321950494,3268.87839032856,3156.06070802297
"N014155",1961.831808398,1673.82563387558,1477.27701496218,1327.16593545321,1218.95423644986,1109.7727120682
"N014156",3619.96748495174,3228.90364963409,2747.19139071999,2120.37884132423,1616.8474339649,1187.15367537291
"N014157",830.417129513609,805.158624809396,781.396124989856,759.061133314578,736.61165032717,715.410169502538
"N014158",1333.72559760131,1330.4277506653,1326.17676940975,1320.03958659204,1312.67551726566,1304.26056571928
"N014159",8662.38175449476,8561.34342710744,8481.41494179843,8417.29065489212,8357.6014902465,8303.89376406314
"N014160",1891.16417290415,1833.09474085609,1792.43088439059,1759.23738915398,1730.4797320046,1704.74678913502
"N014161",1465.14006628872,1415.22750300874,1377.82449489343,1347.21394588872,1319.74495154631,1295.14202750471
"N014162",1798.19510370404,1766.9935892246,1744.93366508599,1726.3297310793,1711.2689948722,1696.54677969616
"N014163",457.238883671722,392.255701916532,348.732201177126,309.942726213682,291.841079706619,269.110636839065
"N014164",-609.462997276599,-961.687998796899,-1216.7971429154,-1431.25910611042,-1618.50114327865,-1793.7581544027
"N014165",632.687601319907,591.450540690387,561.698922177011,539.958316425595,515.613049880019,496.377225515106
"N014166",-1770.84547342764,-3376.67967507512,-4568.02738199489,-5562.67122771783,-6446.02671772823,-7256.82554865507
"N014167",1541.82288669607,1446.25766884827,1362.018406949,1307.36697550957,1258.31092152645,1218.24588889208
"N014168",498.800504036855,254.444930306974,57.2390119960451,-96.2422305840223,-244.465161631075,-373.390792299433
"N014169",332.333417809541,198.270261987832,82.9716994387502,-9.12529688141944,-95.812444111159,-168.884576147256
"N014170",796.528426997943,699.652531770654,608.169004510995,552.305740505247,523.086842890882,464.982898255489
"N014171",6319.89529618971,6284.25907130635,6281.09578897656,6296.01775715836,6323.55827153541,6362.15647664097
"N014172",-122.39988294205,-604.346673451023,-954.021258493459,-1269.91724789442,-1522.752007771,-1773.04362582352
"N014173",851.408823658456,805.913977606066,769.096303568492,737.552048957267,707.754610343954,684.036336805982
"N014174",9547.75859665754,9244.6771091988,9033.09793841618,8882.41224590701,8769.2550489077,8680.28733180336
"N014175",230.167385326717,200.474655356951,178.076488251967,160.772952662313,144.7308146702,130.854461572338
"N014176",609.285762072369,405.374429056499,265.909936509771,152.851507361965,55.1786346146623,-32.0744298812643
"N014177",192.333420059082,157.296440449651,130.116137203873,105.1686014871,100.859291795306,97.4845088080378
"N014178",958.401791386024,913.47514925453,879.232616630735,850.942872689837,826.527265897337,804.912830268086
"N014179",3785.83301564443,3401.43752917086,3124.88678492378,2895.61495167612,2718.74597329983,2544.06974027432
"N014180",2341.49025233718,2201.35951200469,2100.93839799229,2019.49586745192,1947.64467743332,1886.66107122353
"N014181",1498.40861304907,1281.67815021124,1138.84265592087,1028.0996132262,945.092923477157,885.262258118792
"N014182",1590.57620941583,1099.56828380045,843.700496685387,708.71690435368,765.69345925203,389.082794200809
"N014183",-1121.70160904585,-2312.05195864014,-3242.49350387223,-4004.65388352993,-4721.17990478611,-5317.98512404082
"N014184",6034.20048833192,5970.52434997288,5937.37648114796,5918.34410154906,5910.75768217626,5908.54520294796
"N014185",2965.8329194552,2792.25129817974,2553.35503702232,2415.1518626171,2411.68690340589,2411.83534142519
"N014186",12499.3750271763,10779.8863943491,9592.89895557747,8724.47790108435,7962.65505366792,7430.86874121995
"N014187",4573.98594797903,4286.27774541022,4064.1220659707,3875.48804874618,3700.96015754599,3555.13046858829
"N014188",4292.47219258507,3854.41034580522,3543.45828582454,3304.25113165989,3109.49552344761,2944.87644829839
"N014189",8204.83431677054,6727.89499851723,5842.51425223147,5134.13190899452,4609.32333044186,4238.57308752726
"N014190",4470.50888763235,4051.3930680162,3757.34091954616,3532.94324746436,3334.23604536941,3175.08426628673
"N014191",3466.85622553826,2961.87033967348,2574.38104090097,2247.71245107651,1959.91164595787,1699.71982947799
"N014192",4204.94961603257,4219.59316448822,4736.88922356087,4428.7860429778,4504.06897047359,4199.03903624565
"N014193",3769.25438300309,2834.49497387135,2188.30819339613,1653.39110710297,1205.28527365131,792.573258999093
"N014194",2185.72837465717,1850.36719909224,1626.23632420905,1460.10531407624,1341.599255731,1214.98743866743
"N014195",9333.70895930723,8495.26846038972,7887.77961830482,7417.32036546045,7039.58269270141,6696.53879658284
"N014196",8023.62009091213,7262.58338495114,6752.26367888876,6334.33331834337,6012.55210316005,5713.54724683901
"N014197",1429.51874702945,1423.80299168827,1424.34183268642,1426.72671922857,1432.216366825,1438.00731156539
"N014198",1813.76825568775,1765.69244687106,1726.16496365166,1689.11641053148,1652.54809995759,1614.00971677944
"N014199",2515.04796937391,2474.84931189626,2443.58403822987,2417.32730805304,2394.99371982367,2376.37313588604
"N014200",2669.22984879765,2353.95605061164,2130.79036144533,1909.14848125466,1743.41212678185,1566.16426335983
"N014201",6338.74326894585,6143.7018218841,5990.84007065206,5867.53905119166,5752.85711573063,5649.17672090778
"N014202",9236.70148838707,8420.03878661977,7828.34545435935,7367.68484128269,7001.70809623389,6678.06772850961
"N014203",2042.6243967627,1880.61063072169,1752.6432901515,1644.76183169555,1545.94948163707,1459.66227593677
"N014204",735.806839777557,483.44179251965,296.8585397732,130.442056591494,-3.53113767786726,-139.365470366333
"N014205",3222.36205662113,3145.77641238081,3088.97940850813,3043.16002046808,3003.62431565746,2970.01622422992
"N014206",2805.62407171365,2720.00599038837,2942.93509816727,3150.70782477943,3149.7180535252,3148.95535725654
"N014207",9222.27895652491,8335.13036786995,7858.51202532458,7594.10864594777,7465.27735675454,7346.42414716668
"N014208",4018.70092505894,3694.7926097902,3470.14242961476,3286.51968212337,3127.66452225074,3005.57511775003
"N014209",2597.74880993622,2402.13630766621,2225.58159328739,2057.79971504656,1901.70049392214,1746.7580968988
"N014210",10463.017875929,10178.0446385386,10049.0763658152,9959.56517785616,9890.6409913578,9822.38210526428
"N014211",5578.40096936363,5208.2643831719,4930.90691782774,4716.82642471495,4517.59356727352,4359.71695326535
"N014212",1633.42855686097,1610.39061267346,1595.6168790956,1586.91726053409,1583.17594129246,1580.73268093665
"N014213",6353.15440655488,5930.69751858976,5349.70681542148,4301.51871548779,4110.74846188447,3978.66603308104
"N014214",1307.54577444455,1222.39221100589,1156.80223618342,1105.25358152684,1062.09765632603,1021.47800117347
"N014215",3759.69209708642,3679.03674943607,3599.53561009913,3529.94745978553,3464.29281593193,3394.57824881438
"N014216",9117.37140576757,8465.450290359,7987.7226294621,7610.33841181615,7254.45136961693,6957.41209068133
"N014217",132.52327713863,382.014480563959,560.282614414494,563.256462642565,568.581080686122,570.699855600623
"N014218",1686.0475526847,1493.21469274974,1360.20982435994,1255.93541452762,1172.80318199406,1095.57348159254
"N014219",4648.41266965036,4285.56645593264,4078.60988237936,3920.99231691369,3799.0097674721,3747.02841918106
"N014220",892.688862905044,806.010644598215,772.432079997798,761.93645323817,749.721802081217,735.197000885883
"N014221",5820.76485473471,5263.84653137316,4854.35839676085,4542.57313229861,4265.5566545201,4031.76228018737
"N014222",1602.43481067295,1321.40134805195,1149.64136395484,1008.47567923085,898.942877311678,815.707849728495
"N014223",694.964799242205,613.770351161323,550.964769900669,496.999771998653,449.455654418287,406.472486559987
"N014224",2590.26349580935,2442.53095529223,2334.0382818352,2239.21277402923,2155.66982456168,2080.14122495582
"N014225",3334.00903293009,3441.30118253105,3460.11535214683,3479.99439796436,3502.53103411462,3519.64602985351
"N014226",709.592410644609,629.493932830824,575.782803201905,533.597885767983,496.166262689062,465.551034148494
"N014227",7479.80838154036,7367.64876333187,7295.84205769564,7246.58628330215,7205.27228292672,7173.64780937979
"N014228",6337.45589966423,5940.19339301633,5645.48458406622,5415.20519780853,5211.53187134731,5037.01577790279
"N014229",116.303070948925,146.312109790722,177.446269043983,344.658963550384,380.230282018743,467.094101512528
"N014230",1234.24867505686,1233.61094973339,1232.56314464298,1231.69606033735,1231.03446657941,1230.5762216095
"N014231",1632.8889629017,1535.51185823067,1451.9525409478,1377.00436654508,1314.14998390457,1257.05769233318
"N014232",1671.91049999071,1529.56236915333,1422.70849958304,1331.96063564577,1254.81843265846,1180.6614619966
"N014233",5298.96574404236,4964.42455073364,4706.17068856373,4495.37165850819,4309.11428440722,4140.41480214319
"N014234",1659.11151449123,1661.7278433666,1661.62362701459,1659.28338849265,1655.79332946549,1650.86695774503
"N014235",4366.75983320942,3526.27214507079,2873.19460747238,2330.48732762444,1859.32867455924,1427.17789827668
"N014236",3673.4635904989,3473.75083582224,3323.48033102947,3189.58985088235,3076.13534096565,2969.92147250755
"N014237",6545.87582313069,6592.06474804741,6646.48690999811,6705.22445805451,6766.45144143802,6829.50386755306
"N014238",1370.08085704475,1283.26477932147,1218.31346089586,1162.09030129103,1110.9506271867,1067.06486620721
"N014239",11348.9483319692,11119.3453413016,10980.7513735392,10900.525270979,10835.8817182499,10788.7559064997
"N014240",2406.82027746798,2179.79930416801,2003.21609668272,1861.36525154432,1740.14949476483,1644.3010322386
"N014241",4372.02801018261,3903.36638671889,3548.85237212626,3245.22232099249,2985.97730583753,2743.79304510239
"N014242",1122.35577552459,868.059842248677,710.565535308019,604.779518723733,522.834417514034,488.489274152814
"N014243",6135.45175077798,6159.81504893645,6209.20906303167,6264.48333884487,6324.89262433094,6392.84534404286
"N014244",526.768574725882,438.939498522999,372.459163368397,316.148113372141,263.247593668815,221.469595216766
"N014245",8253.57568363333,8138.28527530425,8051.99210642036,7962.49293684774,7869.09541804712,7776.5333905689
"N014246",1731.83419584965,1733.09638906361,1743.45797912649,1759.46650713195,1777.61169961523,1799.60210208557
"N014247",4206.17059853111,4157.83130964475,4103.05164265401,4055.89729029311,4008.10559392123,3962.25503324315
"N014248",1204.11216679302,949.913860277803,788.657250040532,681.615939515848,598.022582212751,524.768011401105
"N014249",9371.74396007508,9316.40445997413,9326.88880979941,9357.0994254377,9417.12315665826,9492.10942293057
"N014250",1503.98475350946,1449.92675335447,1409.18018694336,1374.62486449667,1344.44268801735,1316.52996241489
"N014251",658.58363359234,656.432270868666,654.688376252939,653.762484703065,653.879151665471,653.385396715326
"N014252",4345.15574206707,3882.56465401546,3524.35329737269,3241.56623719324,2998.6562119105,2791.68467986528
"N014253",2360.64860092753,2207.65824215023,2090.26461095983,1991.29720185506,1904.1051640893,1825.27753648936
"N014254",5567.57866358003,5539.58517814227,5503.37407275714,5481.28822647893,5452.36928307729,5439.97371973838
"N014255",4424.30146821004,3777.19542543359,3457.33600549609,2993.43264440635,2710.09287320218,2359.93004888315
"N014256",1658.43492614047,1548.64805418942,1430.72472545467,1306.38967301958,1182.70233532093,1063.28613566324
"N014257",2002.08961872788,1086.13659996232,325.170532437101,-284.273697537027,-830.526455372908,-1330.86064458403
"N014258",1939.87064674224,1919.38542414225,1838.78639351544,2014.35544984576,2016.28755946034,2010.79101394803
"N014259",5697.62259016453,5106.98167118471,4660.74321241521,4259.35845447317,3970.50651746546,3709.51108918898
"N014260",1132.21032871127,1013.36511488446,924.993025100281,842.345006816405,782.065113285338,720.043945906278
"N014261",-177.042777041366,-415.760643638632,-614.880120436951,-792.790515790578,-954.293143724635,-1106.47113019831
"N014262",205.941483130575,152.804198589967,123.800306542426,101.780063466529,89.9632892345298,67.9452725960191
"N014263",4832.09972685714,4704.32488913572,4612.56304197563,4539.03201714203,4476.72524366635,4427.06851770715
"N014264",5187.84043156151,4924.03788349757,4736.74282740838,4575.33228790387,4447.07625195925,4327.79237128461
"N014265",615.250951133428,543.594840926488,472.472318814913,429.750781350953,374.047031236781,338.250917356328
"N014266",4018.86951037002,3887.8560942911,3787.98500281488,3705.21176011664,3635.76630302409,3572.26718853934
"N014267",3363.98027791325,2857.29829635156,2523.24403222858,2268.09439893875,2069.62175138833,1892.58842342002
"N014268",10374.7889122572,9653.15504006846,9104.64537786448,8635.91129110413,8263.49316356661,7930.85533350941
"N014269",1874.41878675131,1530.06650210854,1292.08350535828,1122.54006066829,948.876243571051,889.357210413536
"N014270",203.840257426336,-717.184478663939,-903.033903579203,-1379.80031782412,-1554.87828227089,-1868.83403334673
"N014271",12694.2746083792,12219.6163823892,11879.496070433,11655.1379823961,11476.0332789117,11326.0197631432
"N014272",2024.96636539807,1976.09978883681,1942.36976387978,1919.21118885593,1898.79172523412,1886.35456406375
"N014273",6881.65583816799,6828.44922963347,6794.41682629354,6772.11465238837,6750.27417394558,6742.48607242205
"N014274",7858.17532996192,6942.15675825093,6300.03268155466,5824.00914440539,5396.83533136078,5090.65543464697
"N014275",1152.20847026265,1113.20140450008,1081.62181995343,1056.32727037787,1033.71001085221,1012.44662322154
"N014276",1348.76835690793,1197.35073667248,1083.31465306801,986.837187778923,902.125295564722,827.618957447383
"N014277",4249.04078152016,4042.36734830459,3887.0190034536,3756.6756290844,3654.64162139564,3554.79663922599
"N014278",8227.98601732078,7606.10868057727,7089.94342447578,6654.40486049619,6314.31851154519,5962.73309218057
"N014279",4792.0173846892,3836.27377206824,3014.8754732434,2288.66653576395,1673.46869999494,1168.57158971616
"N014280",3770.61955536038,3549.64582659388,3383.1813768488,3243.86912001588,3127.14156028772,3031.08832576064
"N014281",2267.41691191339,2114.06253977686,1995.69606958549,1889.15917949034,1812.43551507768,1726.86866980814
"N014282",10846.9528954464,10466.624242198,10093.6495397194,9702.21587173363,9270.40033231643,8849.35681137402
"N014283",1509.25028070862,1401.33936679387,1318.6222967502,1251.14380854941,1190.6697890544,1133.95492200811
