"","f1","f2","f3","f4","f5","f6"
"N021544",8940.34472409919,9681.70944188162,10184.5546980835,10281.2129227937,10385.7114483468,10498.385389859
"N021545",1025.77902965501,1001.72750372315,977.792653755958,953.857965009077,930.026790405232,906.203873609162
"N021546",1447.82688112025,1397.04090900602,1345.65943240173,1294.98931150584,1243.69779932796,1193.13925037189
"N021547",2899.07238398538,2897.9410621233,2897.05804129905,2895.96385752415,2895.08891240913,2894.02955849077
"N021548",2289.89855066678,2015.15340176128,1866.00806694431,1716.85648748009,1567.72178300274,1418.58381635802
"N021549",3356.98646491843,3315.98429628097,3272.43998031536,3231.43243930704,3188.19361043638,3147.19606131872
"N021550",8700.77068360693,8705.65524054155,8706.45887922873,8711.14954725681,8712.21318843393,8716.73635593458
"N021551",6021.02767817918,6034.36306731035,6084.81700830059,6073.44311850356,6073.65686188918,6073.871167434
"N021552",6082.92844757225,6083.2993173571,6083.63455789621,6083.9890361144,6084.33538281169,6084.68725670236
"N021553",1299.60160047123,1299.09261963765,1298.56771968965,1298.06602772733,1297.54836651905,1297.05386099587
"N021554",3396.28509814811,3394.78619175697,3393.67988590569,3392.29730487285,3391.14374859206,3389.83716337089
"N021555",2600.87288111111,2601.76914023554,2601.52854395074,2602.47633167077,2602.19285738909,2603.19609143875
"N021556",1799.3512452777,1798.87623869777,1798.22590622661,1797.76275822263,1797.12410595066,1796.67256913617
"N021557",2026.23284576934,1664.55194369563,1345.66737176913,1075.24799481642,804.870354632295,534.540088720106
"N021558",2700.2075806168,2698.96243078656,2698.27763796745,2697.07468223668,2696.38134775132,2695.21793164317
"N021559",2596.51246849441,2656.51544730322,2546.37325496807,2721.09097817156,2746.03348592306,2738.80678247679
"N021560",6022.25091833692,6019.76999020973,6012.83372522776,6010.14194309704,6003.66094029665,6000.80553733649
"N021561",7697.64904361346,7673.81794356526,7650.53603390903,7627.26505145192,7604.49640166016,7581.77007304012
"N021562",7086.88201127502,7077.55031026044,7068.92539756732,7059.81141937432,7051.3365543934,7042.43291820465
"N021563",7503.04022638856,7504.28307421728,7503.04914558097,7504.27792121717,7503.05798491737,7504.27284781462
"N021564",6483.24731092468,6551.74633219797,6482.97201366409,6415.86703290167,6347.17732093454,6280.53536247166
"N021565",2099.55008681845,2099.44384608219,2099.01165134655,2098.91437195296,2098.48218117232,2098.39391668436
"N021566",2200.02369875388,2200.04691807201,2200.06646909329,2200.0895758836,2200.1095830006,2200.13262347473
"N021567",3896.67866163521,3893.49536040802,3890.06101353324,3886.96750555052,3883.66515745945,3880.66092260182
"N021568",3651.19294682379,3400.39769940843,3149.85068799994,2900.88879197287,2652.3165698998,2405.09754925286
"N021569",9258.44918586493,9088.10699438971,9088.11777497823,9088.10706514524,9088.11764942299,9088.10713410826
"N021570",6329.72956604037,6554.29898493376,6772.57466980895,6999.38245927365,7233.66772306211,7475.80057089124
"N021571",3300.16168043524,3299.94357883333,3300.31938846265,3300.0872270738,3300.47892268472,3300.23196261252
"N021572",4235.07622177041,4077.06900683742,3918.72509234103,3760.96996295479,3602.94847020707,3445.43989640634
"N021573",3500.65305368401,3271.97555984566,3043.69381352253,2815.78526032513,2588.22834569164,2361.00301019255
"N021574",5822.67052229176,5507.03293342878,5479.6927741421,5479.68573989564,5479.69621018538,5479.68921131625
"N021575",3413.44735678551,3454.09842460918,3497.11858830804,3537.58568047541,3580.85102376008,3621.09746025297
"N021576",8099.73644078427,8098.00307180666,8097.95120309743,8096.27419101867,8096.18451954672,8094.56109911518
"N021577",3827.19627106174,3827.20283245965,3827.2043079516,3827.20578932308,3827.20727592124,3827.20876777248
"N021578",2497.88420643048,2496.46462240764,2494.38475440693,2492.98917707663,2491.06570919375,2489.70259426664
"N021579",1499.46192329086,1499.59002583494,1499.06784307533,1499.21332166351,1498.68172453831,1498.84505466428
"N021580",1878.92644820164,1921.84993309442,1942.11255705993,1953.10183555612,1953.18573466554,1953.25810371747
"N021581",2543.95996693884,2505.96503424585,2467.97103278788,2429.97798010238,2391.98583476902,2353.9946099335
"N021582",9297.23838970524,9256.36291604471,8492.21147542354,8492.18836147338,8492.20610128473,8492.18309902479
"N021583",3529.70948296113,3419.57611095114,3311.01154968449,3203.67648035939,3097.80273017849,2993.13448436031
"N021584",3697.57949216166,3689.812595233,3682.23536854776,3674.81398363351,3667.57039582484,3660.47873758482
"N021585",7998.11064690146,8331.06723218987,8664.03679855938,8997.19998616732,9330.38562696658,9663.77716056449
"N021586",1540.52062490052,1541.41993440895,1542.00607866483,1542.44001947822,1542.70783098935,1542.93894307317
"N021587",1873.49558025689,1871.03850892764,1868.41510622013,1866.0107763852,1863.44250601717,1861.08978533562
"N021588",6724.60689198454,6724.90624048806,6724.8849671047,6725.19436301354,6725.16577137268,6725.4856935837
"N021589",3863.11321121226,3973.9169865991,4085.03329065348,4197.16397764586,4309.68437256854,4423.31562950475
"N021590",7211.23028678671,7550.76628145715,7899.00716536362,8255.8504894606,8621.18206739443,8994.87633750897
"N021591",3461.45838882181,3612.31719913171,3767.72455522827,3927.73209971798,4092.38912601583,4261.74251068869
"N021592",2953.98333422281,6046.60775314828,6031.61238736152,6034.67159677213,6028.32075561212,6027.9078876197
"N021593",2912.40642039957,2910.07362517275,2912.4449265283,2910.09749233969,2912.4835170746,2910.12135245279
"N021594",7940.5600117356,7940.5600097306,7940.56001298473,7940.56001074187,7940.56001426574,7940.56001176125
"N021595",889.150146997609,888.66957435582,888.326906987927,887.863477386323,887.540418140238,887.093276045699
"N021596",17175.167943228,17175.1326032708,17175.1680960892,17175.1356901847,17175.180624903,17175.1428418715
"N021597",19020.9200059075,19020.9200119246,19020.9200177394,19020.9200237722,19020.920029571,19020.9200356221
"N021598",1662.77323304863,1660.25995069475,1658.31929968899,1656.41558078115,1654.53922685679,1652.68964634862
"N021599",8177.11011619787,8335.99361268206,8494.94499592433,8654.05584439023,8813.32797463874,8972.7655110504
"N021600",2315.19650744631,2303.29899031446,2304.1473612,2304.71842980494,2305.10290159225,2305.3617567077
"N021601",2259.61849277308,2259.43897814384,2259.79008021751,2259.60166651209,2259.96300749368,2259.76535662245
"N021602",1990.73684682627,2020.83652957421,2020.82917378482,2020.83008393094,2020.82285174553,2020.82367321174
"N021603",4293.66574471547,4338.18895890728,4352.09964436708,4361.10651657849,4366.92560755759,4370.67991939601
"N021604",3894.36509228968,3962.48896695788,4025.30517648648,4087.97403348311,4150.58204011242,4213.11252166732
"N021605",6081.38688751025,6241.9832120021,6375.44476461014,6484.81570823481,6574.63948794551,6648.73024459471
"N021606",4200.39356422202,4307.52527656587,4308.86658179338,4309.79724425254,4310.43961757251,4310.88150196694
"N021607",3868.70043086028,3931.1158466686,3993.58437646678,4056.01759163146,4118.50301547877,4180.9547767649
"N021608",2248.65749444255,2236.9787796923,2235.0492289412,2233.73729690026,2232.84565021853,2232.23940921008
"N021609",2846.26283571292,2868.34544901197,2894.48230037387,2913.47081574684,2938.15088868877,2958.95675811489
"N021610",2024.94188354544,2027.44808636889,2027.44832438928,2027.44193089748,2027.44209372577,2027.43580934205
"N021611",1158.57331439238,1157.32310068131,1156.10226573286,1154.89620791976,1153.70932184497,1152.53980157768
"N021612",3325.68062666998,3349.67374067402,3416.40071186937,3464.69923310193,3513.04307755853,3561.36142579194
"N021613",6418.14395837777,7090.33695574516,7832.93090214703,8653.29911691932,9559.58715100523,10560.7936652719
"N021614",1137.57422546693,1158.76849077652,1145.23397228485,1145.25670878282,1145.30557811608,1145.3328994347
"N021615",5160.98277564055,5758.10335464627,6355.22389143456,6952.34449971057,7549.46502519121,8146.58568474385
"N021616",1513.78781811556,2079.15267811344,2853.34683330868,3916.70300900531,5380.44349677994,7398.58183914702
"N021617",6831.67995823839,6830.91878686177,6831.66276669687,6830.93999261298,6831.64655479663,6830.9602439243
"N021618",919.387475994449,903.327084994036,972.735486194764,969.780359028501,966.829091638512,963.881658211023
"N021619",964.555204970137,947.375386982267,930.338001797985,915.00335053064,899.680186491425,884.367143449985
"N021620",1022.49371964367,989.195380204794,1020.37183228231,1020.21409016697,1020.05871839238,1019.90355818214
"N021621",957.675868795088,966.237573378562,1036.16794674679,1036.17326426409,1036.14922592429,1036.1532031423
"N021622",1074.27206709276,1074.28514765865,1074.30330289463,1074.32151768303,1074.33981158434,1074.35818476736
"N021623",1101.8308983803,1078.04629065276,1077.95726421449,1077.86891942978,1077.78117179139,1077.69401644675
"N021624",4262.46276527876,5259.82077981942,6490.5469136977,8009.24613165002,9883.30020278358,12195.8573100099
"N021625",7387.96892695601,9131.75180315357,11281.5378878856,13934.5008222037,17211.05641489,21260.4518019441
"N021626",6514.70207509284,8045.27755186369,9931.58394733691,12258.3146217818,15130.319974869,18677.4185203014
"N021627",4936.28610436418,5395.34846533432,5896.7278225333,6444.74454595566,7043.73964443672,7698.45575965338
"N021628",9267.99132922796,10103.0595469199,11013.3654697585,12005.6916094302,13087.428391461,14266.631894457
"N021629",12169.3543129441,12669.2037698927,13156.9758479757,13631.8221812765,14093.0459803391,14540.0926740844
"N021630",7835.7362504721,10062.3232095717,12921.6126119127,16593.3919042739,21308.5365690196,27363.527200135
"N021631",7966.31786188756,8163.40893727069,8360.54367108807,8557.64396077855,8754.7959014626,8951.90509171531
"N021632",1711.06945097009,2002.13281084205,2327.83325554106,2693.43481769579,3105.36514467429,3571.12461584267
"N021633",12879.0324185982,15386.8373000501,17778.3765967251,20169.9161541089,22561.4577052347,24952.9994268903
"N021634",3763.86928744795,4494.95668415071,5368.22871367855,6410.95492241256,7656.25886295169,9143.67308185365
"N021635",16327.1553262002,19805.3677805973,23283.5802024315,26761.7926799073,30240.0051846742,33718.2177409858
"N021636",7639.96453723832,7904.92172881261,8169.18832301235,8434.42235991247,8698.40797219255,8964.1109391121
"N021637",5363.60287343974,6169.82588597969,7122.51441008197,8168.59652988815,9337.0648049169,10618.2892687162
"N021638",4405.99837845268,5500.54793407891,6867.06279955299,8573.07927176397,10702.9524053422,13361.9973904115
"N021639",5013.76393980641,5991.36549776616,7158.00974067304,8550.83340066214,10213.6552749101,12199.2472433272
"N021640",10427.7858371749,10886.449585199,11355.8335518508,11813.2104581276,12275.5370726242,12730.6899015205
"N021641",8712.98385479182,7926.35075432032,7927.63429488517,7928.0759967377,7929.8914237887,7929.61043372247
"N021642",5420.80236236462,5805.25227078363,6188.82865824891,6572.65589743681,6956.10640911381,7340.1390876683
"N021643",11506.223630878,12118.3842887334,12745.9320777166,13354.5196761866,13986.7288998821,14589.7783609714
"N021644",3673.6879633777,3676.26690012179,3682.98749230243,3690.37926768186,3699.11509518189,3709.35344729315
"N021645",1932.54179422902,1994.95464567148,2095.26578604051,2144.02768466476,2263.66973385899,2286.65300084511
"N021646",9511.51063085821,9511.4924183244,9511.44632566981,9511.42655450115,9511.38503684953,9511.36432286543
"N021647",9667.10651943364,9452.84811155102,9238.7499219659,9024.44637891161,8810.42540445927,8596.03661315132
"N021648",2732.49517154189,2438.92127065062,2145.38289687908,1851.78875344138,1558.28523970274,1264.63773613436
"N021649",7520.88005648661,7836.35707854337,8160.21460962475,8474.97904661864,8799.65372288565,9113.57234579693
"N021650",2104.3289362561,2219.55690498235,2345.24012303138,2473.07752313409,2604.30524774792,2739.23058189469
"N021651",9448.14975425808,9874.93692268854,10303.8170885971,10730.3514003386,11159.5419222553,11585.7525000907
"N021652",3313.43185701471,3315.67775262007,3321.90660046036,3328.75025690967,3336.86432123154,3346.39897929874
"N021653",8047.31279634288,6104.65329006709,4162.13733105387,2219.44806530466,276.9737085907,-1665.76119695802
"N021654",1774.37010881386,1515.42044684098,1418.05477970706,1323.03743898314,1229.23849247875,1133.49483408283
"N021655",10720.1603033146,10720.0120862523,10720.2512671556,10720.0381905658,10720.3570588472,10720.054348808
"N021656",13969.3117956331,14000.4359508436,14746.7712762524,15510.4021133823,16295.816894003,17108.2717250959
"N021657",3909.88713536176,3909.8795824191,3909.8579187646,3909.85103432195,3909.82945142625,3909.8232378962
"N021658",1820.71229656472,1820.7926889438,1821.01319131579,1821.25982321115,1821.55830924683,1821.91604598101
"N021659",4290.37690301325,5414.13272509746,6811.90859143843,8560.94407805154,10760.1871291424,13536.5480195285
"N021660",8521.78130454645,10907.5838505172,13936.350963463,17821.6500787653,22803.320323497,29196.5817035458
"N021661",4254.19687021009,5092.24203994665,5202.21482281621,5731.76534850884,5777.06043497105,6477.02302930433
"N021662",1895.23603498655,2209.08824023022,2442.34965012161,2710.67563692238,3014.74312466339,3366.79417108217
"N021663",3098.76579203346,3321.42419141691,3560.15957279148,3819.2097603744,4100.88348058647,4409.49565856602
"N021664",3064.07407506366,3443.38558029489,3839.33076542318,4249.52391536434,4671.47145381118,5102.65757680774
"N021665",2912.89727439573,3251.81828127949,3632.20340751557,4033.84516198824,4456.02705412131,4898.58642326925
"N021666",8544.95952303529,8570.68455790078,8594.91580629253,8620.94057700459,8644.82946762152,8671.27992198089
"N021667",7831.4809281231,9900.62988385778,12515.6359023332,15820.8165552139,19998.6254807047,25279.7525495256
"N021668",7801.93335665078,9514.65743770899,11605.276202564,14165.7393583708,17295.7931110397,21127.8273766719
"N021669",2710.72581112671,3448.17959330498,4385.80025752051,5579.99200987677,7100.9534301896,9038.11388482749
"N021670",2436.16687121344,2595.54367085188,2761.93797774014,2943.72419198984,3135.63024346626,3349.20303751062
"N021671",2210.67924293818,2319.3046850865,2427.23979825439,2535.84318488059,2643.99816706275,2752.64079198772
"N021672",9184.26490110198,9321.93700478321,9321.80598111581,9322.01011352294,9321.78831037134,9322.11107054571
"N021673",5773.35225834111,6144.07488187358,6324.0743066176,6768.20441168841,6849.52911556447,7432.30185268153
"N021674",15572.1497092817,17916.5832023823,20441.4598437075,23138.7049247253,25998.1219718498,29007.7333257735
"N021675",5525.6226935799,5503.37717077349,5503.30816199775,5503.23979268239,5503.17115902636,5503.10351069154
"N021676",1309.76796508588,1343.57044210819,1700.54554082006,1706.06903290099,2231.92479110629,2172.24821288952
"N021677",1091.18344484065,1245.77752816285,1437.14066056303,1673.95433522677,1971.03428239128,2343.20622807932
"N021678",10106.612669685,11106.3842112766,12311.7138007971,13524.788192611,15040.031784271,16507.4983231546
"N021679",11438.9393068221,13086.6997882361,14658.0400204755,16473.2420484189,18520.8097416835,20837.9413106925
"N021680",4782.95810757313,5311.67487039747,5912.90264244405,6583.94471769501,7343.65272580538,8197.84698746884
"N021681",6771.86468782883,8384.48361421465,10259.8785963852,12486.5424387262,15182.3517520612,18505.1861523927
"N021682",3133.39421905095,3647.22824998939,4209.10279629171,4828.22913428263,5515.47468215411,6283.86591715799
"N021683",1614.44290562681,2082.2498909914,2621.93264120447,3299.49383784999,4145.50662667921,5207.42335142124
"N021684",1430.14667127791,1430.15530312916,1430.30574462241,1430.33669364407,1430.49292631285,1430.54722906024
"N021685",6769.92103114162,8295.28519549706,10378.3047312751,12827.6973995963,15968.4295655913,19796.7480962567
"N021686",3395.87695921963,4062.07990601775,4857.89488972122,5802.11263191084,6933.59974709243,8280.37495194863
"N021687",10112.5876640171,10112.7282158968,10116.6500589459,10117.3449702513,10123.4204440297,10125.2518592237
"N021688",1618.8065334045,1724.76289757438,1851.0741881101,1988.30587856825,2140.23049581058,2309.26390265746
"N021689",1306.31466043675,1393.68893794441,1486.73653405577,1587.15340398265,1695.05749751512,1811.80213448626
"N021690",7828.13798798604,8525.70379654265,9677.5209786683,10645.0343507482,12015.4120084787,13305.3159466161
"N021691",4032.54751950995,4534.36844876636,5164.15259507867,5874.97093109193,6685.78131304416,7609.77207185718
"N021692",907.794169381756,901.202478845369,928.148641396846,921.737737299784,969.054096165294,948.349488835384
"N021693",8722.91466852053,8725.38019903246,8728.36010235798,8730.74548985543,8733.86209177678,8736.12872783381
"N021694",8137.10615305167,8791.81538955246,9746.34619049929,10809.0155125755,12035.6861114511,13452.786256424
"N021695",12058.2602749017,12776.229518654,13883.1658056946,15147.2964689609,16635.8814679039,18382.6131922367
"N021696",2878.38775213603,3050.03733287186,3239.09987815019,3433.53278177759,3634.51711990626,3843.50760925085
"N021697",7686.25535166866,7901.59509884617,8505.04121858472,9142.72520899485,10197.4985360385,11577.1357335572
"N021698",1111.72693347384,1306.32206939974,1559.80976478294,1859.31476575323,2217.27410329171,2644.50196516721
"N021699",3985.80925217712,4628.73903258559,5376.48932273825,6244.95619030467,7253.7841550774,8425.64462484355
"N021700",3743.03130566415,4221.46028005171,4826.06847124748,5476.90592812526,6294.5400884111,7180.28542752146
"N021701",3585.4083030338,4265.95146614632,5085.61346179442,6061.35043932072,7224.56258280437,8611.04791494298
"N021702",4429.90213706452,4871.51695621714,5357.26234391371,5894.94208147477,6490.24634685505,7149.81828741299
"N021703",1004.563295087,1033.06334984333,1085.87330847717,1122.89030051829,1180.69600290075,1227.81653858612
"N021704",1260.15994394819,1266.65086054033,1272.2443247441,1279.47655897394,1288.30099435934,1299.14480713793
"N021705",2548.29789138554,3109.37458301828,3799.95268722031,4639.01294271678,5667.35576398556,6920.37095096323
"N021706",11876.0831273328,15209.6805892654,19474.7009395164,24933.6374439158,31922.955787596,40873.9467940316
"N021707",1310.37278167049,1468.64138100076,1661.87943585408,1867.9529207381,2109.73471144064,2374.87332588759
"N021708",2333.35258067949,3181.92806806236,4308.36845016428,5856.51845118386,7939.67657598843,10788.3376924878
"N021709",7840.7473051682,8253.76709519268,8938.29783296583,9676.22132235914,10496.8691152867,11407.0596301673
"N021710",3610.53067852494,3610.52456496595,3611.25988624808,3610.48846252588,3611.84147870453,3610.22802793307
"N021711",7552.33218335814,8077.1357996425,8618.66910315302,9150.70364549544,9697.747124701,10238.6049901893
"N021712",1305.25415424498,1369.48878207496,1434.07267540798,1498.53432123526,1563.14182625723,1627.75575303543
"N021713",3080.31413394225,3081.0947830074,3082.57408404262,3083.43177927422,3085.06764109878,3086.04567348484
"N021714",2998.39254351247,3234.39493063623,3494.39188044926,3782.30639497128,4103.36313727275,4463.32210838457
"N021715",3946.32774604634,4575.5935341496,5211.89232824506,5856.84382729773,6512.38704463762,7180.90338581951
"N021716",6210.31327081141,6882.61541745324,7557.14026233825,8234.88114527372,8915.42034897439,9600.65231591136
"N021717",5210.67621586783,6404.43862034393,7873.70100208728,9678.35269213396,11898.5574744408,14626.6564638614
"N021718",1389.13907330653,1431.46091611975,1477.84091723401,1518.56688945876,1568.4605203206,1605.09311383961
"N021719",2334.16996387333,2514.1283804737,2694.02319100691,2871.60438652199,3046.89330894446,3218.5754615929
"N021720",8262.85676695882,9374.51434390909,10660.1840182698,12118.5516023095,13777.5202204472,15664.801608737
"N021721",8064.03556064723,9601.3777850405,11099.0029898385,12738.0973264923,14267.6607254771,16071.4516373211
"N021722",1614.37122074548,1691.69905916744,1769.12987497131,1847.03700403387,1925.45828113661,2004.49358377754
"N021723",7177.42899183123,8446.63375266616,9822.15833292749,11325.2932705717,12981.3018689499,14820.4910569646
"N021724",4066.60360231221,4971.37953018108,5880.47804562511,6795.43104222809,7718.22362108383,8651.61513620383
"N021725",8288.76371901125,8290.80622880517,8289.10180217964,8291.62591935827,8289.40528688195,8292.53643112922
"N021726",885.765974297965,1168.46794676603,1544.34985102985,2045.93522274429,2714.74746413587,3607.29560887863
"N021727",7947.82207135536,9114.22304903049,10684.2037526517,12578.441074226,14864.0204426961,17621.6361169303
"N021728",2581.88777612823,3494.31461248577,4618.37225918065,6036.84520983413,7859.7916193645,10245.7772739291
"N021729",1177.76487090627,1694.75754807586,1438.73939000112,2437.62883384557,1623.51074310335,3670.6289629118
"N021730",7764.95870916457,7946.35581730655,8149.89933034827,8338.73416041626,8544.6452811418,8741.52169488865
"N021731",995.490176207855,1025.28977044459,1052.16311270031,1085.3386755229,1124.64025960513,1171.43315122203
"N021732",2162.87324083247,2255.51343594794,2495.11162075913,2543.2433215223,2914.9645394304,2836.96117015565
"N021733",6190.03884287028,6605.96726307053,6543.8193661158,7062.83695518288,6880.45850629756,7549.81055220429
"N021734",11889.3753676371,14483.8604784525,17171.6534180301,20020.3379887954,22998.5114328967,26200.9154975428
"N021735",5545.17927641597,5553.12333959065,5541.49144615404,5561.2895385324,5530.7563265361,5580.95902707245
"N021736",3015.69354916269,3021.37763158264,3027.05449772654,3032.73774632049,3038.41653613274,3044.09959766112
"N021737",3701.98160198478,4331.70120269047,5073.3368034967,5948.73944504104,6982.56969743368,8204.23285811014
"N021738",1437.45472478532,1722.04369165612,2057.82727026713,2460.66092503974,2934.81532166042,3506.40047453421
"N021739",9543.8955870169,11717.2573979368,14349.9048754995,17567.0086112038,21497.7203746234,26304.1340904551
"N021740",6313.65361484042,6494.1529023102,6677.567459801,6868.01480200603,7066.56782545051,7275.15405453581
"N021741",3788.88851745076,3895.96234926494,4002.97024513797,4110.05337974015,4217.05358209309,4324.14812716194
"N021742",2313.79994506937,2315.2772040167,2317.00356449497,2318.9028025934,2321.00249113078,2323.32284019791
"N021743",9225.56109216975,11667.1337375475,14750.2791108333,18648.9953330026,23582.837130802,29830.160902337
"N021744",5172.44590669967,5890.31609789847,6608.77704258728,7329.29268835044,8050.10387035699,8774.46028012249
"N021745",7129.00417062168,8572.09884287,10045.2569210932,11555.8700830503,13113.1755442656,14728.6484821384
"N021746",2570.50415452672,2570.50423676121,2570.50441198991,2570.50461738863,2570.50487331372,2570.50518970659
"N021747",2790.47931580663,3383.78549517005,4082.92317531883,4912.31763737342,5900.20858420146,7081.22581579153
"N021748",6099.48322200082,6114.30576413584,6138.19967878423,6169.45990423745,6211.27600110639,6267.07030681286
"N021749",2030.30661075442,2500.17146741937,3006.68892910865,3555.23234261207,4152.88349013108,4808.97894455238
"N021750",5088.04033550625,5096.15384073988,5102.24336406162,5109.32513668332,5117.19238262097,5125.96711119565
"N021751",13529.0546602085,15827.0488353928,18934.7434155337,22910.9066338544,28126.2629537983,34862.8621015521
"N021752",3953.29729998692,5008.92463292965,6355.3274977304,8072.93826366692,10265.2642232896,13063.7599306963
"N021753",2233.99972713662,2234.00023345647,2234.00057995602,2234.00104222359,2234.00159876523,2234.00227705667
"N021754",3305.55546211229,4186.78475916576,5299.0092150954,6705.54152072314,8485.5298684738,10739.6496163184
"N021755",5627.21355006658,6756.7054171208,7978.21077966623,9316.35262379325,10801.320812132,12472.04445031
"N021756",2693.54766244906,3562.22455670884,4712.8611649657,6238.12206820754,8259.97744176872,10940.1085239537
"N021757",7278.01607119107,7532.64286995166,7688.90075602612,7975.64367202774,8091.03722699671,8433.24086104392
"N021758",1087.95722274283,1086.29767926562,1084.74667350498,1083.1194619365,1081.60388724578,1080.00822934692
"N021759",1312.64097983913,1351.57838279794,1390.74489802733,1429.73533554365,1468.97097781098,1508.02075227581
"N021760",10637.0474853955,11100.3427447575,11565.4286706333,12031.6418814442,12498.2695709854,12964.6678529316
"N021761",3013.24997309857,3067.24781093532,3121.30641354303,3175.30189817028,3229.36543940708,3283.35816916433
"N021762",16139.3378172348,16139.332993024,16139.3850941129,16139.3747277354,16139.4348598779,16139.4174469617
"N021763",2466.13582841603,1646.14988626701,2392.4404502687,2389.84955912151,2387.26888175562,2385.06372323822
"N021764",4757.76067905477,4757.68703865508,4757.64109476684,4757.60201938134,4757.56704647832,4757.53553155769
"N021765",2026.00000000102,2026.00000000001,2025.99999999655,2025.99999999516,2025.99999999222,2025.99999999063
"N021766",2705.40566516099,2701.36647351195,2699.57845852758,2703.0094303912,2703.00793447047,2703.00785286032
"N021767",2776.1702869451,2871.88029592627,3009.66426895749,3140.57560112305,3277.3356276529,3420.30021373769
"N021768",2595.46751668469,2757.82988701359,2920.15587364839,3082.61109578599,3245.03196172458,3407.59638711673
"N021769",1741.70575488063,1892.36432957573,2043.1964648046,2194.20426389654,2345.4314005305,2496.8739573487
"N021770",2753.34750616875,3062.32978496904,3382.45421928086,3718.09784314873,4064.28199749911,4426.84006205759
"N021771",7650.08230809662,7650.21394869061,7650.21843419511,7650.35075027595,7650.3550649203,7650.48806023852
"N021772",7237.27886517829,7237.22328250154,7237.15811579151,7237.10256223086,7237.03741359818,7236.98188915193
"N021773",7548.87319581402,7549.34272998969,7549.82574732817,7550.30493014908,7550.78754618418,7551.27055230631
"N021774",7600.08922200521,7600.79651977243,7600.66919903294,7601.39493691941,7601.25332687246,7601.99815685759
"N021775",5482.98814835063,5503.03203933532,5510.67494853848,5518.28134122723,5525.91502013741,5533.53933238445
"N021776",6619.6333441052,6630.97674805552,6675.74864513815,6735.14896725278,6734.72830727953,6734.28340419903
"N021777",6289.96999000404,6290.00561887623,6289.97406264453,6290.00892465777,6289.9781270333,6290.0122396052
"N021778",7437.33812976619,7438.91401098021,7440.51391532725,7442.10289468941,7443.70370432727,7445.30154191024
"N021779",7008.98436306776,7008.43253465556,7004.85141053407,6998.97244740861,6995.26317665686,6991.54069547991
"N021780",1889.33905388085,1889.21501292625,1889.05356644926,1888.93190185344,1888.78036504681,1888.66155653336
"N021781",10266.4859700472,10531.1146131776,10796.5458224306,11062.1521725389,11327.9827076615,11594.0489040613
"N021782",10163.1230472389,10326.587868921,10489.7857024156,10653.2938055178,10816.5395505409,10980.0932090658
"N021783",999.48363851415,999.47430753935,999.494085539312,999.483762773725,999.504710392861,999.493317942683
"N021784",10004.8928192087,10008.030170625,10011.7116317777,10015.3214903518,10019.3141941192,10023.384419492
"N021785",10195.3565547136,10391.2213452842,10586.6634717819,10782.5631663846,10978.0296688958,11173.9660626426
"N021786",9227.50741669968,9153.25960963532,9424.32871761275,9414.41477491223,9404.05530085824,9394.30600331107
"N021787",10485.8893805494,10971.5743412596,11539.4718303822,12061.1185586271,12602.6431414171,13165.0231933994
"N021788",10260.5948068163,10435.0634825324,10612.6255647818,10791.3442655151,10971.2867818819,11152.4786228924
"N021789",988.866893874456,979.709367126047,994.162051638669,994.108567417745,994.065880363031,994.012541761445
"N021790",10274.3057285441,10553.8536332658,10833.667618343,11113.3637153391,11393.1939921931,11672.9979978316
"N021791",926.795872442655,853.83943102357,780.88627216576,707.92978178164,634.976745393049,562.020201573209
"N021792",9962.84292900626,9962.81257170885,9963.30103049604,9963.20847349798,9963.78947773622,9963.61349235636
"N021793",10135.1240917789,10388.3928726141,10508.4000377088,10788.3336470378,10880.189979886,11197.1495742006
"N021794",10000.0624206347,10000.1632289801,10000.2851906703,10000.4088823293,10000.5346599898,10000.6625533376
"N021795",10226.2789841064,10443.6739431283,10661.490923714,10879.4593765961,11097.598214591,11315.914473907
"N021796",10000.5224015802,10004.2985498115,10004.8899068399,10008.5932202596,10009.3441073253,10012.9840831571
"N021797",1000.39409571233,970.832674290706,1001.67608316585,1001.61428816303,1001.69324302888,1001.62682394954
"N021798",10407.020677442,10787.0971731274,11177.9836018746,11569.7653819657,11970.7164121832,12375.2941575348
"N021799",999.821439531001,999.806106792275,999.826786662985,999.810861474062,999.832177611765,999.815639295294
"N021800",10511.5250343094,10853.5014478149,11210.1527044197,11570.4415387504,11935.1422975532,12304.457593326
"N021801",9574.3310232254,9149.32645207299,8724.32031458162,8299.31681135493,7874.31121911897,7449.30888961605
"N021802",980.611686548644,990.294396872774,997.764192539242,997.653799821696,997.856878837248,997.727021386277
"N021803",9548.31081289016,9100.08452457179,8816.14034194825,8969.89305524604,8994.75298375077,9020.40659635292
"N021804",999.89889427508,999.896140283387,999.899919721016,999.897118174194,999.900948516428,999.898098679736
"N021805",10240.1126209096,10507.3678221055,10774.8656925918,11042.0841737551,11309.6761413096,11576.8270638608
"N021806",10363.5507495653,10590.2385103364,10818.0430757255,11046.1738301565,11274.6659824364,11503.5300934439
"N021807",10606.6600818537,11103.7688505502,11640.6290742483,12203.5115441927,12795.2742156931,13417.7553278867
"N021808",10380.0776522268,10599.5644856413,10820.2423165197,11041.3324656095,11262.8660126891,11484.8538969039
"N021809",995.390661273101,972.71456839133,987.835175529627,987.813243621339,987.847591044179,987.823616677874
