"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099891",18.9907488167227,18.3962571991621,17.895970130166,17.3366385629317,16.904481596882,16.5142523279585,17.0199370632868,18.7376357065244,20.5167844956127,22.259482789858,23.6360330043164,24.8598521996535,25.8880338304088,26.769992850532,27.3422701099787,27.6817900368684,27.773729402431,27.6965384462961,27.1927688041281,25.9910236059998,24.0138574291314,21.9148946013343,20.7734276210402,19.956125937192,19.1959968658018,18.5995390260761,18.0970558978366,17.5353702356469,17.1006758775226,16.7078145520476,17.2108040244702,18.9262883395149,20.7044028454819,22.4472068252609,23.8249062270302,25.0506292240131,26.0813278987142,26.9662592097999,27.5418461216341,27.8848043558014,27.9801619819306,27.9062213209545,27.4054430419978,26.2061900766735,24.2306289166189,22.1319744851804,20.9895306016042,20.1706278374584
"N099892",19.8838505663541,19.2802184422521,18.8053707809539,18.3568208880462,17.91857521351,17.6018065749429,18.0436198370031,19.6025667987067,21.2896196897375,22.8163408089689,24.271920479487,25.4191100242314,26.3999560440394,27.1881456102241,27.8152016155352,28.1131738007454,27.9989541580628,27.710380213178,27.0050445655319,25.7733462167795,23.9504048359366,22.5708354271589,21.6036759733609,20.7178266900157,20.083449940715,19.4799285740234,19.0049770343268,18.5562220014487,18.1176900872278,17.8004641817418,18.241138996561,19.7981138441966,21.4834073070316,23.0088421884515,24.4634954863215,25.6102976335022,26.5911098923792,27.3796045121651,28.0072366294092,28.3061628167566,28.1932786093942,27.9061406508059,27.2025121612452,25.9728046352902,24.1520929680617,22.774013161686,21.8077233286449,20.9224879317967
"N099893",19.5101438088138,18.9144461796366,18.4078213849274,18.0324773244087,17.575988773793,17.1414171359479,17.6217357999411,19.0982585317444,20.7194441099195,22.3971345062042,23.8133690450398,24.9998596607319,25.931355440416,26.7873489576115,27.3023624661805,27.6573998399377,27.7486154228598,27.499712176406,26.934547741894,25.7521793254802,23.8133018835574,22.0617794825916,21.0506896842611,20.3101750947484,19.7431726068854,19.1454111304279,18.636464896855,18.2585957758206,17.7995363431369,17.3622696982306,17.8395012545808,19.3130799476423,20.9323170822881,22.6091095142054,24.0255705103231,25.2131816593468,26.1465123221189,27.0048050060158,27.5225958519079,27.8806015091573,27.9749044544533,27.7290700269739,27.1667491435292,25.9869233301149,24.049987091068,22.2990902177763,21.2873195635851,20.5454820260921
"N099894",18.7765078442683,18.4498518829909,17.9800927715319,17.5827775861671,17.204472997698,16.9862121819029,17.3432003897916,18.5411388503273,20.2546543652777,21.8044012364473,23.0168695040669,24.142779207089,24.9159759546452,25.4794275726878,25.8863807400086,26.1200346637125,26.0248384116043,25.7732183217046,25.2107305412646,24.5428157485814,23.1296997442569,21.8902708030884,20.8063112402086,19.9055758472425,18.9887193616325,18.6616190465511,18.191795661095,17.7943817110787,17.4160271375105,17.1974915599446,17.5532019528456,18.7483601350724,20.458190872014,22.0046069957632,23.2144259152911,24.3379091738207,25.1093955875686,25.6715894576379,26.0776369208229,26.3107646929236,26.2157048751368,25.9645601126292,25.4031648480982,24.7365728593619,23.3261830110093,22.0891774329352,21.0073590543244,20.1084212978709
"N099895",19.5734072815579,18.9744275848262,18.4743316783525,17.9740750217637,17.5658634887326,17.1860365950139,17.7530341943268,19.2416356364763,20.7581679802266,22.2681851156399,23.7275625962064,24.9410235766976,25.9394147753979,26.7155112155197,27.257761650698,27.6434177821578,27.667946639576,27.3777546704969,26.7739862771963,25.7292665560141,23.9764266456132,22.426632123943,21.3651894535193,20.4745674767472,19.7486396389767,19.1471332094768,18.6457170559861,18.1435733503445,17.733124615216,17.3532280343805,17.9087871710221,19.39623557612,20.9156257804038,22.4253039612855,23.8774016838842,25.0901475475256,26.0860645144959,26.8644591070655,27.4094872979168,27.7938818274512,27.82574973723,27.5408038724847,26.9386760425853,25.8964021742767,24.1497251643994,22.6049163569246,21.5426775907607,20.6515905067688
"N099896",19.0647344889065,18.4708206744039,18.0158802822957,17.4807343732225,17.1667260221271,16.7924738292327,17.4918617252653,19.1153281603558,20.7728929001227,22.316785015356,23.684053181412,24.8185562937175,25.5526399222071,26.3170933432829,26.8326228266396,27.064924434459,27.0619059082727,26.8542657665147,26.2606432812706,25.2334472065233,23.4164553320277,21.7318357930394,20.7694887637533,20.0202903000772,19.2415474773155,18.6476485326881,18.1925031542936,17.6569924434102,17.3424362125111,16.9675419754696,17.6661751622613,19.2891750728076,20.946891183219,22.4915406081339,23.8601059865332,24.9963595598148,25.7325429594782,26.4992837563659,27.0172919800475,27.2521641915065,27.251699919008,27.0465114532371,26.4551665972838,25.4299385190265,23.6144572379512,21.93061747622,20.9683973086278,20.2189653809121
"N099897",18.0965098063226,17.8028824999737,17.5429854723223,17.3161257482274,17.1389739994389,17.0285085558124,17.76988952287,18.7558030839202,19.8743462737143,20.8601362627725,21.7349935239806,22.3758697702428,22.8874597176506,23.2294814768276,23.1964321609947,22.8893611261935,22.4719088307108,21.8605264936628,21.1126020107405,20.3967030932072,19.6956605650999,19.3189895036768,18.9986519133112,18.5936757447592,18.2945293885328,17.9980670899724,17.7430253682434,17.5142743010133,17.3404228346223,17.228696085512,17.9723055447807,18.9573458635421,20.0774076475721,21.0626101969454,21.9385279380632,22.5790210127693,23.0913719939023,23.4331505448259,23.4006722313111,23.0934673240093,22.6764593308211,22.0650117964544,21.3174487451954,20.6015267268366,19.9007803177973,19.5240998793645,19.2040021486607,18.7990339587743
"N099898",18.4827849558271,18.0245755764414,17.4478119845113,16.9263527408915,16.4582481062567,16.3511723557052,17.9683230324914,20.2632098849901,22.6702938586078,24.8705173176236,26.6193688045863,27.9525585614286,29.0473729815151,29.8468013382592,30.3412050612051,30.4858598852319,30.0041283074849,29.0966271816583,27.4321852124951,24.8392678143494,22.3987562198812,21.0927776388206,20.1303618258999,19.3494075857691,18.6444149016242,18.1889816423031,17.6117251592457,17.0896824819227,16.618235327814,16.5105100568055,18.1326544690278,20.4295079734034,22.8424444602728,25.0514218033318,26.814294498857,28.1525403913501,29.25357940239,30.0604398230416,30.5583599120188,30.7069111286107,30.2317354250301,29.3239904377255,27.6515166001296,25.0525899969204,22.6118366300633,21.3031298660346,20.3399481770822,19.5498147921704
"N099899",19.4284190048274,18.6747410476532,17.3333013583975,16.2448808948429,15.1925014988032,14.4549231993341,15.8595369242996,18.8049222721613,21.7061720720815,24.6040842625963,27.0960513550741,29.2234825629094,30.7477326188864,31.7553692336067,32.2721639916497,32.3459748948095,31.8934560061703,30.8490441306783,29.5081491104049,27.8069001890829,25.9067146642603,24.5813563189413,23.2318859460696,21.8849368070702,19.5334470161889,18.7778084271972,17.4365523374577,16.3448199491814,15.2955573963505,14.5553331776445,15.9607984618555,18.9098683408093,21.8143439913888,24.7177564436362,27.2220914431243,29.3635443257229,30.8953123140787,31.9068889742925,32.4211061076923,32.4942755240921,32.0332142520136,30.9812598227707,29.6376535333688,27.9342857002158,26.0344281742365,24.7115696914751,23.3587902258715,22.0119748206911
"N099900",18.1298367594549,17.2453362107189,15.9760265397619,15.1152233647346,14.3958250859062,13.7173369064908,13.7553118366732,16.8427021749411,19.8335279800074,22.5512879852905,24.8539854006811,26.7534368680824,28.3798223760834,29.5032989191473,30.3060550982657,30.6198850844182,30.7114295743768,30.2361897215753,29.3332692453873,27.4094501685778,23.9943322128334,21.866475854064,20.5809500854843,19.3982115102487,18.210169990505,17.3294188497403,16.0616047798554,15.1873604597988,14.4627902968659,13.7864505006403,13.8307633944567,16.9209988355445,19.9169746983466,22.6440005897034,24.952231084935,26.8574026275228,28.4934436203044,29.6256394468898,30.431954410827,30.7511262783995,30.8423134468881,30.3717807875861,29.4683223324044,27.536767382804,24.1122749746713,21.9736040045043,20.689782401992,19.5061431948048
"N099901",13.1163244461499,12.6828653862516,12.3195006188938,12.0160671952001,11.7121464304317,11.5012581357641,11.3504824147091,11.4345548419784,12.580826338653,14.3029819419574,15.7245806941043,16.9221593829172,17.5435272301351,17.7059076623253,17.7008033455806,17.4053266618698,17.0502684612361,16.3015270555133,15.5034341734031,15.012064852456,14.6279769112069,14.2246627181885,13.87872601093,13.4353047315245,13.139647005614,12.7072863217221,12.3448307101133,12.0421449659653,11.7389800185435,11.5285905677385,11.3781495068358,11.4618992316955,12.6048587670102,14.3220965151353,15.7396499838601,16.9338363097638,17.5534552598827,17.7153926152109,17.7103230829014,17.4157033187507,17.0616694032244,16.3150609750174,15.5192335645947,15.0292568475501,14.6462544260418,14.2440765143184,13.8991103543246,13.456931211278
"N099902",16.8585001877737,16.1095112631545,15.1008110149838,14.2173570376183,13.4137523205167,12.6480515289747,12.2310965807772,14.4196886971509,16.5611857730029,18.9391761485569,21.3069591100689,23.5504716757006,25.7184980110981,27.4776156137162,28.6291705875362,29.3552921536288,29.5218895018109,29.2165524339891,28.3678970616297,27.0673781668243,24.501231111596,21.9577958008977,19.9138556083746,18.5221490232163,16.9034632311443,16.1596065340455,15.1475633824892,14.266245176167,13.4594994813454,12.6903765843907,12.2644081287568,14.4490568500981,16.5908338722164,18.9847973979565,21.3581939629446,23.6088639299374,25.7833334236825,27.5524970871807,28.7051378183265,29.441246693579,29.6133206639941,29.3152368477218,28.4610016663009,27.1578390429385,24.5841334679722,22.0224687752084,19.9726852151105,18.5824584735103
"N099903",20.3008746586913,19.4976201765501,18.8309286490233,17.8832734167059,17.1270626635335,16.4183097326354,17.5539525069525,20.0517208508655,22.2708258849997,24.3017100008357,26.1386306185675,27.917053245361,29.2976757295776,30.3534385632305,30.9673321352447,31.3543082236546,31.2650898331854,30.8490849363309,30.0892133595738,28.6753030844928,25.7675149801085,23.4087575134586,22.1505046887889,21.402655056926,20.5264362842506,19.7232318426423,19.0510516752079,18.0974368764735,17.3368220093228,16.6226636031736,17.7593464613136,20.2628005165057,22.4886567293202,24.524454873319,26.3659581449009,28.1508795729397,29.5362741325255,30.5969944540725,31.2134103969454,31.6046327178001,31.5164571890637,31.1030734058071,30.3419125165535,28.9255477653143,26.0096901778513,23.643871078244,22.3819158502033,21.6305586942057
"N099904",17.8216385984401,17.4504308197097,16.998000014013,16.6132304326713,16.3143222622199,15.9669460956208,15.9558334622758,17.2046508696189,19.0655826307158,21.2983725100266,23.1710817424233,24.5439266917156,25.4009999868723,25.8274198710855,25.8851197318751,25.6711024450317,25.4441655872092,24.9523500541227,24.244752693455,23.1936098887828,21.6395173884088,20.4587144351449,19.5537205764579,18.7550706859368,17.973389405164,17.6030951527849,17.1514624728146,16.7672839266983,16.4687788752963,16.1217759362194,16.1106502378357,17.3581798405779,19.2171985217301,21.4477108416664,23.3185185459082,24.6899950783855,25.5462578174093,25.9723416991751,26.0301130097532,25.8164698187395,25.5899453241737,25.0988157198355,24.3921214799353,23.342214686468,21.7898373825001,20.6103613029185,19.706389150782,18.9086175677494
"N099905",17.9770700486281,17.4783304141111,16.9094251082634,16.3842674757101,15.9124760219409,15.5392313609571,15.2928074686776,16.532997662222,18.8734365698247,21.3196510510331,23.2093660871497,24.6939016223794,25.8528065239689,26.577269317084,27.1951833861673,27.458122397444,27.4572287363786,26.9743800903319,26.0639624007236,24.3574783732448,22.1478195037302,20.5677968273447,19.5094587297474,18.7999427240415,18.1395284352059,17.6441770362543,17.067789394747,16.541938307742,16.0696067425105,15.6940375952155,15.4524013049145,16.694977336108,19.0328096865256,21.4800045181526,23.3667427741942,24.8519351773561,26.0149122041219,26.7358323672262,27.3594080972482,27.6232344710472,27.6214893411164,27.1353779730098,26.2269950257672,24.530032908393,22.3209293664738,20.7357454319032,19.6689255389817,18.9572075612374
"N099906",17.7759052600135,16.9488979698032,16.0023787202327,15.2729296184018,14.6388720428949,13.9801979845308,13.6260435555469,13.4648808854087,15.1341604240751,17.4264594999244,19.5236884591463,21.3206819788595,22.8262121852996,24.0093459246163,24.8405137465599,25.3315968650833,25.5307840801959,25.3569978144538,24.7585040722917,23.5726886559463,22.2493189107759,20.9273666305283,19.9290898974943,18.9149230439985,17.8938323780897,17.0643321024487,16.1194820691502,15.3792973039924,14.742905749764,14.0834664386369,13.7204347011326,13.5634608639338,15.2383243939294,17.5537919221429,19.6521252837778,21.4501838634987,22.9592514958414,24.1416419008053,24.9824146194214,25.4719190784119,25.6718557644478,25.4990900837515,24.9000848619507,23.7124422341876,22.3827906361038,21.0571506219812,20.0571136160228,19.0370472977751
"N099907",20.3649641883061,20.2750854111425,20.1178422772629,19.9512343714312,19.8180264942277,19.6535791531897,19.5956726771249,19.6012955447116,20.0912196376701,21.8507900505813,23.2938694515557,23.9340741474537,24.3031372843036,24.4173054578146,24.4682973315989,24.2187276783918,23.9056387658757,23.363119536978,22.6105423949372,21.8151826801933,21.3874517485668,21.0648693981035,20.7858541635875,20.5679463620571,20.372146856306,20.2801978111444,20.1212174541391,19.9531073302622,19.8185587387381,19.6529780367846,19.5939769554546,19.598577721486,20.0870968842676,21.8440710218161,23.2850985572355,23.9242594777118,24.2926532020722,24.4064798143435,24.4572317355246,24.2077646685061,23.8948480258359,23.3527405160506,22.6007788557897,21.8060504148812,21.3785357915948,21.0560591623415,20.7771109304119,20.5592150445554
"N099908",17.6013769249047,17.1777856370693,16.3972119534018,15.7826131781653,15.1343741245794,15.0310139474274,16.473913083336,18.308477062223,20.2709669994707,22.3297458251515,24.1023922532704,25.7786123153887,26.9994354672913,27.9692033095575,28.578616347793,28.9914552816622,29.0920593971951,28.7894824873984,28.098469260811,26.4802867385515,23.7710715557994,21.9641352389993,20.4514161424846,19.2483807907778,17.7499488484548,17.3242149380766,16.5405868181003,15.9222827932289,15.2695317031639,15.1559783063118,16.6080235885697,18.4586308888058,20.4305829940925,22.5019956984468,24.2816741470177,25.9713186037158,27.1960807747348,28.1736550896128,28.7867045404446,29.2040142876524,29.3062764789639,29.0041810020015,28.3096174835196,26.6842877275305,23.9625297253236,22.1496657122668,20.6310462216112,19.4202112698822
"N099909",18.9831114297183,18.4933224382764,17.9984985273581,17.6430746048932,17.2959453517365,16.9365139224268,17.0931883420914,18.4213287984755,19.9738650382723,21.4767583146317,22.7705608563766,23.9843498653412,24.8908138381939,25.7499711206971,26.2686534544376,26.5205174615653,26.5146387938523,26.1331587349196,25.4000584190115,24.0995086793501,22.487869693222,21.4000192530472,20.5110621653995,19.8068701040624,19.1854720860454,18.694722526347,18.1988155359885,17.8421886575278,17.4937850357915,17.1330129312921,17.2882787502213,18.6151091149842,20.1668028127835,21.6693762754219,22.963347877183,24.1777114422715,25.0851160099371,25.9454695631054,26.4655799639867,26.7189875734356,26.7146792190195,26.3347133163726,25.602953525604,24.3034648914122,22.6924368409023,21.6046638244032,20.7154356217147,20.0106991905955
"N099910",18.175725672855,17.5602609899546,17.0649287542376,16.5849424723412,16.0846867780412,15.7896762571725,16.504621136254,17.9854603015758,19.5283329155193,20.9778952279156,22.2231221478066,23.3971448308856,24.2229166901498,24.927683563472,25.37138396803,25.6646380669356,25.7746263886186,25.5677344411725,25.0326315558943,24.1313602013437,22.5549209485903,20.8224098451365,19.8292723670922,18.9548586647833,18.3159921081491,17.7012481784524,17.2061784635768,16.7262475267531,16.2259191200952,15.9302998307304,16.642741419013,18.1200525564928,19.6599493641594,21.1073637762998,22.3514010960666,23.5248385489925,24.3510775223232,25.0567870502709,25.502095509143,25.7973042449869,25.9095861050518,25.7054901536568,25.1735757953731,24.2758249303391,22.7036568658591,20.9749676283632,19.9835543868367,19.1102350064598
"N099911",17.6431704101687,19.4908940339154,21.0339966816735,22.449819420998,23.5559747474826,24.4914519346702,25.1500340627178,25.4182505949058,25.791480521294,25.8118095258,25.5910481932583,25.0473924813889,24.1073953405248,22.422358230622,20.3420888475724,19.0699227136865,18.1799050730348,16.9235260956772,16.4206013351286,15.9210802884004,15.5138203748035,15.3024120134906,16.0526591574731,17.7569112021769,19.6035842638667,21.1463684308885,22.5623984867262,23.6693100428733,24.6059111196328,25.2659671213297,25.5359629765814,25.9109180083425,25.9331647919725,25.7143494467912,25.1726342338303,24.2345121611437,22.551334484882,20.4725284855343,19.200771326833,18.3105929734461,17.0539713745883,16.5500963573056,16.0495210320158,15.6410672544018,15.4283106753603,16.1767625544014,17.8790782198101,19.7243381305268
"N099912",15.7676932712227,15.015697142173,14.6493067129204,14.2469427563225,13.8495568078855,13.6775915213671,14.8835696443301,17.0155417365364,18.9659948120334,20.5521620621191,21.7780739929375,22.7633634767184,23.4678679510296,24.0111511043857,24.2556046456377,24.3680173915363,24.2793857446399,23.9952728502721,23.3891435472228,22.2830548817251,19.9939963100305,18.0890048242478,17.0645034898995,16.3043661051098,15.8432797871006,15.0910730075467,14.7243466669314,14.3215950682237,13.9237654152565,13.75130348143,14.9567741905965,17.0884734444388,19.0390434901295,20.625669716908,21.8523042498478,22.8385054210508,23.5440603627021,24.0884773248899,24.3341160390214,24.4477101609413,24.3602327759157,24.0772123769389,23.4720815206279,22.3668437678425,20.0784055943907,18.1736029230145,17.1489442870799,16.3884737786591
"N099913",18.4503978241886,18.0491378363293,17.5897920660922,17.2356259483748,17.0614394979398,18.0394450637831,19.2419467862631,20.7497305688147,22.1540005953394,23.5915720060248,24.8420429605552,25.660886537417,26.3436656407183,26.6041778702658,26.7528041351922,26.6092854603921,26.2277657289493,25.4898378746703,24.3648067203491,22.6874518894464,21.3945065708803,20.4733276172343,19.7898020023079,19.121115606643,18.633746551995,18.2320188938212,17.7720886719924,17.4172061866159,17.2422112429849,18.2193794593882,19.4213997819503,20.9291200495222,22.333831055206,23.7722952653943,25.0241056353522,25.8446568167798,26.5293546701807,26.7919438602611,26.9426589437912,26.8012032516851,26.4216242930482,25.6854401376306,24.5618440060715,22.8854977211792,21.5929658894691,20.6717548628336,19.9878915111448,19.3186518957156
"N099914",19.2726740401347,18.7431728325132,18.2623791354883,17.7892560849104,17.4249384089765,17.2027845997022,17.9662383873351,19.2742750734736,20.5720727746748,21.772411735257,22.8597621590673,23.8373178290497,24.5761493623726,25.2328248423426,25.7288019492981,25.8881626870933,25.7930641028931,25.5145773324747,25.0229686435341,24.1088276206552,22.8137086031149,21.803148417179,20.9116813970202,20.1109265937526,19.4738910141518,18.94375299558,18.4621649254282,17.9881121686557,17.6227369095124,17.3994392765858,18.1617145087757,19.4688748571167,20.7662731118821,21.9666689626866,23.0544830864951,24.0328562222786,24.7728089294264,25.4308171104986,25.9283028925343,26.0892872462964,25.9958084509547,25.7188511082158,25.2286222560689,24.3156442415671,23.0213352457938,22.0111149634823,21.1196314768089,20.3185571549913
"N099915",23.0204323377622,17.8128584655653,15.464672428013,17.2762638202451,18.5906348677034,20.1723252155798,23.5006974984134,31.7348256487764,39.560425286183,46.3641839734907,55.1944897182834,55.2844260251435,59.295559123249,59.0990443989998,64.8103220509727,65.0030302638926,64.2488655034755,61.8917768188162,59.4033825565368,47.4500101257639,37.5153839236108,29.5954074568977,26.2553195300164,26.0373736040728,23.0204323377622,17.8128584655653,15.464672428013,17.2762638202451,18.5906348677034,20.1723252155798,23.5006974984134,31.7348256487764,39.560425286183,46.3641839734907,55.1944897182834,55.2844260251435,59.295559123249,59.0990443989998,64.8103220509727,65.0030302638926,64.2488655034755,61.8917768188162,59.4033825565368,47.4500101257639,37.5153839236108,29.5954074568977,26.2553195300164,26.0373736040728
"N099916",15.9722681629606,15.173014957383,15.3072267625486,15.9708392491074,14.7667109205597,16.8246810652927,26.3074591127844,35.5451179020998,48.8622345192205,53.1687106161298,57.9185429240525,57.937940578684,55.8236693972227,51.0506763602562,57.7369512250958,55.5340417362357,62.9565367787168,61.9372449917373,46.3848573916958,42.8482258451737,32.4385132533705,27.2816063350617,23.5716618634581,18.0274222233656,15.9722681629606,15.173014957383,15.3072267625486,15.9708392491074,14.7667109205597,16.8246810652927,26.3074591127844,35.5451179020998,48.8622345192205,53.1687106161298,57.9185429240525,57.937940578684,55.8236693972227,51.0506763602562,57.7369512250958,55.5340417362357,62.9565367787168,61.9372449917373,46.3848573916958,42.8482258451737,32.4385132533705,27.2816063350617,23.5716618634581,18.0274222233656
"N099917",17.605796565548,14.2798807617615,13.3377413201782,12.7770706644728,15.3015383359071,15.4888396824045,17.9636166002071,25.1849033314397,25.7425790166655,26.4379673202309,28.4898891484877,30.1541705498846,31.7697708445142,37.8401281929952,39.8203380083758,46.5013731786938,48.8049719044295,44.7560189715547,40.8508097567677,35.2794660044945,28.3177974158752,24.3202348655843,22.3072473172563,22.5419010660074,17.605796565548,14.2798807617615,13.3377413201782,12.7770706644728,15.3015383359071,15.4888396824045,17.9636166002071,25.1849033314397,25.7425790166655,26.4379673202309,28.4898891484877,30.1541705498846,31.7697708445142,37.8401281929952,39.8203380083758,46.5013731786938,48.8049719044295,44.7560189715547,40.8508097567677,35.2794660044945,28.3177974158752,24.3202348655843,22.3072473172563,22.5419010660074
"N099918",14.5161190232382,10.4729874630932,10.2252172825914,12.2040345034488,15.3324570959478,31.5980666962233,62.6934547703962,74.8950540896048,75.8131183670808,69.9814643498708,66.6997111259236,67.4761968004698,67.8218165284406,71.5656771878373,75.165857654066,90.7065829232793,99.5472867736872,122.192133676771,81.2847373720464,50.1962583639969,35.6982941979056,29.566276992282,24.7444738044134,17.7338958876295,14.5161190232382,10.4729874630932,10.2252172825914,12.2040345034488,15.3324570959478,31.5980666962233,62.6934547703962,74.8950540896048,75.8131183670808,69.9814643498708,66.6997111259236,67.4761968004698,67.8218165284406,71.5656771878373,75.165857654066,90.7065829232793,99.5472867736872,122.192133676771,81.2847373720464,50.1962583639969,35.6982941979056,29.566276992282,24.7444738044134,17.7338958876295
"N099919",61.764990818046,35.2676567229861,28.4113960302274,39.9152451284982,56.978304557562,166.29732754827,523.947912508202,821.03032315904,870.131112287352,655.656638690545,556.781707022881,565.820952997216,592.486769859107,591.192191568712,668.284249040606,784.051131030347,778.264362091831,782.92474657374,549.713576855538,357.21457196298,273.346815603879,232.93365544227,189.854746442406,133.001273870525,61.764990818046,35.2676567229861,28.4113960302274,39.9152451284982,56.978304557562,166.29732754827,523.947912508202,821.03032315904,870.131112287352,655.656638690545,556.781707022881,565.820952997216,592.486769859107,591.192191568712,668.284249040606,784.051131030347,778.264362091831,782.92474657374,549.713576855538,357.21457196298,273.346815603879,232.93365544227,189.854746442406,133.001273870525
"N099920",15.2926296304895,13.0478693459415,12.9818989854627,12.9854768484769,15.464826082322,21.9341536398337,47.5894424855091,105.613666787615,140.579676652913,114.99231520795,95.9848998899006,99.1527960618581,98.7235049678995,101.476476403702,106.878189744577,133.435758338987,139.108305734417,137.555153879014,109.149127197338,77.2344633018982,62.753124187922,49.9622586766054,40.2723993777533,29.9612561150095,22.0391129540152,18.700157873791,18.5059019989091,18.4147423735663,21.8200014921238,30.796119092607,66.4984856635229,146.894444949942,194.6469312868,158.521061848024,131.754482994587,135.537954234408,134.40555106571,137.609387557736,144.378137264809,179.579268194195,186.530152175164,183.790796456178,145.330090293117,102.487503484352,82.9954860063519,65.864914136523,52.923061007923,39.2513115723867
"N099921",35.4620348635426,25.5098815826841,25.2340627106619,30.6553341175472,47.3893491038224,65.6432170297509,85.3270636758277,102.286656429664,132.487926871445,164.204105939471,191.427710924894,194.448020791021,194.183543584888,207.711150701702,214.663079644474,214.449659737624,219.660715563445,210.257137640324,180.286105550083,137.821294173768,111.029430906407,88.4874824293809,68.5373415495034,45.3886056277481,35.4620348635426,25.5098815826841,25.2340627106619,30.6553341175472,47.3893491038224,65.6432170297509,85.3270636758277,102.286656429664,132.487926871445,164.204105939471,191.427710924894,194.448020791021,194.183543584888,207.711150701702,214.663079644474,214.449659737624,219.660715563445,210.257137640324,180.286105550083,137.821294173768,111.029430906407,88.4874824293809,68.5373415495034,45.3886056277481
"N099922",48.0100306801572,37.345494573754,31.5444889206091,29.8210492704953,36.5343917417825,43.8389778482182,49.3752370334097,62.3509331677393,88.1556353279832,103.935359084426,144.15467916685,166.402652064865,182.916915480031,205.844426238686,221.333325984767,210.476989400702,198.528014392446,201.991285039144,184.760738917549,168.046942826596,153.940667765152,121.163078659799,87.2856201027938,64.2537006376892,49.7434233927884,37.9747909375177,31.7938108730019,29.9318641143304,36.5982906937038,43.875085108486,49.3943924562262,62.3623284201682,88.1632255254682,103.939575072949,144.157434049952,166.404150284453,182.917691389502,205.844837614542,221.33353438071,210.47708276696,198.52805588308,201.991304927728,184.7607474884,168.046946499316,153.940669350241,121.163079247577,87.2856203022873,64.2537007068766
"N099923",25.1404641181159,19.1316349717052,19.0033838571314,21.8905896606714,26.3050809572605,69.8348540814011,220.786243638071,371.96905212672,371.473722260367,202.359188845629,129.940231649315,115.326142046612,134.266628451063,138.473209718561,167.941864861903,207.422832449985,229.411377439964,241.391105212508,196.341954055726,116.041193552258,100.918686536611,96.7866716758237,96.6943797696391,77.3828022009191,44.5876429189884,33.4686439714472,32.8130823973775,37.3308939662176,44.3293826437845,116.357626369894,363.897786765575,606.735301665317,599.919744224898,323.69537046922,205.95431913318,181.18578496086,209.16059134292,213.959184083973,257.45883480108,315.581948257477,346.492464107628,362.020932937552,292.458141823625,171.711847711899,148.385492267951,141.434987958819,140.458918526726,111.758510268325
"N099924",26.9114521455696,18.8937225792468,16.8922085355509,15.7807872850533,17.0446497506954,20.1108992182457,43.3374361531144,51.0048333902954,50.6653306366205,43.7424353093825,47.2122792992704,56.2742814815445,61.0538762206972,66.1572479690895,76.2789265064149,90.9184673170491,94.5971101385986,84.8475599387914,66.7288365502415,54.7773463715663,53.3743626094592,47.3490309425073,37.6440577575634,32.1239788227608,26.9259550379007,18.9033649810667,16.8969402033018,15.7830660219575,17.0457729966283,20.1104052122516,43.3344798418179,51.0030392424231,50.6644046655749,43.7434061555317,47.2109575319084,56.2746953281173,61.0565571124486,66.1580280872463,76.2789209470352,90.9189059900917,94.5924865920748,84.8443762629775,66.7265867171544,54.776373595246,53.3737218494792,47.3495045614975,37.6463386487932,32.1225199338254
"N099925",23.4306388354868,19.6449105533899,16.9999336544066,19.0040261861841,28.0831176787835,27.7656631399289,29.5569540625169,37.1829430526864,49.3510924481905,68.6083486343315,85.6040400626281,100.390034291791,109.652226546964,124.841371019567,137.255787182943,136.83141340388,129.482739699658,132.410657358864,119.947745074677,96.1387010006058,77.1468214588735,55.1166877008683,40.1121725882167,31.5085284236229,23.4306388354868,19.6449105533899,16.9999336544066,19.0040261861841,28.0831176787835,27.7656631399289,29.5569540625169,37.1829430526864,49.3510924481905,68.6083486343315,85.6040400626281,100.390034291791,109.652226546964,124.841371019567,137.255787182943,136.83141340388,129.482739699658,132.410657358864,119.947745074677,96.1387010006058,77.1468214588735,55.1166877008683,40.1121725882167,31.5085284236229
"N099926",33.0056962552144,28.4240096803305,24.7929656769303,25.0696313476959,24.6515259446592,24.4040225398285,26.4396196272363,27.7170095897899,29.5285912748678,31.8929557075939,37.6333322356798,45.1422322620235,55.8894325652598,63.8487420183811,74.193078690319,82.2256092861163,89.0609070290442,82.1748629852997,76.4948148959619,71.1946629507204,63.7359699767788,53.9933212438618,46.4709371062465,37.9600599022319,33.0056962552144,28.4240096803305,24.7929656769303,25.0696313476959,24.6515259446592,24.4040225398285,26.4396196272363,27.7170095897899,29.5285912748678,31.8929557075939,37.6333322356798,45.1422322620235,55.8894325652598,63.8487420183811,74.193078690319,82.2256092861163,89.0609070290442,82.1748629852997,76.4948148959619,71.1946629507204,63.7359699767788,53.9933212438618,46.4709371062465,37.9600599022319
