"","f1","f2","f3","f4","f5","f6","f7","f8"
"N041330",6849.96046272288,6849.92793022495,6849.88528418744,6849.85298061044,6849.8111276733,6849.77906165557,6849.73797943114,6849.7061588473
"N041331",1676.00728646578,1676.05072896975,1676.00735567979,1676.05050523798,1676.00742390561,1676.05028249169,1676.0074911499,1676.05006072423
"N041332",11137.5109183333,11201.5883848372,11266.0345083726,11330.8514099349,11396.041222722,11461.606092205,11527.5481761984,11593.8696449313
"N041333",12384.5023364261,12395.0701418527,12400.7933817501,12403.8920067095,12405.5693701388,12406.4772920709,12406.9687111895,12407.2346931409
"N041334",10924.2751162804,10939.0382720854,10950.341549521,10958.9933764689,10965.614293635,10970.6802014312,10974.5558282961,10977.5205572738
"N041335",13473.5105528057,13651.4777641269,13819.1355674367,13977.0811732705,14125.8771965376,14266.0536606009,14398.1098852622,14522.5162653799
"N041336",2986.7929946615,3014.96335817227,3042.96593634075,3071.11193656985,3099.19064965437,3127.33637705183,3155.43893197206,3183.59891075482
"N041337",1220.98982132953,1238.58389002594,1256.74330124444,1263.97018055617,1266.64693612872,1274.10273563896,1275.46323132722,1272.425068881
"N041338",1083.35120721627,1088.32256976362,1092.978783741,1097.96377057449,1102.61637499007,1107.61513457437,1112.26392557314,1117.27699621673
"N041339",1107.94495424738,1115.41797870587,1121.93580355372,1128.31322922096,1135.06218158638,1141.813613987,1148.6166371748,1155.42218428523
"N041340",1123.87961548167,1128.62828879168,1133.37682497822,1138.12545888256,1142.87396728503,1147.62259115437,1152.37108969397,1157.11971496471
"N041341",1096.39593425188,1100.06399435015,1103.66552234672,1107.20173190679,1110.67375754264,1114.08277941181,1117.429927673,1120.71633661806
"N041342",1214.8106225721,1223.89512844368,1232.93486106187,1241.9827515488,1250.99404861209,1260.01338936666,1269.00305672982,1278.00069573144
"N041343",5405.59582367966,5455.39234761165,5508.88086303858,5558.65687275263,5612.45914341487,5662.2104558321,5716.21075517416,5765.9277399344
"N041344",1125.49513358522,1130.90713949714,1136.29924861275,1141.71524462995,1147.10889401243,1152.51946185596,1157.91157121748,1163.32684384506
"N041345",1147.04274768228,1149.87986513418,1152.06693565477,1154.43388628459,1156.80059498411,1159.16762591514,1161.53436465245,1163.90142825459
"N041346",1148.16094621876,1153.03144258419,1158.66405565298,1163.54962286498,1169.18019993877,1174.08070511036,1179.70950060306,1184.62481583231
"N041347",1638.06861989403,1637.58045221917,1649.56947590786,1652.46417734304,1657.6411189558,1665.62889751652,1671.28088116963,1677.8354917833
"N041348",6140.17511339868,6161.96579625188,6177.53071408138,6178.33372971271,6178.95391442009,6179.43233653478,6179.80901014512,6180.10487293827
"N041349",1149.47447865847,1155.75364709916,1161.28723635559,1166.13486393067,1170.91974732438,1176.50113669318,1181.35543066233,1186.85365383139
"N041350",1772.43457681662,1779.17665368014,1788.1188483524,1786.73019507944,1817.69885149261,1814.49026965872,1834.59533313202,1858.39016121879
"N041351",6759.96431019505,6846.22909440176,6937.58574201126,6994.99260080535,7052.25281205692,7109.68296861722,7166.94729835653,7224.36614812803
"N041352",1246.47290824075,1259.3599112887,1271.65037182819,1282.93186513144,1294.19718222449,1305.47750993647,1316.74620932165,1328.0296520781
"N041353",1098.78060980574,1104.60161367568,1110.63659670406,1116.37658427566,1122.28299846296,1128.20148351427,1134.12120826784,1140.05218578816
"N041354",1094.97272003538,1099.70225355813,1105.0545553592,1110.40731177367,1115.76009091297,1121.11291057874,1126.46579343005,1131.81865103078
"N041355",1180.63785885747,1181.85532414985,1190.65954385862,1193.73085838241,1198.20458846978,1204.17255954911,1209.01087322226,1214.23934337866
"N041356",1175.63967075078,1179.81899188905,1182.81727546231,1182.95852766987,1183.0656596161,1183.14749676069,1183.21100134948,1183.26080282803
"N041357",1093.8118149156,1100.29648105952,1105.7606241783,1111.05958870145,1116.16813494415,1121.94680707341,1127.07685664314,1132.86163836606
"N041358",1722.96402737591,1747.45368338878,1747.51015611412,1760.09101066671,1767.27592970867,1790.34235505892,1787.84395567513,1803.74802102178
"N041359",10673.91639665,10779.5327932818,10885.1491898947,10990.7655864992,11096.3819831038,11201.9983797084,11307.614776313,11413.2311729176
"N041360",9153.91337479577,9262.32353348223,9370.72474389982,9479.11891524719,9587.5130753736,9695.90723367029,9804.30139224047,9912.69555420016
"N041361",8762.2909509248,8874.03013249546,8968.8441896728,9049.14578424343,9117.04915808719,9174.39271470625,9222.76499262339,9263.53161434404
"N041362",5069.04025923647,5112.74223089389,5151.96806364048,5187.14490996861,5218.66573626896,5246.89060802478,5272.14829889861,5294.73810487274
"N041363",21839.6881823469,22213.6728039931,22594.0615691444,22980.9641428824,23374.4920682026,23774.7587981719,24181.8797286369,24595.9722314921
"N041364",13338.8661964137,13338.8661964137,13338.8661964137,13338.8661964137,13338.8661964137,13338.8661964137,13338.8661964137,13338.8661964137
"N041365",11436.9904244708,11658.0526740744,11883.3877713754,12113.0783049998,12347.2084599048,12585.8640482344,12829.1325407703,13077.1030989914
"N041366",6787.55302924172,7291.00980096121,6350.22821440315,7367.11085612617,7279.09087516025,7892.35556787577,6927.49607116592,7973.19574053188
"N041367",3482.56343900577,3530.12687878574,3577.69031914972,3625.25375915521,3672.81719887054,3720.38063888656,3767.94407882652,3815.50751876647
"N041368",5167.13398917137,5019.98396938654,5136.55564425579,5146.37898762117,5361.15894305002,5209.22319380399,5329.6252418884,5339.7583187271
"N041369",1989.74333707808,1989.74343063725,1989.74343220862,1989.74337068259,1989.74324090234,1989.74335889666,1989.74338148236,1989.74333792943
"N041370",7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5
"N041371",3229.17809543513,3229.178720595,3229.1705430509,3229.17169846093,3229.16395661282,3229.1655852264,3229.15822423362,3229.16027571196
"N041372",2083.65382343298,2083.65382345393,2083.65382326594,2083.65382297384,2083.65382276571,2083.6538228797,2083.65382277256,2083.65382255056
"N041373",10595.5404040399,10595.5404040397,10595.5404040395,10595.5404040392,10595.540404039,10595.5404040388,10595.5404040385,10595.5404040383
"N041374",1616.572140114,1658.1363369241,1686.42621610901,1659.67691124518,1616.57545319065,1658.13895341664,1686.42823762858,1659.67632432051
"N041375",1272.58652055241,1247.89308113789,1240.53974314581,1189.29413258386,1167.05670950508,1213.40759298234,1324.5905600014,1343.60921421275
"N041376",2963.41211170274,2963.41211170275,2963.41211170277,2963.41211170277,2963.41211170277,2963.41211170277,2963.41211170277,2963.41211170277
"N041377",16672.4199145571,16672.4199145571,16672.4199145571,16672.4199145571,16672.4199145571,16672.4199145571,16672.4199145571,16672.4199145571
"N041378",1608.9496911284,1608.94088965365,1609.1417166393,1609.23416758817,1609.07041473188,1609.43167263596,1608.9932116294,1608.76440291963
"N041379",1858.42158761528,1858.42158761528,1858.42158761528,1858.42158761528,1858.42158761528,1858.42158761528,1858.42158761528,1858.42158761528
"N041380",9757.22021456804,9757.22021456804,9757.22021456804,9757.22021456804,9757.22021456804,9757.22021456804,9757.22021456804,9757.22021456804
"N041381",7110.94906222722,7392.60205519619,7381.14349927438,6959.09979164403,7110.94936753657,7392.60212898124,7381.14290607123,6959.09927168713
"N041382",4349.60317460317,4349.60317460317,4349.60317460317,4349.60317460317,4349.60317460317,4349.60317460317,4349.60317460317,4349.60317460317
"N041383",9070.93518535369,9057.21604352312,9070.34944378011,9070.10168498647,9065.68622862985,9052.60705889411,9066.3167063363,9066.64734364614
"N041384",3084.03702485453,3105.53281189055,3117.12086604556,3126.94386870154,3137.4610731785,3146.93572150839,3158.5012767377,3168.36747773703
"N041385",4359.82335679695,4359.82335901824,4359.82336213064,4359.82336513123,4359.82336434259,4359.82336339479,4359.82336260644,4359.82336490493
"N041386",2737.17018898457,2736.25429745469,2732.30566703974,2717.17664452736,2718.91734476064,2715.70013023433,2703.61226137152,2705.748289247
"N041387",2647.14486334998,2647.14477201855,2647.14468875515,2647.14473281301,2647.14471544393,2647.14470838545,2647.14468601953,2647.14470749782
"N041388",10250.1636324565,10250.1636324565,10250.1636324565,10250.1636324565,10250.1636324565,10250.1636324565,10250.1636324565,10250.1636324565
"N041389",2310.73265810277,2310.73265810277,2310.73265810277,2310.73265810277,2310.73265810277,2310.73265810277,2310.73265810277,2310.73265810277
"N041390",1207.45670274854,1214.24395170344,1221.58459525786,1227.7517375914,1233.91888093793,1240.08604642083,1246.25317193364,1252.42038665996
"N041391",1220.85306718741,1224.5690983904,1228.42871279601,1233.55359918132,1238.33985033813,1242.79711225088,1247.23540351088,1252.0949771379
"N041392",3040.21439384112,3083.12661927849,3105.86027652672,3121.21725477884,3138.71268884298,3156.07342151804,3172.87388206281,3189.94114653424
"N041393",2813.77596832132,2829.3639549104,2844.50054763204,2858.90604703597,2871.12891353174,2883.531395199,2895.9317829815,2907.68462066192
"N041394",1894.69331227914,1918.77076504468,1941.44196587497,1962.75492977254,1982.78130379006,2001.58916731958,2019.2365353161,2035.78984939202
"N041395",1363.31020770013,1371.48902473859,1395.42484082105,1409.29079594937,1415.33680203348,1418.06229416582,1435.99928477125,1448.84478880691
"N041396",1423.30449597116,1416.28684263152,1409.73347973772,1403.65342602272,1397.96999786799,1392.69655965883,1387.76496614252,1383.18796877032
"N041397",1565.99844237919,1582.59649374701,1601.62353546261,1614.65421686961,1629.02735363489,1640.0871165859,1651.46344791893,1661.19299627914
"N041398",1969.68492158608,1979.43183071855,1988.02902153934,1997.25200336829,2005.19079342824,2013.78045978334,2021.11732142211,2029.12958442145
"N041399",1740.57819328106,1746.31190021656,1751.38015696021,1755.48737769383,1759.05305088477,1761.90813142414,1764.44712129561,1766.54296555778
"N041400",1348.64453933785,1340.36537544599,1332.62280422463,1324.05110679378,1315.65741444418,1307.40883951928,1299.29736884542,1290.80022143165
"N041401",1535.21308191175,1537.04098610072,1535.30228407249,1535.20129617157,1536.25389091378,1535.48584787724,1535.61154698359,1536.51085213778
"N041402",1523.57701978435,1522.17230543098,1537.30132640471,1543.99466813442,1547.73507047882,1551.73603682734,1562.33506763804,1571.02452722752
"N041403",2012.72382475022,2023.76485578917,2034.22841346313,2044.1416807295,2053.53090159186,2062.42137199834,2070.83743756615,2078.80249692006
"N041404",1551.37347456994,1558.76906080125,1568.63927333228,1577.69413543933,1584.6543164181,1592.74417991785,1599.98360529937,1606.25069522165
"N041405",2517.76836365261,2586.18327461839,2653.00466087203,2716.13148357487,2776.52644379384,2833.69886066145,2888.43550577604,2940.34237661964
"N041406",2111.82600291908,2131.41196962681,2150.11206047424,2167.95772237894,2184.98021375306,2201.2104848392,2216.67907422218,2231.41602014875
"N041407",2643.92077176246,2665.63660658997,2688.90602902997,2699.11135021041,2710.07125043514,2721.62049765215,2729.82210174391,2733.47373555563
"N041408",1951.82164835157,1963.37410560565,1973.96091848802,1983.65910520114,1992.54676714817,2000.69217259716,2008.15666882846,2014.99760089612
"N041409",1431.41735352414,1436.49639479177,1440.62801014006,1445.43167618284,1451.06135312158,1456.00548597465,1460.3184646044,1465.16797297707
"N041410",1392.32380537979,1398.26053317744,1404.12781129099,1410.22548215562,1416.35868838066,1422.38030768892,1428.39602335474,1434.50602764195
"N041411",2363.05508354746,2433.67812069842,2500.04753376238,2562.26803304516,2620.46951955278,2674.80118423901,2725.42634202103,2772.51797377089
"N041412",2094.41474515897,2077.07379999132,2061.05436884257,2046.24756983415,2032.55457166721,2019.88552771959,2008.15864016185,1997.29933618727
"N041413",2199.60746383053,2218.86249539472,2237.33638694709,2255.06044883859,2272.05114557226,2288.33515399025,2303.93862776893,2318.8912510039
"N041414",1717.12897816245,1719.85967999763,1722.46495861519,1724.89685098918,1727.13235770736,1729.22446844269,1731.19438091943,1733.04696086411
"N041415",2728.26321050899,2776.08754172829,2823.91137134263,2871.73592317634,2919.55929965356,2967.3834202344,3015.20704622767,3063.03097297714
"N041416",1876.33421786503,1877.3130494682,1878.29188132835,1879.27071283717,1880.2495443463,1881.22837599592,1882.20720771633,1883.18603928435
"N041417",1696.59911638145,1703.67939187144,1711.3269143394,1718.97328296447,1726.62089702274,1734.26782942185,1741.91554738945,1749.56286713176
"N041418",1469.01951300176,1471.05352161758,1474.88859088035,1476.57941776852,1483.00125874232,1487.29065721679,1493.35843380239,1499.34264174845
"N041419",1557.8302139999,1572.9253673968,1574.46563862984,1585.35368332442,1588.45183117889,1598.52515451333,1604.09455054786,1612.90912817779
"N041420",1929.18880588555,1961.89670637893,1992.72521413887,2020.57066600707,2045.46767651023,2069.09046636322,2088.61609680497,2107.65618587325
"N041421",1960.78256856394,1981.0404749337,2008.56383402161,2022.5556485423,2038.03822765312,2055.45816351787,2065.54542173833,2076.0863676408
"N041422",1528.9706363194,1531.43372519109,1533.73078307766,1536.27198376023,1538.90662623531,1541.41721473433,1543.80084388072,1546.36868291626
"N041423",1608.37691226809,1617.28647704102,1635.84013381141,1644.14144859237,1652.44290737923,1660.74463779389,1669.04650945954,1677.34852578438
"N041424",2194.61922033135,2215.77132902603,2236.92343926266,2258.07551436835,2279.22759041482,2300.37968176593,2321.53177370905,2342.68385129926
"N041425",2398.52151500822,2426.73151387858,2463.97797716265,2486.7964477507,2503.4482034493,2526.73503130795,2551.29722558603,2570.83688781622
"N041426",1775.00693102702,1793.16199986091,1808.14989332309,1827.64789017427,1844.24173195601,1857.79967840418,1871.15953303971,1883.27394884162
"N041427",1419.87320766993,1429.13383965156,1443.61090318593,1454.2013080247,1463.61905985395,1473.30089988258,1484.3769845719,1494.16540283936
"N041428",2457.95762857957,2484.14224194407,2502.74540975606,2529.74774926528,2548.41012961949,2564.31996773643,2577.48238829155,2593.15620319841
"N041429",1690.4612568491,1702.54406453785,1720.96448938711,1731.63833416779,1741.67042523828,1751.72796936317,1760.60570725188,1769.42973189192
"N041430",2140.51784800578,2164.44642607214,2188.3750023993,2212.30358392091,2236.23216057003,2260.16073714414,2284.08931332695,2308.01789133473
"N041431",1782.52936642037,1791.31565848431,1800.95393584789,1809.23649962723,1818.53207427164,1826.16009944083,1834.89398958776,1842.66799996312
"N041432",1814.78152658779,1831.89757084564,1849.96044186732,1864.44574743499,1878.39559392664,1891.13267448389,1903.29723777372,1914.5397450153
"N041433",1641.51187390777,1646.24437013155,1664.51334732302,1677.21630076356,1684.55429080527,1694.28635373758,1702.96652972746,1710.98727252775
"N041434",1574.15902453527,1580.89176239472,1587.58818031682,1593.77585560296,1599.58653115153,1605.24919424162,1610.61875952908,1615.73872020211
"N041435",1529.87260484914,1527.80745228419,1525.851130049,1523.99778420072,1522.24187519873,1520.57818025885,1519.00176586196,1517.50797126288
"N041436",1484.15802377345,1489.95958267605,1495.76078222509,1501.5620513718,1507.36325278686,1513.16451397726,1518.96572362717,1524.76697884756
"N041437",1902.2666463419,1925.56182716986,1951.90093478891,1960.80214830175,1966.71692037159,1972.18228271221,1984.38487024189,1991.63812850633
"N041438",1908.68847274124,1942.11792120849,1977.52043560296,1998.99446500766,2013.89162820151,2034.22761835051,2055.76387022057,2068.82725093347
"N041439",1571.41465876283,1573.12942537206,1574.82394560732,1576.53746724814,1578.23458403284,1579.94706224445,1581.64634712146,1583.35799182863
"N041440",12260.3939392038,12269.7900139005,12278.5741859198,12286.5906495186,12294.8019791454,12302.8174974516,12310.2662424876,12317.7589627233
"N041441",1667.33554602318,1672.98014575831,1690.00876615952,1703.47098075181,1713.10070137193,1721.92596451935,1733.50965366258,1744.10722239924
"N041442",1403.67346201718,1426.6225956145,1456.77807849124,1482.59931887861,1505.84143255121,1528.82658412426,1554.13961787193,1578.90840298252
"N041443",1551.16584933183,1548.82441794552,1548.68104981562,1549.36119576888,1549.63175755189,1549.04978923864,1549.07985460934,1549.33829303493
"N041444",1658.58634458344,1666.86649172414,1675.79194315591,1683.9971604947,1690.59384838173,1696.93521184293,1703.19627273975,1708.86170548727
"N041445",2266.71639498407,2281.34750776395,2295.99982058551,2310.63471548894,2325.26387036256,2339.90269995904,2354.54086900552,2369.17339098656
"N041446",1904.91301487794,1918.30467054199,1933.78637027966,1948.65953173437,1952.62782992705,1966.61172793663,1978.15192450727,1994.5285328779
"N041447",1768.20461100652,1771.48486287568,1774.76547231814,1778.04692564881,1781.32865288392,1784.60932349453,1787.89027171942,1791.17117226113
"N041448",2132.74679481082,2174.5920520042,2216.25192451206,2257.42056137161,2298.72802201442,2339.78740159651,2380.97462230578,2421.95211582474
"N041449",2023.97543110438,2027.72782343729,2036.03077272093,2039.20008680695,2044.85559969664,2047.96384832818,2053.18372300918,2057.18902116867
"N041450",1474.83727053038,1476.23825956739,1486.25944684802,1494.1899238734,1501.36767270294,1505.49019117163,1512.73987737904,1519.03036400275
"N041451",1600.7697983297,1603.05968941855,1605.34979136319,1607.63982812479,1609.92980874766,1612.21977362736,1614.50979316091,1616.7997963832
"N041452",1577.12254211906,1599.21884147124,1607.00283198352,1614.17487859841,1622.16267043212,1629.63730203709,1637.47776298561,1645.10471960161
"N041453",1521.29405317146,1515.6659715282,1510.02981921712,1504.33480130195,1498.63272029855,1492.94110899338,1487.24312220338,1481.55457655283
"N041454",2111.85770270298,2158.45287784485,2205.04775621538,2251.64187319036,2298.23553755376,2344.82886254961,2391.422115528,2438.01509727469
"N041455",2268.41390403881,2307.78897377457,2339.10150945436,2378.61186729675,2411.94896531983,2440.8732827032,2463.87475943094,2490.16917663474
"N041456",1633.89301529443,1644.56448231539,1643.91033885072,1654.11637969668,1656.56423372776,1666.02067834732,1675.22410211278,1677.86442730037
"N041457",1865.16936600896,1890.75786225732,1913.95449685511,1934.95434021551,1953.9423705231,1971.09267993134,1986.56807564121,2000.5199863241
"N041458",1808.20930716987,1835.48908302362,1859.80252565319,1881.45935826043,1900.76048796044,1917.9534857179,1933.27581366152,1946.9251713082
"N041459",1653.16894604519,1707.21521436273,1763.59136113114,1822.08368387674,1881.85611294869,1943.25298041086,2006.8869469226,2072.72714745778
"N041460",1552.52264784393,1567.50295733817,1600.66473338563,1620.23803983565,1626.70462771001,1638.64937667937,1654.5727695491,1665.62886730503
"N041461",2001.78290293529,2015.92893156162,2030.22558981051,2044.40051476401,2058.61856839444,2072.83228387414,2086.98449827547,2101.20287468459
"N041462",1894.59520321552,1956.20556793679,2019.8152275183,2085.48703476385,2153.29079168629,2223.29396199067,2295.57049631099,2370.19260556811
"N041463",1460.23405145029,1462.37867356054,1464.39148989086,1466.28015028878,1468.05215408935,1469.71457418326,1471.27407534052,1472.73692758106
"N041464",1633.18954196904,1642.70663879864,1640.40887181644,1630.86304787314,1635.06745906203,1634.05190727705,1637.54741880958,1641.97255664057
"N041465",1695.89162279166,1706.63215434237,1716.4258843851,1725.3512595584,1733.48111243585,1740.88292196908,1747.6190607454,1753.74706648333
"N041466",1656.85650228696,1682.79352765593,1706.72262490133,1728.76948217556,1749.05726514756,1767.70553113851,1784.82941687897,1800.539056355
"N041467",1665.65063570149,1666.96882495171,1675.22369786193,1681.95302808823,1690.76634480699,1698.74492922697,1707.89111901318,1716.44101948628
"N041468",1836.14088660732,1849.52796891865,1861.18955827284,1872.54922087627,1881.07762271746,1889.57742773493,1896.85410796442,1903.88894522117
"N041469",1770.72650800723,1773.64121412002,1776.24465914668,1778.53387222616,1780.5781129153,1782.39047816986,1784.02465301659,1785.47770750536
"N041470",17607.0195272712,17619.1630972109,17630.1573875958,17639.5427918081,17648.5688619946,17656.5138185029,17663.5398277257,17669.8804748692
"N041471",2306.31087278148,2316.2249965427,2325.4800120227,2334.22455026372,2342.31544826992,2349.77385214918,2356.80060422886,2363.34832729656
"N041472",1602.70587861311,1608.40424820503,1613.59173141703,1618.51017937479,1623.15627614639,1627.6102704516,1631.82902942698,1635.87595654089
"N041473",1463.88223592814,1482.11644413604,1500.56505647294,1508.53760107713,1511.33395934801,1520.31408719498,1537.00621874731,1544.39960156408
"N041474",2114.83426444019,2141.6628539218,2166.0576800547,2188.18985009657,2208.39757206744,2226.80461996859,2244.14693443026,2259.64283200619
"N041475",1465.02663095776,1490.78204620974,1516.53783637746,1542.29395924784,1568.04941066078,1593.80494615197,1619.56072039024,1645.31617975777
"N041476",1782.68634068606,1782.06746040717,1768.13055076149,1789.25152487811,1765.42315054144,1764.42818149424,1757.55703500057,1765.22064418927
"N041477",1464.47008515162,1471.56796758728,1478.86133948341,1486.49115343365,1493.72301873252,1500.93439862966,1508.22430121111,1515.5596564157
"N041478",1673.34329901253,1679.31287532989,1685.27659450063,1691.25048523895,1697.21946220086,1703.19751444551,1709.17147679313,1715.15355984288
"N041479",1769.40792769095,1777.25378521934,1785.12534254717,1792.95696766386,1800.79165575502,1808.6329622995,1816.4860573727,1824.32556193653
"N041480",1645.75037065559,1648.89390759966,1651.78666976633,1654.95935468513,1658.02350430356,1661.02290415217,1664.16735772687,1667.26651276066
"N041481",1550.38363228993,1554.74449678582,1559.10538163972,1563.54063490007,1567.76618672038,1571.96332425159,1576.13680103038,1580.42331067963
"N041482",1630.35971723441,1635.29595234322,1640.02738771028,1644.96761026202,1649.84979738344,1654.60616784752,1659.38852578402,1664.35614595249
"N041483",1350.17738330314,1348.13594983873,1346.19496562114,1344.39193436109,1342.68003303231,1341.08933679924,1339.57982635899,1338.17622984676
"N041484",2165.15716960854,2171.66847701033,2177.59588057122,2182.99223502946,2187.89793418185,2192.368119393,2196.42959466153,2200.13060928146
"N041485",1773.56709193718,1784.07357724692,1797.10635525654,1805.05063582597,1813.6837715805,1823.0670501444,1832.7292726978,1840.99100417042
"N041486",1269.83621420553,1265.21438937259,1277.53831110001,1277.06864903268,1289.54502911386,1282.0664143764,1288.18695511812,1299.88708710581
"N041487",1965.91883698863,1960.97556318537,1988.10295535554,1999.74889416378,2010.61209686844,2017.5331976162,2032.39277286458,2041.08042342016
"N041488",1296.53580676223,1294.35032015253,1292.21185582567,1290.12039767033,1288.08070329633,1286.08701329269,1284.13804783922,1282.23434855875
"N041489",1946.83405573063,1959.01811745662,1971.11353457184,1983.25482716433,1995.32229100468,2007.44708980375,2019.51503159519,2031.64140728513
"N041490",1721.08549286207,1739.82319719947,1756.87071175292,1773.02198885882,1787.75385866073,1801.19303992653,1813.78201624996,1825.31261851572
"N041491",1781.54215248261,1781.14977026061,1785.19222204403,1798.21478147222,1807.64439726778,1810.64849035665,1818.86885308963,1825.63040657114
"N041492",1534.09939292951,1535.50162610909,1537.2825595938,1537.14097338115,1536.93242695916,1536.72894386622,1536.51291640962,1536.36873644547
"N041493",1931.75330547319,1953.29846468754,1974.84320886784,1996.38905481981,2017.93353708804,2039.47931339902,2061.02373270455,2082.56960913431
"N041494",1761.60825018999,1769.56298215064,1776.68819423565,1783.06972578161,1788.78100510655,1793.89211065504,1798.46302840012,1802.550643531
"N041495",1723.59759504644,1727.24922332769,1746.95620394815,1754.59134250118,1745.87438983529,1753.83135021439,1771.19377986293,1785.238572135
"N041496",1890.86087214313,1884.9466327094,1880.4739423365,1877.10306968398,1874.19975441323,1871.62937794514,1869.41699735977,1867.4763337394
"N041497",2834.72278949954,2884.28152985778,2930.35688893719,2973.13294330493,3012.7944301566,3049.52450123115,3083.50292001037,3114.90464562917
"N041498",1347.29499486881,1350.81783904401,1355.48224419354,1358.13746439726,1361.68542493478,1364.68023119175,1367.76088791249,1370.17364566756
"N041499",1467.439496966,1479.94806676625,1491.09211116977,1501.00418615001,1509.80793269806,1517.62402648536,1524.56194917578,1530.71603139963
"N041500",1887.06455463291,1925.3488104887,1958.98986994583,1988.42492981741,2014.14629431539,2036.61031167747,2056.16509230406,2073.15075291159
"N041501",1379.59612244421,1378.3575889945,1377.18941452404,1376.08753839921,1375.04815424876,1374.06764307671,1373.1426906946,1372.27005483469
"N041502",1946.34564770809,1945.82386260527,1965.36466466486,1975.51026338226,1985.9601857636,1995.72616909325,2005.5167072865,2014.90261715322
"N041503",1664.3977610017,1673.25814764879,1675.04253950522,1684.09777941017,1689.48818909461,1694.85127201493,1700.24315441111,1705.62915964497
"N041504",1803.17923588567,1822.7721001514,1827.70490307781,1843.2873571113,1847.23188008183,1859.61910045008,1862.77420016761,1872.59892715629
"N041505",1395.53480062853,1395.8508748162,1396.85701279861,1397.27968060799,1401.05652890557,1403.05941196526,1404.18205471433,1405.08524668994
"N041506",1436.80952898106,1456.81634257148,1476.83170745199,1496.84475167153,1516.85532424676,1536.86503111911,1556.87912129482,1576.8916438328
"N041507",1817.36116578381,1835.61651730441,1852.74512213736,1868.80556182994,1883.85494637515,1897.94860020745,1911.14000411659,1923.480644835
"N041508",2073.49936013772,2099.00454935141,2123.27705954682,2147.54944022888,2171.82180570734,2196.09407646438,2220.36626765275,2244.63840446591
"N041509",2038.86337282588,2054.72995956072,2069.69265329583,2084.36686671357,2097.27428838462,2108.9835024372,2119.71048392197,2129.68020471282
"N041510",1978.02875416713,2021.35205764715,2045.65588225058,2051.80318318969,2069.09089557194,2068.68287487605,2074.19194369326,2064.16030880047
"N041511",1569.88421267764,1585.57433815732,1599.72295569645,1612.46866506649,1623.94032790464,1634.25698642766,1643.52828609683,1651.85486294847
"N041512",1827.55467289175,1854.24433521067,1878.41886089141,1900.2832657104,1920.03248161156,1937.85032055732,1953.90890296142,1968.36844899091
"N041513",1593.44086113219,1593.06509557571,1607.0780548925,1617.56349021097,1624.3099739585,1624.91802099665,1638.13074501294,1648.74311565975
"N041514",2572.0031183314,2607.91197853662,2641.22831832601,2672.13931050505,2700.81861452024,2727.42735208618,2752.11501237524,2775.02029185487
"N041515",1756.98984816868,1766.61075289124,1773.3823368233,1778.14174112245,1781.48370179334,1783.82875295367,1785.47346388356,1786.6266070647
"N041516",2197.43739631747,2212.65301062638,2225.88001380613,2239.10259894609,2252.32626040478,2265.54623314519,2278.7670869354,2291.98487250324
"N041517",1568.70148339048,1574.91369679544,1577.4459100093,1570.77783228001,1571.59031752828,1576.34506926988,1576.73628043929,1572.76467186254
"N041518",1781.52588972007,1796.982118223,1818.92591770246,1830.21300149691,1835.04692060498,1846.13691271196,1859.19620984447,1869.02449495281
"N041519",1961.72872101352,1960.54302794566,1959.47235957887,1958.50488488511,1957.6302283422,1956.84006155623,1956.1259638856,1955.48047900159
"N041520",2213.73389356286,2237.20666511188,2261.19897712481,2284.88969898032,2308.03625897893,2331.18159641205,2354.64436669809,2378.21904498813
"N041521",1845.55550733469,1874.03209049845,1900.63121901541,1925.44763195127,1948.57589830605,1970.10950707001,1990.14012992941,2008.7570355741
"N041522",1827.45999484333,1837.62128728762,1847.87899816321,1851.15814659122,1855.1819963163,1864.27696631772,1870.35269084501,1877.9073606851
"N041523",1524.68189346182,1534.87622253526,1568.04018333928,1597.76983396891,1613.35042643998,1623.28324846147,1632.408377971,1641.29115542596
"N041524",1707.90269586742,1763.24036332597,1814.80338021731,1862.70916104589,1907.10001030088,1948.13599291454,1985.98909308381,2020.83832005763
"N041525",1787.4228914069,1803.11262890121,1823.11529109403,1831.88557182044,1833.42508865117,1846.02003415701,1860.79696173102,1867.88160259494
"N041526",1426.54869754308,1433.26942597111,1450.03062623115,1456.8058916385,1456.11609881869,1462.17182501208,1474.82294469817,1481.26632341872
"N041527",1556.51970874337,1567.02257857189,1577.80569395974,1588.01249428093,1597.57192457504,1606.94336729667,1615.95813385905,1624.54856117507
"N041528",2111.39738929771,2147.56898725713,2181.24217170209,2212.54665376722,2241.61261241177,2268.56916379407,2293.5431272446,2316.65805072146
"N041529",2054.80844701786,2073.86661662172,2093.89532298714,2097.82713148543,2102.19458291535,2113.21499870804,2116.23582509381,2116.40160396327
"N041530",2117.42829249832,2139.83984353725,2168.0210286866,2187.69846661773,2214.11709599617,2233.22410564173,2259.1877900038,2277.9893662279
"N041531",2059.70256081298,2017.63985165817,1979.75605166025,1945.58099324872,1914.70595354657,1886.77433924421,1861.47397473075,1838.53068782738
"N041532",2414.28537742308,2451.43404054998,2495.15884562063,2525.08514200973,2547.49307432738,2574.00842843053,2595.04908191612,2611.27231554026
