"","f1","f2","f3","f4","f5","f6"
"N018215",19109.3940598549,20930.6316303249,22689.5735441498,24490.9459707756,26323.5428333407,28279.4949940857
"N018216",18091.8082396673,20793.7472047832,23603.4175087283,26610.1394525684,29867.6573050585,33433.8459775007
"N018217",21191.6011105448,22431.9762507239,23674.8367604356,24924.3761811701,26130.0952663349,27363.9076429342
"N018218",3630.61482361366,3880.58528595861,4087.45135128384,4268.47125289138,4432.01864757999,4587.8410951471
"N018219",10673.390530229,10646.9395910254,10781.7580557664,11032.2862055968,11370.2257128268,11762.2348825882
"N018220",2628.44251549801,2878.41384339976,3123.1879281158,3368.07657444686,3619.07625099116,3874.10720147327
"N018221",3249.78540021993,3597.15879532702,4046.69307426559,4608.52491045962,5300.03953852426,6148.38126265235
"N018222",11420.3601976136,12621.4094041903,13870.8801936942,15194.1601405416,16606.3454366385,18128.4802114213
"N018223",4528.01058440749,5419.05578046018,6463.09971862953,7711.15827022383,9213.78269145043,11028.4975426202
"N018224",12501.7999610625,14218.7206887875,16064.5566000067,18086.1209242662,20336.4505802294,22821.2536160152
"N018225",4690.64483103553,4759.28859245932,4910.52127851691,5144.247861755,5450.48424480988,5825.93198260128
"N018226",9411.20853254677,10370.9255826116,11429.0922541721,12614.5612208326,13925.965237148,15387.3636012754
"N018227",4159.2303546705,4480.53925817584,4847.96496759533,5277.86093264297,5787.35696912078,6380.64787050052
"N018228",7448.74681700632,8889.25761790323,10517.5527664165,12387.9884043672,14544.6821452921,17059.2305725974
"N018229",7271.68579862831,7906.18364268322,8688.65762062459,9620.93900354876,10730.5093344039,12044.4330303243
"N018230",8005.82307283186,8644.9789392143,9384.6125289043,10233.7206813531,11197.4764545094,12293.6445515269
"N018231",2234.94639566583,2328.60438242021,2424.7309199836,2518.22672999945,2612.83713205994,2707.90075939911
"N018232",11928.1389859285,12596.0660219416,13285.9217485538,13998.9646490331,14740.7021260855,15487.5078642739
"N018233",12056.5990645607,13471.6004779408,14670.8756362923,15751.4000773166,16777.3124732439,17783.9363495293
"N018234",7138.87762256811,7729.64474141228,8156.30684359264,8518.92506963623,8855.58851415418,9172.34488377758
"N018235",15596.4149994625,17372.8967309829,19599.4022895118,22324.2698749431,25624.878154395,29625.8577794234
"N018236",5535.15146058453,6071.99980661965,6619.35668136686,7191.04820359399,7800.39639987353,8445.08403876952
"N018237",16523.5578306445,19298.5558107862,22361.5994358848,25783.0740700351,29661.7667738047,34062.6775191345
"N018238",3448.41961592581,3819.49279179985,4207.29577302145,4615.60573670402,5050.60066281523,5522.21055345398
"N018239",7916.27436646446,8713.4551215272,9587.96863034546,10552.218436811,11618.1173841715,12788.6859823343
"N018240",3189.51872275104,3747.9489641353,4346.59334317512,5009.80442446649,5747.45019796196,6573.13486134765
"N018241",3382.90274140182,4296.80329581885,5487.32085341366,7039.3726187663,9080.99389648367,11781.0374370638
"N018242",3410.03090949138,3639.80206834494,3831.55214448615,3998.54174560219,4161.26867320721,4313.89015768653
"N018243",9496.8590494384,10424.0910992391,11447.0704860348,12510.1277701545,13670.421978344,14916.9760317745
"N018244",9786.72467009169,10594.5241504358,11387.7809665063,12177.143390147,12978.1242478388,13798.3311646905
"N018245",2453.36695056811,2705.05216578269,2968.0432420386,3248.42950927801,3547.35316071242,3867.759631197
"N018246",3178.51386416754,3613.60283523454,4074.11885719192,4577.89116783557,5126.41287343974,5731.50959236903
"N018247",5553.38934878796,6101.14517529906,6662.36945158236,7251.726766512,7883.04178954431,8551.71700747177
"N018248",20901.6973919018,24629.1904013388,28778.9895565168,33586.5516315027,39255.7162009817,45907.1018246063
"N018249",22442.3657744685,26754.7302009506,31474.2363223458,36766.220058343,42734.8555502247,49456.6415922327
"N018250",6519.40816725202,7180.52315199498,7962.29224236792,8897.82623762005,10009.8560573244,11348.1431623698
"N018251",3859.54820271443,4512.12518990781,5192.72174463428,5931.43539395037,6739.57914873122,7632.74328482464
"N018252",5890.89633989015,6468.85675561214,6979.66681507188,7470.35398191133,7943.31401789851,8402.91952732459
"N018253",2316.61466528092,2710.27134305641,3050.53529635769,3380.26768634994,3692.98344269229,3995.98766182449
"N018254",17066.6136179588,19190.2876167522,21935.9203017959,25331.8646365673,29444.8066243597,34472.9766369478
"N018255",1794.95362800793,1779.671704808,1796.30236676893,1839.52538440698,1907.85462067526,1997.25810527627
"N018256",4257.83955597671,4653.01153017087,5061.16036022417,5485.23087443037,5933.13401340861,6406.28305655261
"N018257",5392.45870005383,6205.62480900766,7157.23116697276,8291.87864010749,9650.94882601417,11273.6946976723
"N018258",28105.0788601857,36084.8979897207,44784.1369286689,54641.9126001191,65893.4647135452,78839.7132901143
"N018259",13083.8091196304,14334.4970474128,15878.7819805398,17728.1400348419,19942.8655670818,22545.1001712551
"N018260",3852.16235159611,4450.38080494062,5219.66128346458,6202.08434705433,7450.1441859373,9051.02150196716
"N018261",3176.87657008512,3429.85534903783,3750.9072188483,4137.0883547196,4595.23431614101,5129.366723821
"N018262",17281.2168692157,20236.3895739167,23946.2831157095,28600.6068472145,34519.2182642668,42021.8945571188
"N018263",24436.494181932,28237.8468276541,32353.1044640807,36893.4757245024,41950.5690597514,47613.0341192084
"N018264",2465.76317506422,2645.64023849601,2837.8480061116,3040.59442193016,3252.84518915414,3474.20547739592
"N018265",9022.07978694196,10270.254020359,11729.9072031507,13453.5277230644,15466.5274740116,17868.8914929808
"N018266",8299.98177789254,8590.34629183917,9328.54909877749,9958.83997169827,10532.9634631193,11083.3804185282
"N018267",7579.75313961555,8082.55130134045,8625.97148338389,9203.2998873465,9827.35660707712,10491.1504329527
"N018268",5338.01081482386,5562.18813744579,5849.70467273358,6122.41810003742,6390.37245254891,6657.23340865737
"N018269",10958.1151073357,11753.5086691114,12668.0768311151,13721.0720047668,14920.002810316,16296.464485846
"N018270",3314.5200653161,3171.68691301899,2976.14266003276,2620.46171537959,1941.57914828509,656.471496457781
"N018271",2072.52228471645,2150.45205117878,2255.01133599911,2345.8769456488,2474.29544454711,2566.37993038691
"N018272",15598.0173145904,16028.4704441936,16452.2697289117,16884.777336657,17304.2927461211,17741.6607241654
"N018273",7095.26628660145,7607.49793589051,8113.24517807445,8611.89140513275,9148.00807375319,9726.56068397923
"N018274",6729.09850801114,7291.0034440485,7876.51678953204,8499.13246957113,9155.84501328563,9858.80323346916
"N018275",2360.89759355175,2702.37566062547,3060.63163967194,3448.57381444199,3869.70770686098,4329.53168563422
"N018276",2639.50574824159,2896.62126904396,3230.088630562,3641.83524281113,4144.68670626444,4754.72357061936
"N018277",7003.18400309665,7225.94203658913,7574.59782660513,8045.21311806946,8628.28099815696,9330.88896945565
"N018278",7606.76945557702,7731.02869671271,8017.65050840697,8423.43304411439,8934.8996286554,9555.5500330182
"N018279",7654.61540322771,8905.42932248696,10299.1993460184,11864.1922674247,13640.4679523056,15652.9036393013
"N018280",5190.41334916331,5721.72329526926,6269.55252531098,6848.55826312607,7464.41192256856,8128.99096300677
"N018281",2484.05643208869,2739.91959174619,3016.88246956182,3318.65141354666,3647.13689656515,4005.47865715331
"N018282",3258.95421021915,3619.3316683367,3955.76985477779,4279.94588280634,4593.63716760138,4898.94721587254
"N018283",9564.89676213866,10345.6453849576,11102.0550479878,11842.4884822893,12577.4714781555,13302.1003296871
"N018284",5379.69363190713,5944.66467781402,6481.08402052581,7002.51752213197,7515.85744042759,8044.35986985356
"N018285",2621.43499249707,2834.84682570467,3118.71188661675,3470.63610444773,3896.76585272498,4404.34670828781
"N018286",2232.30035829567,2400.85749764334,2551.98058302556,2694.55236540486,2828.88453463932,2965.70232908011
"N018287",3564.2786170483,4015.55712102504,4487.12531735558,4992.6800233431,5533.53992237717,6124.81468889525
"N018288",9922.69834746755,11167.4632132394,12424.8480814352,13735.1910290019,15116.3029012568,16598.6611693516
"N018289",3288.92716525387,3623.15622565396,3975.10134440289,4353.29652990897,4761.2595248057,5203.51907456331
"N018290",16788.8207260588,18338.2683751779,20055.2572981024,21976.560729573,24111.8113698771,26514.1770346759
"N018291",3029.72711360675,3439.65845741488,3793.23150194772,4120.96230132512,4425.1678472902,4726.74625677001
"N018292",8186.37665625057,9283.53656158369,10339.9260522311,11346.517989694,12402.1994406833,13414.6758184966
"N018293",13138.0492496589,16485.8884196119,19621.0163560389,22690.3023992866,25878.4086459913,28989.4887313653
"N018294",11967.6542628493,14700.1233762773,17616.3343885797,20841.8993987737,24445.5623932472,28520.4873854454
"N018295",14104.6765232112,16007.22391202,17613.4414804321,19136.0883980767,20547.6939149346,21938.4174917348
"N018296",7035.80103367336,8416.74323255816,9886.65366158634,11505.7614304479,13325.9819793749,15356.143770399
"N018297",5768.13369412559,7332.20935362995,9535.10728003692,12655.2720675071,17129.3663844506,23640.9783670619
"N018298",16806.9644734815,18512.0889372125,20427.9673812241,22414.9850533705,24404.191439965,26761.6019579045
"N018299",2878.23913757993,3710.37984538352,4988.4643573393,6956.49601154912,9997.39321172176,14811.0131298195
"N018300",7549.88514763198,9527.45909830252,12223.8353888322,15916.2699987208,20986.4676291201,27959.3222438002
"N018301",2638.15630747022,2888.28614289459,3146.29720642472,3418.81592109904,3709.56627717476,4020.76522898558
"N018302",2294.93152520614,2442.78473992552,2580.34396714009,2710.51161458813,2831.66847855715,2951.30319668118
"N018303",10198.4426996127,11238.675914429,12402.3867433395,13703.1941687198,15179.7878150075,16831.0454217479
"N018304",7430.64873512832,8147.46493729158,8866.26892401045,9609.9827889867,10381.7769849551,11189.1376316391
"N018305",4799.80898312211,5166.08226032827,5490.89729217518,5801.14373730448,6099.23618183227,6392.15240267944
"N018306",7736.35027633711,8462.56554062024,9083.12708342783,9632.87466438688,10151.2342322156,10641.9350008535
"N018307",5034.52160403186,5981.06664299852,6955.16946121847,7996.97106525946,9123.54548721849,10345.2433747949
"N018308",2471.79692169472,2632.94707473816,2838.69772140156,3085.90388298908,3375.21593512901,3708.64090183424
"N018309",7409.89076381583,8119.30973030436,8825.84631394715,9544.60482394773,10293.0128163278,11083.1311635028
"N018310",3157.62083363426,3439.81107634764,3724.57153360935,4012.4403849771,4313.14367061833,4623.21740893914
"N018311",13938.0385897838,16681.8733268885,19621.7012915675,22917.4977968262,26561.916544533,30696.6936708677
"N018312",7327.36516273976,8380.13305363097,10018.5228983063,12361.1314115508,15592.204067242,20073.6805283612
"N018313",1877.41656628867,2037.22388307285,2198.89222387364,2366.65362097238,2542.64464808754,2729.00817426128
"N018314",8205.0627823836,9495.38491524726,10888.610543643,12420.5082397097,14131.0585242176,16028.4962536362
"N018315",7222.19315946442,8158.45520570986,9134.036783976,10175.082607886,11299.2470191356,12525.500288313
"N018316",23568.9163042384,27263.6351681399,31019.1307613083,34993.8218544219,39287.8358518111,43930.6437391877
"N018317",3021.1062877035,3391.05855984925,3791.29502045376,4230.0940112961,4714.62367967347,5245.83936351336
"N018318",6353.20229742556,6190.64528721958,5979.62139548596,5596.16624660817,4847.81873465282,3386.55185457423
"N018319",10410.2050013444,11079.9459198757,11652.1257649213,12161.3951740121,12649.961729224,13099.1993342982
"N018320",9085.37954626317,10290.2477392037,11346.1065979006,12270.5238430372,13206.979319909,14032.5880016862
"N018321",4669.66745340917,5245.11977472313,5736.21333046186,6188.28203659147,6615.60879276575,7032.81212844815
"N018322",13865.6123696936,15046.009181542,16294.5479948303,17581.4076939536,18962.4123000873,20407.4812648017
"N018323",6087.2510120301,6598.75936862093,7120.07863122074,7661.5275558098,8229.19435780877,8825.16370669225
"N018324",1625.96755275608,1780.60372052018,1901.94066252941,2007.08453797757,2106.47583956308,2193.82809772432
"N018325",2296.75159888894,2491.14920151649,2694.66455471583,2925.30902471009,3174.68870749011,3464.23071907761
"N018326",8888.98957689495,9387.41090489571,10042.9055846501,10845.8932404323,11807.9431295095,12941.7788936921
"N018327",3642.89503598248,4052.34215377909,4394.32192783863,4713.3158501125,5006.62336213191,5286.84313891221
"N018328",4601.95245734649,4947.25406826327,5369.98916459944,5871.44111787652,6453.14023543516,7123.51484824134
"N018329",2978.09476062319,3402.73370545708,3857.02101311434,4351.37439774504,4894.72604416987,5491.03660161169
"N018330",3017.40086666369,3114.44070473557,3210.82219866164,3304.69202723977,3396.05430407751,3491.07177457078
"N018331",6024.95347008115,6376.17751551299,6738.92961344823,7119.56328235833,7491.62482301426,7880.91574352309
"N018332",43442.8043205677,53375.8074214494,62585.0660502284,71741.9946316146,80978.3947219359,90221.6219813222
"N018333",4217.22471665832,4502.56291851639,4732.67884159361,4939.89148965262,5124.24608309513,5302.55071183569
"N018334",11186.3704430198,12146.3165917917,13259.3833006872,14582.3768071185,16128.0018336502,17932.5629811048
"N018335",3547.80115493174,3807.19034641594,4062.33796326366,4316.17081726695,4575.95044008375,4836.11135171066
"N018336",10431.580471665,12099.4944769752,14141.0023048228,16643.843234143,19711.749676817,23495.2952899245
"N018337",17612.3130850823,19484.6555094221,21413.4921483185,23451.327920912,25616.7620116399,27959.4778492115
"N018338",3019.65892098216,3528.02933285718,4135.11626740458,4867.91250787602,5748.79403250795,6818.18913676165
"N018339",3616.68399760861,4184.16206509769,4789.79725727863,5453.93835992266,6192.76536565914,7009.92284644259
"N018340",4588.84116431679,5417.97784199393,6517.18709283532,7977.38637500735,9899.48830735615,12471.5114699299
"N018341",2189.0495201678,2341.64405557372,2482.88331778056,2616.81706575757,2741.11513044436,2868.19961321553
"N018342",11685.0627657987,13042.7704795539,14223.240161101,15352.5204086676,16445.7832825612,17516.6058269328
"N018343",8816.37808989103,9778.15297528143,10778.7744678791,11833.2919046319,12959.8433819567,14169.5154240226
"N018344",13771.5016540464,15004.697457466,16347.7924628107,17809.5933090997,19396.3060423278,21137.5265730439
"N018345",6451.79290071119,7374.54648853377,8330.43106845981,9356.27849341616,10466.5244980451,11667.920363688
"N018346",7247.34076933163,7995.27227570335,8794.86861011106,9660.30173264872,10590.1958371337,11598.1646576347
"N018347",3892.13964291813,4235.94354263213,4600.58962881285,4991.24860492766,5410.09044035162,5862.05737486813
"N018348",14820.4587599133,16414.7237619451,18044.685064337,19751.8466925292,21564.9773202301,23491.1980746488
"N018349",4030.14987110955,4118.77273004549,4281.7111791138,4517.92907220338,4826.11940034185,5196.18412715116
"N018350",3945.69365654698,4241.86668485787,4633.11156949164,5122.93586302691,5717.67955927486,6431.28906230482
"N018351",3017.33993211142,3076.967422373,3191.65230688513,3349.50630324051,3548.18010634127,3791.6111586264
"N018352",12055.2627004194,13317.7531496392,14853.566339394,16713.0479943978,18937.5013812768,21601.4875125851
"N018353",4032.00257411981,4372.19229894061,4767.81324362851,5225.70388490884,5745.91669979916,6342.73849512245
"N018354",14932.6731947109,16082.38672587,17688.9283480933,19764.7862318517,22334.0992925303,25498.2598807915
"N018355",5561.11883083892,6110.9689236273,6755.06418736129,7503.02145978865,8375.45159789801,9388.52590214717
"N018356",10471.8356328632,11477.1934242178,12627.565329332,13938.1258807739,15434.8873048434,17127.1691533843
"N018357",4960.28971042595,5395.39722382841,5899.59924905828,6509.57085479684,7230.31370281249,8092.53008610934
"N018358",4010.62629784871,4371.10043400236,4785.89356148951,5261.14784458265,5800.83966966468,6422.31934886334
"N018359",3711.4694377949,4100.29690083962,4527.09055689524,5001.87905212902,5524.43887489197,6101.57128821118
"N018360",19537.1018745229,21797.675538696,23712.3535052992,25472.7275168607,27087.3682643549,28665.0462460795
"N018361",4386.28779601525,5174.98764821686,6001.79658526262,6898.96883316509,7875.66170399608,8973.54475898539
"N018362",8214.34053415026,8802.88363123297,9416.4495280876,10055.2218906417,10716.8619580348,11403.8925471225
"N018363",15831.9921331365,17693.0835915413,19279.2298822673,20705.0419204716,22054.76824824,23373.8989426122
"N018364",5466.5418054935,6076.36260318532,6619.30550681077,7135.83085300887,7638.17073375135,8141.45308125936
"N018365",2200.4787084143,2326.86528418267,2449.83906589054,2571.44709691412,2693.8361215717,2812.94518795841
"N018366",16536.2652433806,18441.2505823738,20073.4359391286,21550.9374071412,22908.4799508168,24264.4494195707
"N018367",19948.3097641479,30346.898431895,47508.3044600701,76667.3521231871,126996.408464702,215808.713711767
"N018368",10327.7953525616,11928.495819423,13629.234758607,15487.4289826185,17544.931597635,19815.7485614768
"N018369",18449.657065068,20751.7808275039,23575.9767803498,26972.4526282612,31056.1842227768,35932.5213972509
"N018370",5659.96907712114,6059.95446511453,6466.92737282329,6883.26664862362,7310.82866335066,7749.4478053959
"N018371",10852.7563052322,12235.1432567153,13763.9699832276,15467.7036222873,17365.9823167744,19479.0071478286
"N018372",4634.99468142111,5417.69323592436,6288.5632324794,7272.1872514061,8383.67230496705,9651.47797647908
"N018373",2890.88311712863,3241.43238606662,3690.01971908479,4239.90889510206,4906.05478426551,5711.14243409116
"N018374",3242.55759785395,3635.43519817994,4038.67509974404,4464.74798037184,4920.30933257631,5410.38213902958
"N018375",8941.38193624425,9955.76605317221,11026.2410953999,12172.3491981355,13402.1776670992,14729.3130003283
"N018376",6119.31395259818,6840.6560854895,7599.63373471728,8410.79350561984,9290.12243969079,10244.3103982085
"N018377",10827.8571575565,12507.513101551,14331.5907806778,16338.4999166082,18572.5309418851,21070.5202232214
"N018378",20013.9438949266,24049.3992299211,27661.7603907291,31115.7267759781,34580.3362214451,38029.2472515225
"N018379",36129.1838949636,47513.7128764955,60338.2619121145,75417.8915381576,93074.4651737286,113851.477874449
"N018380",16908.1399833781,18438.9525053024,20293.5054834287,22535.7890825573,25225.1987088774,28452.8267609328
"N018381",3856.82485379491,4344.74453546635,4824.08950150617,5314.18478032831,5825.15410669365,6369.52379242209
"N018382",5103.94903139809,5734.71533533405,6410.51721339431,7136.53848587847,7929.60850312126,8800.96673745366
"N018383",5675.33248779381,6300.69281245701,6946.23708289956,7626.27508905024,8349.80466884179,9114.91678062252
"N018384",7811.9967909087,8594.02538669845,9418.93824907185,10299.6232742713,11246.889580287,12269.6136062577
"N018385",2089.84739729973,2297.86862374421,2516.93351784054,2749.37528269571,2997.51315492726,3265.72937198966
"N018386",12133.3427410249,13477.4231255274,14871.808718304,16360.1332105253,17952.6729889978,19675.4302472396
"N018387",3188.0061569439,3441.53705621318,3712.64931244053,3997.38162244448,4298.67550478522,4623.39723008072
"N018388",11609.5246532017,12796.8130694815,13924.4498775978,15038.5693964348,16160.1872177709,17285.0231250384
"N018389",5459.19935274496,6360.05053046988,7349.88123750646,8455.2605504547,9703.66750790399,11093.301476317
"N018390",8145.68831366102,9923.70268334528,11575.072394464,13146.8675955446,14740.4311045543,16329.90466155
"N018391",17280.2006609706,18753.2774729779,20544.935083891,22673.3933944174,25165.4205535628,28051.4484580733
"N018392",8488.47148150208,9228.87696113078,10114.571179639,11159.8023412037,12361.1404432092,13748.2859194131
"N018393",5166.36031371933,5939.47876146175,6846.65943625297,7929.00423609184,9218.10904964573,10774.8832727669
"N018394",4652.25357077244,5238.58976403545,5931.76659595957,6770.00895884773,7776.53464132595,8999.6342968197
"N018395",11365.7568200704,12208.0730594752,13607.6748329337,15566.4004364193,18166.0102462487,21541.0089004016
"N018396",13463.4752655296,15766.5916162188,18467.3807325026,21670.7747684727,25508.0836362754,30125.7455513764
"N018397",6300.52165597823,6955.97616140801,7630.74896046687,8335.1500131504,9082.43180572144,9866.71707558391
"N018398",15739.7076305371,17024.336723247,18414.0444018727,19933.7170027217,21582.4325281268,23393.7355770637
"N018399",2369.03708746577,2614.80573592351,2868.6260844193,3135.72531160168,3419.81692177829,3725.80363697261
"N018400",8986.21791445443,10392.0402614501,12029.0685064978,13948.9979954588,16214.9488680333,18886.120092231
"N018401",21246.4048584785,24081.2719541669,28332.5380769828,34318.7064851365,42545.3652533542,53563.9247624852
"N018402",12821.7094573482,14503.1499864378,16196.8378015956,17955.5595879525,19802.9634930336,21804.4942854938
"N018403",7984.62419172206,8748.90180613051,10865.5599863842,11216.8069838254,11597.147314844,11973.641525814
"N018404",5748.00559268427,6109.72659201868,6216.73971223838,6305.91485268036,6399.31206340558,6479.06538842575
"N018405",17910.5371134211,19424.2806585074,20921.0138605553,22426.416604223,23963.9823619163,25531.7716250648
"N018406",3918.81493320852,4128.58126648155,4436.42278264755,4834.86019022755,5330.59146658653,5929.82004605361
"N018407",15052.1131589406,16918.8910342997,18932.6956488475,21142.5618104153,23573.5953205021,26274.9449342876
"N018408",13983.0430127472,14659.6362256066,15417.3415346769,16054.2494086306,16650.1639647495,17200.3351156418
"N018409",16428.6299435011,18089.6653343742,19471.5510048149,20731.5351633847,21902.5191910704,23015.4970521073
"N018410",2444.66553796681,2565.30910603082,2682.52898779054,2758.76581389985,2859.04364158478,2911.7802149419
"N018411",13756.4951126801,15882.8489046014,18063.1611880083,20376.1648255874,22852.8627090581,25504.4109344468
"N018412",22130.3983020718,25520.3829416931,29169.7278272893,33176.1077472458,37643.6448340576,42602.7221451131
"N018413",4126.21773550223,4750.82532993334,5452.2275090129,6249.32749591796,7149.73264104336,8173.46423309727
"N018414",4653.63724643683,5770.67695885163,7001.42501282127,8384.41541849252,9976.07798569102,11802.6093873364
"N018415",17025.4742920364,18349.8580938027,19706.488551832,21113.3804280694,22595.8230199498,24147.5644360601
"N018416",3199.90256524175,3910.77494019259,4694.95969216773,5583.31928648435,6596.95850357955,7758.68262107448
"N018417",2150.23502138864,2192.97763737001,2240.28677335301,2323.09957304001,2434.65611811977,2570.33516560473
"N018418",11946.2002161926,13184.8483396784,14543.6961252885,16044.2378063417,17712.6847569328,19537.1011291595
"N018419",17952.8438416477,20831.8025364661,24733.5542046898,29851.3781729811,36429.5646917195,44909.9230776599
"N018420",9060.5142153353,9923.4455233376,10781.2448843728,11662.9361571351,12587.869866925,13558.7207716601
"N018421",4764.72799075708,5987.1379864486,7712.48461910114,10092.8641470941,13372.6825574551,17919.0894718605
"N018422",11346.1500960521,12494.171436005,13453.1325117484,14321.2970441285,15112.1949997842,15899.91599194
"N018423",9663.90224111907,11209.5023024141,12881.7027663176,14733.9417682268,16805.827677166,19122.1200511664
"N018424",17473.8761893579,19624.1199079103,21885.1857486193,24313.2071134656,26954.2094708786,29832.5424121846
"N018425",4433.31675784502,5092.50632033623,5806.23857560924,6592.36832429272,7475.55913910029,8455.02559666389
"N018426",23487.719169053,27285.5616841332,31474.0193945996,36184.4837623946,41492.1242265489,47502.2115347954
"N018427",7911.94506106537,9305.24657828628,10798.9670468799,12458.7032324527,14313.7751668229,16404.5950141141
"N018428",16799.7447766919,19228.4474312369,21878.8534291749,24825.498851883,28089.5060482729,31749.9240221255
"N018429",7506.14824389023,8116.60316496517,8718.93927580028,9336.82453795102,9970.52427215298,10634.6187088425
"N018430",3890.52804995152,4142.15331651692,4366.65068512721,4580.16838050247,4785.04783126642,4990.47738880685
"N018431",6500.97180778952,6852.04146565514,7136.81159743207,7396.56105282495,7635.65873173818,7858.90527475139
"N018432",1748.40929164009,1882.04118484329,2011.37668775436,2143.30492872108,2275.31144412111,2412.25376929658
"N018433",1798.62322162305,1972.31967566241,2113.15642684435,2241.80767674442,2363.90624860959,2471.50203444063
"N018434",16382.7984285208,18052.3426943481,19438.8979879659,20638.5195993615,21811.7629589358,22919.1766444746
"N018435",2690.04081622457,2870.25709603512,3055.52227994318,3248.47982421527,3447.96078348311,3657.26703876957
"N018436",6360.88394640751,7497.35847326036,8355.0450812958,8982.24674441704,9576.58822048748,10150.3089450129
"N018437",8688.19463535575,8861.49928812051,9027.0462032118,9182.21382238055,9323.53303558813,9466.28747919829
"N018438",4471.92215642722,4632.55185495955,4847.3553255546,5009.5840766319,5191.96484302086,5350.42860712359
"N018439",6929.52327066095,7677.64691299918,8424.10457596963,9191.51296539561,9997.84434224107,10856.0639232092
"N018440",13493.8168649025,14539.8654495079,15584.3466134945,16658.7430639154,17773.0384994086,18941.5092603478
"N018441",3622.34398010499,3905.33662079214,4189.49180366083,4484.04488442119,4797.97655331053,5133.24154654993
"N018442",11672.5692387332,12904.3727922322,13897.7245173854,14595.5439254196,15194.0667678223,15694.0695694074
"N018443",4255.02553196523,4396.3455610163,4533.69184510804,4670.34073068597,4802.44156516777,4933.31953911713
"N018444",2395.17848688132,2628.44420646045,2876.10177601577,3142.31311541899,3429.12293500935,3736.23028684251
"N018445",7340.48292931008,7755.68378443748,8226.19092935341,8727.97858870094,9255.00639515068,9815.18143072175
"N018446",11942.536655073,12842.4660323656,13885.1487482043,15089.6871789123,16471.084915946,18067.3334023599
"N018447",2233.19123473387,2413.04835348012,2619.65064761971,2860.89038960794,3142.26074946427,3472.61054144777
"N018448",5989.19938877593,6950.63543970527,8052.75992944228,9344.51136906405,10860.7656765475,12641.1360241685
"N018449",15393.1199733974,16997.2025260334,18961.470565458,21301.4507381488,24077.6936009642,27370.6069697688
"N018450",5640.71382307069,6153.96018472976,6690.92417860597,7257.83538159449,7849.93670744889,8469.80944131638
"N018451",3119.37762686487,3300.92355756705,3486.60773500451,3644.13632844781,3797.38721058918,3940.43000833276
"N018452",8474.98046456892,9040.60040557554,9661.90224751213,10295.901508662,10978.4842726692,11684.8788573881
"N018453",9481.93481649986,10135.2089454095,10799.598507347,11493.0946060012,12218.8936042083,12968.547561642
"N018454",5631.29454483024,5924.94235911098,6144.5380089971,6339.535994109,6523.42701571124,6697.14422723872
"N018455",9812.42841041229,11477.9040309133,13425.9198678359,15706.8834360644,18419.3794802922,21639.3695024435
"N018456",10725.2526659672,11943.7123290104,13427.9373939255,15209.1249088027,17345.7723488762,19897.8166430655
"N018457",2208.69482835737,2235.79282773324,2262.5268013192,2288.97432035012,2316.45097186653,2343.400642693
"N018458",22236.5476903741,25976.4339316272,29904.6233927096,34120.7844957629,38737.6185090127,43790.985204014
"N018459",6706.0441410302,7516.22900391457,8526.81726099812,9780.92486047027,11337.948721353,13255.4310764658
"N018460",20018.8840002073,20609.4244550667,21185.9367122192,21758.5094786449,22330.8936809028,22917.2238271632
"N018461",2677.21276002412,2841.18651720999,3011.11716955132,3190.87489629695,3375.32077895686,3564.94959490018
"N018462",1821.46611626536,2048.22018629624,2330.3829590143,2686.15892871033,3135.69339245118,3696.12371214565
"N018463",13388.4894298912,15493.6179521701,17727.4399610269,20167.8510057746,22847.8488143495,25833.9740380557
"N018464",5703.40634195233,6131.25596448394,6502.11537794158,6842.71440358292,7175.83046132867,7480.51845742813
"N018465",1706.53682421547,1879.23487107572,2024.59337218396,2154.50116718421,2272.17099300019,2389.01822522231
"N018466",4468.68299454486,4790.84318135562,5278.53187355398,5928.69438024829,6751.99545819902,7786.66336817585
"N018467",4677.52694475056,4773.742189215,4945.05203764679,5174.43951835851,5456.1143911318,5793.7717858399
"N018468",2173.49555179774,2517.00728859824,2868.42689493411,3245.23917765563,3649.31187305451,4093.14731571279
"N018469",3368.21292272745,3997.90804914165,4722.71677035075,5579.12425952877,6604.58160928015,7822.68377160687
"N018470",3801.6580068988,4384.69690766084,5020.08416517163,5724.63168619977,6513.66333272436,7399.69620867123
"N018471",3517.26619405073,4172.9814475225,4885.78530453297,5680.25744022419,6577.9000677099,7593.52068097032
"N018472",5133.10357113582,5505.81750502533,5880.57876697507,6263.71160946497,6658.05679169388,7062.48108898265
"N018473",11811.8268366739,13838.9109207311,16025.0394913962,18435.1914443331,21124.8642088486,24144.9393968635
"N018474",5635.43145313458,5939.07141608558,5731.97760983037,5978.4924851095,6163.93285914514,6313.17534956887
"N018475",17731.6023771736,19722.6841889765,22105.5765321013,24958.8257067513,28367.4137482123,32462.5368671307
"N018476",9579.94775669428,11006.0707539592,12535.6145076398,14227.2685960035,16084.890761947,18148.9247414105
"N018477",11838.3261025585,13491.5990238424,14928.2726151913,16260.7164291755,17492.4645601146,18709.6726390405
"N018478",11393.4062331894,13442.4411512643,14884.0103447949,16016.2005134011,17051.1301487748,17993.4355188102
"N018479",2752.04207792196,3273.92012223565,3741.95602192319,4181.59747861335,4615.50435519838,5052.48048546964
