"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099914",19.356707179328,18.8361794112241,18.3637241077922,17.8995958645137,17.5396045773051,17.3268815056473,18.0963911893167,19.4137704169724,20.7136656982197,21.9186967630464,23.0033116178672,23.9855549808582,24.736753458883,25.4068954512364,25.8920629379741,26.0547896648666,25.97160247793,25.6990964911717,25.199921080615,24.298635387194,23.00715620623,22.0014638368212,21.1012655871875,20.2909467424618,19.6691369143893,19.1978478763342,18.7014106096609,18.2115540296978,17.8255308582504,17.6031732772938,18.3709408697044,19.7717567751716,21.0573659730582,22.2356869833623,23.3059259327771,24.2562495355115,25.1099437760643,25.746671726631,26.2029872773799,26.4767474059286,26.3705297196249,26.0732402621383,25.5449621915779,24.613188224119,23.2932024038683,22.2541664802238,21.5577485526261,20.7204751485612
"N099915",32.4007976095897,26.3668686259495,23.9220128679019,27.9327293910443,31.0921479796549,34.9198679939277,42.0588458558094,58.5633874769638,75.081191697451,90.5466628965712,110.790920232318,113.658018983005,124.997605878984,127.827752428977,143.535386328685,147.261696974999,148.686126517731,146.542937202999,143.455125782203,117.132340931415,94.4781466078206,76.1392796548447,68.7496834964829,69.3132795088593,62.7649264145917,49.3407439598928,43.8474778606354,49.4530138398262,54.5085411714057,59.9955739113022,70.803095734715,97.4980401786773,123.164738929097,147.13035629163,177.782124547743,181.00258182779,196.735832927566,199.194195219095,221.272830567473,225.765932027117,226.633863553948,220.786481425833,215.212344326232,174.641011137291,139.684381918027,111.789548655612,100.544837937134,101.353004273324
"N099916",22.458003216659,22.2312674945939,23.2373604136661,25.0683065347047,23.9650475969662,28.0296827394341,45.0642475073724,62.505652205599,88.1267915286056,98.1766691769583,109.508007605417,112.153557107581,110.253295175652,103.131303059661,119.023808308703,116.76249944708,134.750343842504,135.286558192938,103.23532613011,96.9079382857002,74.6935976766345,63.9016282823981,56.1841856887367,43.7943039931935,39.4783788745643,38.0304124043986,38.9146121099437,41.3774188266569,38.7658718066377,44.8456207350984,71.0653558670456,97.5347876036437,135.718598425383,149.975376411576,165.850305562922,168.119604196846,164.289332852953,152.062906066118,174.554822013167,169.6539601586,195.320365637473,194.41591107484,147.634796011417,138.035554520894,105.903420783458,89.9164603277879,78.821354776764,60.8660580815817
"N099917",24.4973752050156,20.3208687570259,19.3750218891334,18.8940267362279,23.0621987824361,23.7530355058805,28.0197125340176,39.8761532932604,41.4461324901598,43.2058488888927,47.2209208286366,50.7002422006177,54.188622377679,65.4317326184602,69.692379113252,82.437461087235,87.5863826653375,81.3334135614394,75.1701435782222,65.7011145963593,53.3060441063472,46.3536787892513,42.9788742490125,43.9037036565259,34.6811398179413,28.4279452730158,26.8530221531807,26.0095379532331,31.4032216946046,32.1787732261617,37.6306976188119,53.2488185792855,55.0567925730011,56.9796431651872,62.0836729869594,66.3351785436369,70.471850102011,84.662343586732,89.8997924265139,105.919602380453,112.18973579353,103.70145540195,95.5927279929986,83.1877771688261,67.4169174542531,58.3565721461759,53.9088102656343,54.9801275455707
"N099918",20.5702147182325,16.2913406827334,17.1238626208706,21.9540867778895,29.0421956828998,63.3345031523764,132.045347061826,165.323248411141,174.94537721923,168.420730145241,167.263557285769,175.64763187358,183.480846540979,200.279437949934,217.841720037667,271.672674598779,308.676267773854,390.908176871586,267.583862738502,170.28693488847,125.012762893806,106.274220332068,91.5640860441349,67.6975039700747,56.9571467577111,42.3126844358295,42.289626506972,51.5080303262968,66.4142660205544,139.993964196102,285.044350583663,348.360187661414,361.38420745275,341.73150387771,332.920727251032,344.009008262509,353.331662221181,381.800358784918,409.018805806083,505.614540897923,565.66815329296,708.849222211074,480.470308126043,303.3232534235,220.583396499721,186.095221867246,158.99889351306,116.14277145865
"N099919",89.936185264714,59.5427069599838,55.3176567210422,84.5573390176166,131.589928691154,412.302435886769,1397.19201623425,2337.74134353154,2644.10734716255,2115.18103992754,1903.93679975569,2039.30985292683,2252.08923993341,2362.00098609393,2810.00104848779,3452.41197655513,3585.77169444597,3769.21520094759,2762.81209704069,1870.10860005752,1495.37047184578,1320.67299227511,1122.63448853713,817.252628167166,394.484068051835,234.397464061629,196.694682657706,284.739251148699,420.806683619591,1262.96756711866,4109.95075761569,6661.87193831714,7310.50655770521,5696.41000513555,4998.41602416953,5231.84538313203,5629.11893421318,5819.42583902528,6775.38358913714,8183.12899152931,8338.62871823836,8631.43663395596,6228.57673968716,4162.06074683708,3295.37084060654,2874.42967229904,2414.50210526326,1733.03374525043
"N099920",21.4451156213998,20.6034782327449,22.6169746554677,24.4780449699911,31.0396987356466,46.5440941709333,107.421746629628,249.659257179698,349.473475664454,300.500789072119,260.383922952512,281.252228388981,288.076200928648,310.53423404741,339.346810319152,435.960241581162,470.704608857257,480.751927544577,390.884772094656,288.528473207028,237.467017281822,193.420548920752,160.948826022648,124.451284404405,93.7643937960309,81.4043027948314,83.0661897903675,84.6403359826311,102.602151849158,149.739885338032,332.520798487763,750.833367291444,1004.13396083018,838.746389537791,708.267663222816,756.057790575902,763.434049844909,802.543949230726,854.31541770685,1080.40779886794,1135.0537653359,1154.80324210748,922.602629343161,673.951665194818,548.782416278074,450.908277532063,369.584117579801,278.735189653432
"N099921",48.8626544864322,38.5326439862118,40.8626593476633,53.1457151238151,86.5249712391121,126.2237448156,172.403776499966,216.197317491286,292.255158916648,376.940546783233,456.35611560927,481.176853946958,497.374242079689,550.412834144157,588.146668306487,606.546582897284,640.750939286517,632.048313703575,557.157763502042,439.331760585483,363.858605618994,297.713802912704,236.794180788165,161.419734293877,128.726082214877,95.1205360896893,96.8680201953735,120.063222857962,190.311713395101,269.866532008303,359.040151055671,439.53577133568,581.612448990362,737.071923093308,878.423710502874,910.511348190823,929.181222784881,1012.84847554585,1068.07874796127,1088.48525611555,1139.64933959992,1109.26203161917,974.219908519425,757.773999340975,622.659228321861,506.754886512853,398.226408491626,268.475194854996
"N099922",66.9894793127302,56.1810934595239,51.3805823548871,52.3603372163721,68.2174585771151,87.9443507026182,104.925632390606,139.092774615154,207.655890440473,257.159889744217,372.409764736993,449.262613979538,516.191054884041,604.95432943816,675.266337934551,667.236786496451,652.679153640219,688.654088438133,650.787795560676,612.290720609295,580.508807813504,471.108291566446,351.447201080509,265.701971646416,212.453473686233,168.075872047077,143.589240446677,139.948327501821,174.948396290295,215.46461606891,250.009621613181,322.630530740114,467.525880316403,567.221685716484,805.028873519932,953.330081890843,1074.20057722625,1237.1669589896,1363.24874810196,1326.05426859611,1284.20408402563,1329.45661962559,1247.10472632355,1156.81224534387,1085.79210555066,874.066101991,644.176068437346,482.599905687159
"N099923",38.9646723661565,35.3863163285286,40.0008140991714,51.5794653375912,66.6124500167356,193.165742261428,653.167424398562,1177.25310516345,1251.03194127665,721.949427282311,492.600112637696,457.925034961438,550.543892325957,598.841922997168,768.066981121406,991.127125624656,1143.95231662132,1240.4731275377,1062.68759586315,647.41130133563,572.71201067583,571.17239423691,586.683520199352,494.030010746311,296.758219849946,232.029651087027,237.868379477377,283.572838464678,344.565035570502,925.89289655264,3022.04747751727,5145.99904186736,5302.95457053318,2911.26717064516,1958.92257851713,1723.20344737458,2023.29086063052,2146.08549911186,2675.52841155863,3348.87361306537,3726.32038426072,3974.33696421222,3261.89256571785,2032.57798621228,1779.7301971571,1741.67596152169,1823.09851839784,1474.74248711062
"N099924",40.319154678239,31.8853988024261,31.3109769572793,31.7644487305434,36.7151974993887,46.2616594492517,105.90418388689,132.039442527585,138.573922149505,125.977884483434,142.719633262774,178.349664334678,203.072203920538,229.709382871968,275.931439289394,342.950606479068,370.795934593817,345.861733499745,281.934130641034,240.721098298506,242.190532080131,222.820947187278,182.946701735295,161.941571127201,140.00752284095,101.770897491258,93.7691742198988,90.0892087627561,100.458518838026,122.153303548352,270.237663214424,327.813898781712,335.840183441011,297.305412327916,331.260991398766,404.352691720971,451.351004149607,503.107969505282,594.367888082371,726.4310638625,776.847159591781,712.514705572223,576.307383272308,483.218213894653,483.30124003854,437.742119678934,356.436988359285,311.919896963615
"N099925",33.8379915596458,30.874016975803,28.7657817184472,33.9587875843314,53.0682652053459,55.2144280172274,61.9850815842607,81.5749757665808,112.2268751854,162.203208885438,210.95497892838,256.543057897194,289.747389185562,341.485093868067,388.433226727034,400.449831206705,389.609970956237,411.965113995463,383.124018863859,316.954210359941,261.060924277395,192.357004309664,143.293600938035,115.930648457995,89.2166011892485,76.3908820387833,67.7146201122024,78.2363749011956,116.629180386416,118.429202331482,129.081431287134,165.885768783344,225.287968147637,319.025456233581,408.934193674561,488.533019759632,544.733575405751,634.626387981425,711.211814467444,724.090454852743,699.142586977776,728.13617287943,673.677328214415,551.001221749178,449.651730914667,327.710601377192,243.383400208567,195.202922176291
"N099926",47.7326511288377,43.3750746658703,39.6856832467814,41.8604063789169,42.9441024183868,44.1446628078802,49.4547569237391,53.5462184256073,58.897200108945,65.5333726459443,79.6715504236041,98.159500381639,124.943023301199,146.159229561014,174.37264743178,198.060088171997,219.58997532186,207.53599466839,197.506406032366,187.763886316068,171.690501495179,148.58161323343,130.523131457366,108.867227404724,96.6005660949075,84.933819279382,75.4303240787813,77.9194094005271,77.8709368754297,78.4710223604118,86.4919263669812,92.498903416008,100.090747309218,110.048409568505,132.28951717333,161.54870964575,203.282751009242,235.392783607413,278.332782576588,313.02118538327,344.360969797209,323.118135672599,306.107163631365,289.260399043964,262.582927673248,225.394633165029,196.656259560608,163.63405852951
"N099927",74.3862388595711,62.6090775594355,51.4747205303994,52.0015368951429,69.8081351409618,103.858606296394,192.344818704018,316.813415262078,439.020361855242,569.821323197017,739.670144230348,937.120575505886,1032.46174344799,1117.04164228094,1221.80592960432,1345.80630483477,1333.26863047615,1324.47377527385,1195.34352126801,1026.92096367933,851.919041491547,725.263948926922,522.807366355014,468.941124310036,346.850253364706,262.018913008544,201.543582899637,192.016470566617,242.480493325575,348.414019079139,624.360439128468,991.931152031837,1329.4470622253,1680.59235858333,2143.80123969129,2631.07834491411,2808.85427265679,2999.86944538903,3185.30694479476,3459.40249051395,3372.18166835929,3364.15129181493,2948.66690503242,2537.30451142487,2043.24752352123,1734.43698107399,1240.61336991019,1103.85569722183
"N099928",51.8449868436889,37.4659043695593,38.4920359306658,42.7570385444833,45.77390316261,80.8996011231672,169.690732567803,263.91801299249,330.027046359549,302.380572206914,330.752739370957,382.052008917326,417.798917677136,460.078079399214,492.131603897811,571.72679674281,671.338896266382,649.184147049119,550.165878232244,445.60685728385,406.727854296166,374.779605911214,317.197834730851,243.717755703065,204.166171293852,135.355690341215,129.419028711935,136.82008290404,141.817496321751,242.950066217388,492.700023136225,739.975589883858,909.373572278209,810.093259227333,869.569480467289,982.338101717941,1047.62536243583,1130.52955587405,1189.94020067707,1368.9455635891,1567.75900012354,1534.073461689,1293.04510189658,1014.92116614566,911.32445964797,825.901165153165,693.548463360205,550.362174688554
"N099929",23.3754825885138,21.3312249606395,18.9741619282547,20.9196565304033,22.2260341012132,25.2864385093181,31.1771973661848,48.3470668951468,61.3978753227385,76.716554110244,93.9025492037572,117.477390338098,129.170885292228,139.785559701293,139.762114322464,139.776593784961,135.828748316595,124.652831655052,106.751689843309,95.9655387753283,88.2299268346718,78.207398228894,61.0652541572375,52.5688414953329,46.520894118486,40.7003273801093,35.2103370662589,37.9103648928869,39.4945993356585,43.9985417504954,53.5653269172299,81.6259513203078,102.584582596129,126.311860356558,153.061332805161,189.133235194819,205.696544919263,221.217555134907,218.842953868706,216.609069482962,209.339990775154,190.885729978349,162.192837157524,144.586939049384,132.22014726037,116.954035785344,90.7286353311328,77.6746664788725
"N099930",35.5812030285081,31.2237120135795,30.8548598215231,29.2401724079591,31.6497539045316,30.3388136279687,39.7419911409424,48.6356538796416,64.8850032141772,77.3477346155801,100.964635753994,115.470736394062,119.681633943164,132.335935160853,143.862536755037,150.653753874319,156.048822679483,152.570905054087,140.930268961827,117.865828866343,101.173635074548,80.1236674557762,69.8699129178835,66.6150590917082,55.8167386887946,47.96250537303,46.7606176454917,43.525612278504,46.6924462341052,44.291624866593,57.553436226432,69.5724842989851,92.2863201072261,109.011512569137,141.420074189414,160.656714791569,165.289493403686,181.467943652955,196.355549693762,204.491567587561,211.23241017702,205.64421137217,188.765831188133,157.079196343753,133.97820322354,106.095598982396,92.3642033737946,87.6354972264378
"N099931",27.5846760787787,23.7630987491909,24.251408177988,25.4002897151884,36.2709346717691,60.9624491391485,132.245165307421,228.723046690033,242.142347131033,233.879265817031,275.21573254358,322.605977366343,389.35999336072,427.501073149068,481.954634804827,633.120306703015,715.738712369177,806.309702782375,643.518410087726,443.169933821839,365.162503651788,327.810503415132,224.936539161056,181.037815251346,123.005298824152,94.6781363391019,89.1770497802339,87.3061268488977,119.014650513691,191.430094818296,397.39529981756,666.192407252837,685.223679658716,642.147869782379,736.656523331,840.39303625413,995.820509650177,1066.74884462327,1182.31823539241,1526.32736801092,1700.86839232287,1880.42652814158,1477.41341539219,1007.66262302238,815.360511886733,724.736177418793,490.018728018415,391.002964342454
"N099932",68.4572977932126,65.0770818215635,47.541769846682,47.5155848418727,49.7865754192956,64.2955224718807,94.2620365401075,141.806116239149,183.995366672256,205.268702209029,247.791065237742,330.129927034557,398.719340007668,449.384128295063,487.955020274245,492.726750505081,521.13984888859,512.470390094998,456.729791095839,400.594068312026,394.026934124749,379.552264891887,311.234271449473,248.165774285744,184.37770595787,163.433994259907,113.617738083149,109.988545418131,111.011433373023,138.268898870315,198.713123142533,291.290030899142,371.74376707019,406.139292315124,482.403236805727,630.925435829491,749.542343455862,832.923453173841,896.534248334049,895.027831415544,933.704732277111,907.4068606293,802.195288799432,696.609001399936,676.896436859636,651.640964437202,528.232329495468,416.521808952467
"N099933",53.8102565830888,44.1894553918112,34.1875869222922,29.5516320041383,28.9041904603858,41.4976359750515,74.1995752706242,121.615697653669,198.934668884482,245.605736149388,283.13509874124,321.470718219507,357.414996385314,343.508540625032,354.829947255905,382.159651107843,443.900262626683,479.991789669712,449.439664285403,383.170644021468,337.249948354815,324.171791563114,276.930206505799,206.163064980655,166.734168876378,126.811599165029,92.2449720402261,75.8416762295382,71.626898612089,99.7730693165498,173.275373523956,276.484344438643,442.391210828541,532.752575108996,602.276593180856,671.831186222689,736.229261768102,693.248127401864,707.081731705672,750.904794301077,860.011943727718,922.349068150762,853.11464621842,719.264370783913,628.555754535365,597.186237692244,505.947272087452,372.382101052378
"N099934",39.2019659688766,31.5817417300612,34.3201310129133,38.4505280684518,39.7546586448808,51.4099021715987,97.4540613185671,172.730425294548,258.194060753728,293.786353698702,331.320099443056,371.412021817556,374.608977937265,384.453606847991,402.310117500483,413.804786256842,473.196754986047,513.299853609519,444.464054711349,342.146723977036,273.655509339673,247.71665568124,208.96848906114,158.113144147836,117.978524096138,88.7946400022138,93.8014060023805,100.193968373855,99.7468169119048,126.489338092689,233.392887775578,403.468337328391,587.334992619334,658.982402071297,733.686591992012,799.582390907767,800.909130057286,812.905352018378,834.555152629084,856.418589371784,966.955038509521,1031.9353040584,892.197001817905,682.14372049396,547.46724511931,485.745126364757,402.318730503125,304.186079554035
"N099935",22.0969407914277,19.923395498701,18.9755646088521,19.3590528633221,20.1984635098344,36.186439098653,56.9000729149193,89.5510501241259,113.243341313167,132.33780545493,162.444099057348,189.660409128774,197.772521301208,200.320260355801,208.188360796688,219.791764036568,254.872245231109,265.903932520619,235.782000062688,204.61985608482,169.929712856583,150.603921418126,123.953187334488,96.795679034046,74.7647662001517,61.9433175540576,55.0832286644451,53.3745933674031,53.3921897133866,92.6120219137537,141.353542592373,215.894265226252,265.01190422814,303.567595081109,365.718330101652,417.596568998243,427.581298507185,424.415675423673,435.606458325104,455.537071844509,520.991831793189,532.753324632283,468.811073364391,402.575323589138,330.622188106122,287.885027171307,234.880130769283,182.70999503206
"N099936",46.952722614278,36.344279935105,27.8840361705003,24.671483106809,25.6087528179618,34.6893340203778,56.1139472011549,102.866006034852,148.688758606315,167.957125140133,198.131748777448,236.860698221009,257.081913973545,264.372194584739,263.47981821824,279.772073969906,297.703011276813,313.982920045937,284.43171282188,251.093586743871,239.067991539793,234.324027854524,200.083384905715,158.616695799512,122.27237893932,89.612517043225,65.1821836522827,56.1720724293567,57.3881203856404,75.2160839866937,119.733676122872,213.022552521708,303.21725666419,340.098869548782,395.922951621813,467.908382727195,495.615283458783,502.803197161513,494.368353877396,521.653238684684,547.220372094613,567.06596481965,520.135414829886,457.493690741909,425.629175374343,414.175861199151,356.626624000235,279.823252216694
"N099937",33.2156785889591,29.0399757876401,25.005759367771,24.1710900022827,21.9415581119236,22.7383346884873,27.9876339659002,34.9573831232939,43.0842241240351,46.36574190149,53.977052825757,62.2404405211741,70.3720782307803,71.5068697483923,77.5853161892195,83.2618494064427,87.6853928415996,91.4793638361959,93.7938050963781,88.0173417875423,86.106939791622,89.2351535618109,78.4071705450358,72.7809521279672,60.5840473592062,51.6498626435801,43.530611770626,41.3640650876306,36.6814317624715,37.4808284987346,45.6902078709556,56.0617481424115,68.1366408805041,72.7155034754634,83.9466227870244,95.6511575123388,107.460645016299,108.221038905952,116.279387752837,123.920609656531,129.849689565823,134.406826180816,136.691180907844,127.929614143353,124.381086408793,128.174481277669,112.274987747522,103.674953728864
"N099938",73.1493825989465,50.3684400466378,52.2007750075077,59.8626974928279,102.238203976995,245.400726119068,596.836949301245,1240.5808293794,1308.24267388937,1054.61542117268,1020.3765042301,1145.1889162839,1255.71124440275,1326.50208939299,1512.67106842547,1806.88134859938,2138.33304804085,2106.63300667208,1599.17904223448,1050.20376003459,829.560116796431,757.052088220805,577.463916966552,382.006192209645,268.096612179375,167.039533160656,159.48839482286,172.609580537967,282.17974888709,656.79976758093,1541.57257022977,3112.28618552709,3192.0454560822,2510.00552818825,2373.40648516147,2614.59795280731,2799.47867621486,2914.61894245056,3273.70322191788,3834.78541302041,4475.00777559865,4352.69337428909,3259.13274182764,2113.65313445183,1654.72005062336,1486.30287286084,1124.97771951741,739.731263178361
"N099939",35.3176990685815,27.3723180987979,26.9062304747137,25.5360182491813,24.3263273027512,33.511637199704,37.9727021219624,47.4749921981597,63.9555069626414,80.3565740384602,98.3243733308512,120.448382104792,136.433506571151,142.933079959634,151.350786381582,162.252546810795,160.214831005764,152.635297210508,144.4166518297,131.880839028859,108.353287608578,98.4628693896071,79.2249261932367,64.9506790143274,53.8571584158065,41.0429860059627,39.8737317950738,37.0641538731108,35.0507616680174,47.8840947657539,53.9821077567594,66.3425630580733,88.7909369201097,111.229658562704,134.728594571236,163.988948394184,184.465592522026,192.534462095433,202.613292636014,216.598852704784,212.913923461115,201.88994573102,189.760181281998,172.866175381163,141.462796676945,127.697560856439,102.481470631792,84.0840321119953
"N099940",31.4986776357054,27.7296603229329,26.9592356191637,23.9228680719892,26.1198276439493,32.1346093442377,42.3879736865134,60.7874687589258,87.0091566893522,100.538703751228,118.548917219486,147.01667296281,163.386126900662,175.638170878197,207.548597714653,217.582179182537,225.899712871418,216.586749358152,208.341681765783,179.827308914285,157.184701448877,136.577442318474,112.127518655643,84.5970947235851,68.3087891479636,57.3896654454806,53.7852539856142,46.6288452680139,49.2171425619063,59.3795488566109,77.1188006466936,108.523376905064,153.362566740723,174.905869971872,203.147423488993,249.140050795592,273.459695003081,291.025926424659,340.538850748232,352.464840896864,363.778006835243,346.062642476222,330.732012110637,282.718915222227,245.715814460569,211.803567186634,172.891682260347,130.101270724476
"N099941",45.5260141303986,41.1699480087756,40.9794342382091,41.7993369118724,55.4799979629086,90.2837725694512,167.389219098785,320.488699765,327.617658390861,331.894545468769,350.548934392922,396.507910887091,437.208900997626,479.710748160248,505.319241139105,607.179717776986,704.216939018092,711.612757285619,537.84066990926,390.23187045795,316.739917930664,311.068919111887,271.391979596313,241.728871324018,154.643893940556,130.033480932598,125.039447445155,119.778054544764,154.095072148609,242.384480368326,436.371500923348,806.225344575526,804.937023190366,801.744213890864,845.262791983493,926.917919799045,1017.76409930842,1077.09342371614,1125.49210360565,1318.51780035105,1510.00223130494,1515.49095789066,1141.23215044868,813.240778022525,651.453815409686,633.675543545642,544.50566120188,479.510551932779
"N099942",113.034315072347,133.378702735113,168.622607214537,268.458276807137,532.830122105581,1016.90530891153,1416.75384340493,1690.79231780609,1669.01051631821,1257.67148278426,1110.89737118337,1116.55300364709,1093.76580989042,1120.46474933879,1103.66110924213,1136.11480234585,1096.54499791361,1115.3449664621,895.795054731127,633.778592789488,500.984165033553,443.590578372344,368.883054555507,276.171915091454,218.542701420361,217.660192185022,254.08582192703,392.301059427919,777.561280799453,1476.83811092824,2042.36055791254,2430.09144613115,2398.69379374896,1806.389790753,1595.53335619388,1603.35027190844,1564.23446701266,1600.97005234667,1569.98707368578,1605.55704406481,1550.30143116282,1589.30326038147,1261.00831794822,891.193354142072,700.769906268482,609.906580905592,506.102195349534,373.89375910798
"N099943",22.6267436129866,21.1103496854198,19.6437728539225,19.7373265997113,24.1562006910436,28.2696536980392,51.1924151146555,62.353636362063,63.6078825382129,63.9868055710376,67.0323710953194,71.1349409386524,70.537290101695,75.3915184612108,77.0169161036599,87.7373857511381,105.350167640145,103.342415673668,89.7877280930115,69.5403993320925,66.1844029147363,63.8419173376079,57.2224121274477,55.0127681204997,51.3345786944186,45.6497723062336,41.1245720773738,40.0073151677629,47.7550096238439,54.7417730382099,97.0747378911132,116.327110601986,116.593597420689,115.737221842078,119.153773496252,125.070330720753,122.399378517061,129.350510997203,131.211246468865,147.20127168238,175.450269308147,170.787784785475,146.999992679011,113.153971824174,106.514901511006,102.060483575019,91.2930682953112,86.720015099798
"N099944",163.880612791726,130.532711456858,101.947977273026,84.6762614041322,78.1212306553182,89.4106798402339,154.188716136962,222.069696802873,314.436209106861,388.774202130567,422.990636827086,502.604169178328,607.719286974656,639.877967082827,674.780768752076,672.894144403434,736.119093267752,714.951442958514,678.027195622983,615.447996065659,601.861965369308,618.883243455848,541.320026651454,470.330861868545,389.157178624881,294.139755707418,220.081047085564,176.583382155389,159.024814987359,177.13553820731,298.397213657473,421.7104247132,586.471936122011,711.934013253696,763.215375710406,896.502553541579,1069.40493751429,1113.0681458234,1161.87888018625,1146.2784717342,1241.30013039122,1197.23958529591,1121.81020198601,1011.13555953193,980.113792243945,1000.93043023937,866.939829637155,750.919808975412
"N099945",36.7316344635515,28.7465322930544,27.2953092779885,30.1541244726808,38.283416099627,98.5126606656955,197.949664951819,164.507089058842,138.54593514322,133.67107583552,134.921845362559,159.98160736282,182.297568325365,226.299292903736,281.518758484927,303.404357320081,420.532784829227,446.176838650308,269.578714587061,205.303053001739,193.205940084172,159.474936251306,193.928264613682,127.37712204103,101.958556647412,74.9073380296549,67.5680184235208,71.7515400628713,88.1578456781668,220.232385634156,432.672344986481,351.193009247905,288.705117719696,274.397280645619,270.60233210292,317.609814773346,355.711448345794,435.008405995066,534.869921107447,567.113844105307,778.938897635144,816.425385776879,489.058981538892,368.353699580439,343.784959142342,282.186873477866,338.765438225184,220.70502868871
"N099946",18.6394823747935,16.5599453885063,15.6914244754337,13.1193977653677,14.3002405652905,16.1338676640494,24.3339737693003,42.7145314804176,52.6412251163707,59.2163166656134,70.7284933547485,91.9911073411654,93.4783806683773,97.5927412701107,88.997426623082,91.094608519198,86.230794637766,82.4441572329162,76.2976583443759,69.7760171646102,67.4632551905322,61.482560275112,61.426486846623,49.9908099169279,39.5272010244294,33.556211782081,31.0395592132317,25.0957631001104,26.5729450696964,29.5592552797006,43.7384983585307,75.3016018736831,91.6158872902913,101.398108120553,119.548584115698,153.586215924553,154.415989075435,159.457543972828,144.208363413638,146.167351674436,136.974730202335,129.988141788964,119.603843354784,108.898732973531,103.793463505021,94.3909287818321,93.4676440426511,76.1410522832513
"N099947",151.272291316886,142.665066377346,120.700828234999,115.979557965602,119.322016957926,157.490467512899,225.105584001932,324.872057235643,343.681739045568,355.77146921064,393.049957089344,438.24400743687,500.8824931632,551.101084966026,694.459703062825,844.615849595621,1018.39823309171,970.012352352394,836.614524084678,743.631580451934,704.307185686755,661.970161656662,642.647580248244,531.84836392017,455.755600989782,398.13999294577,318.215787455315,292.005890404642,289.328813018306,369.878834874999,512.618757506805,722.103056289049,747.603754298654,757.140431153154,822.018618541103,898.616955463191,1010.41559142531,1095.78247103946,1361.94799566107,1638.53540869042,1941.80668079353,1836.16255833596,1566.68985666625,1376.77079636468,1287.169900313,1204.03339049063,1151.26290886777,946.118146057153
"N099948",26.6885172896766,24.0209434304001,24.8058966005405,27.0602162600985,46.5137439171582,79.9724010785907,175.702372939587,307.447343229831,323.111851789789,364.48166990152,338.412696355796,359.727293287219,423.625321954397,394.9492408865,418.533208153132,459.287628432707,517.64805136516,543.430790015552,434.355420045281,313.365726587512,253.739409142361,234.739291246148,196.572425707824,145.83661648345,114.943560547012,95.2102756125982,90.9766148065597,94.995635541959,152.910875112955,255.047982886675,534.054651237627,909.852094118537,931.331730030304,1013.96507666836,921.256835617593,956.63395769511,1095.04173358845,1018.27653256143,1048.04674063974,1146.98969498374,1274.92889937754,1305.38210795717,1065.94849170864,748.296066036439,603.796847186407,546.047926520146,456.114398581448,338.745610946316
"N099949",75.9219335983328,52.7145940916305,42.3912828063832,40.2823312610478,50.7743848445639,103.804175979073,329.744937707792,664.513205533306,672.151363395979,619.463265861088,676.120161778042,839.620768012477,1004.53441850613,1113.44302667619,1266.85752479866,1598.81389200045,2032.46748971243,2231.52956594622,1589.47456306255,1152.97226211707,1005.14509614591,926.046745100712,648.98483932142,465.051353860076,288.068014708983,179.553331410277,134.449051651263,121.747520384199,145.356961579735,285.70554118467,879.130512628605,1715.6796104494,1690.34873412328,1516.54291694985,1613.98362887246,1968.3887507713,2303.79882745639,2507.4950294312,2800.52097652648,3490.74364783249,4362.38538370009,4738.96940022964,3326.72260796309,2378.1753540362,2052.27260481499,1861.27974328507,1290.17946286426,914.768461099285
"N099950",26.3537738299445,23.5418032598596,21.9347878274493,22.2803057072581,22.675221651266,25.2855281269915,33.0782302894016,41.3445307093492,53.5414318553237,60.649346137774,67.5845349191513,73.5344631465747,74.517492147206,74.5883784821679,76.6240541082634,79.1865860853927,82.2264560138693,77.4019213586613,71.7479381937945,67.4278396092868,58.0692589153505,49.7197732845402,42.3804818107064,38.5712194565233,34.0686786356858,30.2030644467225,27.9714152317771,28.2578160235684,28.6506604388725,31.6750294616424,41.3725177849882,51.4765154294464,66.3940962449998,74.8383207821881,82.985138151864,90.0888809698634,90.9485055820967,90.7111877015452,93.0219305656335,95.9973689266663,99.2642052815019,93.1346835400795,86.1898113784482,80.8349335850111,69.5039570161305,59.3140015392628,50.4614016318491,45.8750556848376
"N099951",60.2246391424895,44.9467192948715,41.2439642931969,46.828553371275,49.7717451414973,101.435613534281,182.093795092862,198.57871445944,190.35071841504,204.725454626328,228.370008212562,267.680252014959,295.273683165716,349.03050170776,358.779557378543,428.780126224053,506.963741768646,476.567477345633,328.886491445993,259.125820084173,226.924306786338,219.136199995454,199.996799788017,155.495167191655,119.10484536758,85.54026674729,76.3718017015151,84.2445928363672,88.2313114606873,175.722050366883,310.893696074616,333.663128201016,315.587954147986,335.098576540022,369.37294572397,427.785039617887,467.168750257591,548.172461802931,558.384575990739,663.042989206938,775.511573887437,724.039491273175,496.664339681253,388.298882733508,338.173540155728,324.767926391899,294.482715290447,227.992860870187
