"","f1","f2","f3","f4","f5","f6","f7","f8"
"N044425",3224.52149850098,3241.69318031411,3258.66300157375,3274.54676482173,3292.06214103413,3309.57553371428,3325.54679532237,3342.92322245943
"N044426",4429.86344815898,4701.44729777077,4658.60016121086,4610.4478978513,4528.26267244833,4806.01990762638,4760.87518142892,4714.58791177631
"N044427",1606.19981297751,1723.51371289469,1708.04746335484,1664.24731805977,1640.63751217697,1762.96995771192,1748.10291282583,1699.41874329186
"N044428",2253.4684676675,2389.82734743316,2387.73054532507,2337.55845918421,2304.19371418678,2442.18234273734,2441.10722925112,2389.0836564555
"N044429",13725.8066540477,13830.8618106314,13932.4946691749,14035.1666369976,14133.4374334692,14237.9809368553,14337.8725666752,14444.1635632762
"N044430",7315.99957073468,7360.64476665731,7405.28996258077,7449.93515850505,7494.58035443018,7539.22555035619,7583.87074628309,7628.5159422109
"N044431",5678.61710479173,5706.01114796789,5733.22008280837,5760.24516013605,5787.08762232169,5813.74870334107,5840.22962883165,5866.53161614898
"N044432",1482.38507309554,1502.02751177138,1510.04000536506,1533.45749697277,1522.86652782865,1549.71413073443,1554.49947230512,1578.26318223687
"N044433",3805.72089594607,3811.42912597348,3818.94436131263,3822.85152352145,3818.98954425463,3826.51104925768,3833.4405872403,3837.87999007347
"N044434",4831.8693406299,4830.57670087167,4829.65953184655,4828.95176527276,4828.13704793371,4826.77111479188,4825.75678519803,4824.66004720845
"N044435",3215.01183031105,3218.47238778536,3242.07966886449,3265.29645239255,3266.79790077231,3284.49904552959,3306.02177373723,3319.74829867032
"N044436",3600.78892592124,3602.93734289257,3681.95244829675,3707.40069759189,3730.00690884224,3754.83481725931,3779.64142721727,3801.27700493784
"N044437",13180.328766937,13435.6269995377,13653.6791801822,13862.9343112263,14055.4459087064,14234.1194640519,14410.423689353,14577.5114658107
"N044438",4605.82095904787,5262.28583101822,5030.72668795499,6036.23268222717,4666.27151556627,5319.30338648054,5075.16543399673,6078.19227284357
"N044439",4669.40959592608,4729.02672122559,4723.55929404669,4909.0121396762,4852.73226508783,4898.69872116616,4883.72353637066,5063.47155347449
"N044440",12016.1487913124,12232.6506718758,12424.5798285838,12604.6701830853,12770.6674542477,12924.8960056308,13077.5427103305,13223.2094383105
"N044441",1648.94885857228,1820.3833883659,1734.6960790599,1862.16655046675,1718.25663372105,1894.57127560685,1799.0115399703,1933.76354406215
"N044442",2187.95235554815,2237.90468810912,2237.32207937601,2297.2275761853,2194.97098591032,2245.9928749526,2244.21270871731,2304.29933597097
"N044443",3806.20455269325,3837.85384924407,3869.01766686301,3898.8431642546,3928.66377324796,3962.24521257724,3992.7797879816,4020.34831938002
"N044444",6348.7331380475,6089.68323185638,6370.81623086104,6734.335889125,6652.03112697645,6522.73632060896,6695.85816640778,6978.27782286562
"N044445",14401.2880104375,14123.0932312283,14673.1550733913,15531.6204696786,14911.8302643012,14708.6133155794,15201.7215064834,16028.4299722584
"N044446",5093.36341776585,5275.31712335839,5350.84966513176,6153.19314803953,5361.85152948971,5555.34269520797,5599.15924335796,6411.72941865429
"N044447",2504.50870228716,3387.83086412274,2901.03980321593,3653.92411256927,2571.6316191144,3479.19822583652,2976.83567690324,3749.21961975261
"N044448",4228.74854902249,4265.93997936154,4310.54999267888,4342.55765974076,4388.72036759048,4405.4378699835,4439.19999881143,4464.95991654874
"N044449",1354.63116461459,1331.50063442228,1338.29234182948,1317.87264140787,1396.16562683902,1370.02923321614,1374.75543840194,1351.47351981786
"N044450",2792.52785228945,2803.68812829207,2818.55644120591,2831.46359787612,2843.88918903742,2854.23170388061,2867.42320684322,2878.58538146811
"N044451",3955.48669344962,3961.74098960048,3965.35229545599,3971.10223803539,3975.64452820735,3979.976446281,3985.21923208317,3988.03872027917
"N044452",2821.74695603382,2858.20408721066,2895.54492465566,2929.87514736725,2961.98762570873,2994.3740350859,3025.25682627258,3054.79103258401
"N044453",2425.70349936187,2511.25570768224,2397.91572875043,2650.28346086663,2496.35667710352,2512.70951112459,2398.85362187924,2672.22195928757
"N044454",5230.9457458804,4655.13967656212,4824.52740676872,4879.96075751003,5406.18214900357,4844.64260429814,5003.42018265514,5071.64653471135
"N044455",3728.57770270082,3771.67114925291,3761.31151775356,3718.6643754676,3767.06204871007,3803.4437857089,3795.84652053602,3762.03147148405
"N044456",2195.27153536286,2251.42305171065,2216.38951277641,2268.37776376657,2200.58882338696,2252.55845650619,2220.90931016623,2269.82557035999
"N044457",4572.64178505963,5182.65481479252,4709.87727393262,5887.84037029999,4716.19840004796,5327.61397922251,4836.76869072537,6026.45192020052
"N044458",7152.69217423244,7318.23502328772,7280.77492778188,7033.79619225518,7748.22801917617,7795.41993596616,7686.12876577868,7385.61372714889
"N044459",1856.58240598455,1831.66344015235,1991.86247456047,1839.17841129774,1924.0932800944,1896.49879433702,2044.04306239235,1898.16964999951
"N044460",7220.13454464739,7227.08665481072,7226.46954016988,7227.31340777563,7224.59036929675,7222.25081359784,7206.96662961474,7222.01651565077
"N044461",5124.95300645337,5110.55286184175,5153.34007809932,5124.64222130764,5124.53864729484,5124.43508379459,5124.33153080369,5124.22798831894
"N044462",8111.61353513344,8111.23575738592,8110.85404776231,8111.93603949957,8111.5560621191,8111.1761625907,8110.79634089841,8110.41659702629
"N044463",3467.28107591022,3467.85544296916,3455.43054703243,3457.69420628043,3540.51684799947,3556.14326575164,3548.5963233371,3544.75549834693
"N044464",3656.35707848624,3678.6478013594,3629.59077754664,3643.20664767475,3779.58830975388,3784.04327971921,3765.2171210591,3761.39059607025
"N044465",1621.49292724559,1620.39350104452,1599.58150137193,1573.14372282518,1664.08050547092,1658.67984100501,1634.81491173207,1607.18078639706
"N044466",8071.41862302694,8117.36762342157,8152.56909975621,8200.57952461931,8242.3895250423,8281.3528720975,8323.0573089039,8361.0788161725
"N044467",2934.9229215986,3156.0985536022,3697.23003026116,3379.56872603353,3042.60447258593,3266.86491995679,3788.16132479227,3474.05382804015
"N044468",3024.26226284167,3262.03619747611,2987.31506640223,3129.75782046696,3094.4933180327,3255.19229659269,3122.5424720628,3215.23919925651
"N044469",11398.6983657847,14163.5289639374,14500.7063890491,15096.4521642264,11558.4113682477,14371.033738512,14721.1088706343,15322.5599488344
"N044470",1423.47552918159,1399.18942057138,1357.23572015725,1310.57708896742,1465.63610605553,1422.34673809564,1375.54739263325,1331.19852161496
"N044471",3888.30734290804,3775.52091798283,3812.94216427666,3711.49766943884,4016.47029961018,3897.45553505669,3924.72545724178,3825.68504674761
"N044472",4828.41434562893,4545.55048207989,4399.64293410875,4326.94362987589,4994.26848720686,4657.3087504347,4486.69780457688,4414.12972675523
"N044473",3245.44765971037,3194.99327337732,3103.74678917799,2999.83243975624,3362.28880390244,3264.12958368106,3152.6989322321,3051.32543100155
"N044474",11943.3714314461,11231.5107562844,10869.9509105855,10692.6452781341,12354.6291922479,11504.639249542,11084.4817302606,10901.1978966964
"N044475",2022.99935165515,2028.72115815879,2034.48841594496,2040.29934510572,2046.15226375616,2052.04558018223,2057.97778581621,2063.94744893465
"N044476",3057.44699871674,2792.89356862407,3170.84438702983,3099.23876286527,3128.30819542184,2902.63374056216,3213.96956137686,3174.60621663015
"N044477",1771.50913223432,1799.38454885415,1823.62292096676,1846.03371814172,1866.53830033046,1885.49811388433,1903.16229154449,1920.76571253628
"N044478",6973.08832939399,7889.98358980592,7716.56705579049,8157.27219330506,7327.38198174307,8267.95072843917,8088.81555691175,8569.30758651534
"N044479",2126.26052685435,2144.58378257458,2155.91180770428,2166.02633454353,2151.08321476174,2169.38323060993,2177.90117999771,2188.68171384331
"N044480",2258.86815984572,2285.57044841185,2312.01495219479,2336.74661797358,2361.64664838647,2385.96335237731,2409.77120800412,2433.1293594488
"N044481",3998.79893768567,3920.83038829904,3983.23077063973,3939.81129102627,3974.44070325524,3915.88758554316,3992.04924207656,3906.16068135863
"N044482",8438.30602974698,8544.5693838449,8642.30169508797,8731.34319273172,8817.45971462547,8898.24614790445,8974.49018401275,9046.78290581129
"N044483",7142.43778502276,8465.35680997576,8225.45267609936,9078.35119667337,7359.40419328021,8568.48877889679,8387.2762773888,9169.69738768783
"N044484",2398.97662846955,2397.17754540129,2399.46978059932,2397.02063713564,2399.32447395309,2397.56662305989,2399.69061882401,2397.5558344353
"N044485",7145.63489549011,7166.05500266055,7350.22075255303,7060.34985635052,7557.37630468708,7537.65794904577,7697.72405544585,7369.32151166718
"N044486",1601.37252827538,1604.89107294182,1639.70049812583,1652.64518467537,1654.96914785115,1656.32141976565,1684.10018856669,1685.14351260665
"N044487",7928.45151277931,7947.09167814335,7929.1869726955,7947.87853301194,7928.31799049864,7947.40189708584,7927.45233081397,7946.9058922235
"N044488",2206.35011468759,2225.56505967092,2253.34080962769,2302.06023139185,2303.50618633366,2329.61570510534,2359.38336082092,2413.07055395801
"N044489",3619.62986228194,3694.01908098555,3818.52614363424,3786.61581889717,3917.96086849708,3962.02122543317,4079.35677655217,4025.61620859364
"N044490",2054.89868549792,2088.88988736283,2116.29181026751,2140.90652590251,2162.84153675974,2196.30405696577,2219.82479983973,2235.21924037057
"N044491",8636.69489625992,8660.91995685474,8355.43152581721,8475.51668726931,8669.76679592516,8883.93772313283,8968.76406959169,9016.7070766019
"N044492",2026.28230109476,2067.42881999978,2117.43556543167,2117.28787636869,2172.94386877567,2209.49036325757,2258.1985981925,2254.43074714495
"N044493",4148.05898328544,4618.27398511413,4523.26869041769,4482.71085116649,4267.72545490457,4743.30993579209,4641.0019892146,4591.99048288403
"N044494",9221.19511962207,9465.3205534399,9593.22396979455,9649.78642297354,9771.85125416424,9977.33536027854,10088.5378344859,10126.8660844685
"N044495",2435.86868164023,2762.91331163261,2734.93910265666,2718.4819412612,2500.92288224134,2836.65817898369,2807.55009172086,2792.06356707204
"N044496",2061.9085737553,2197.90150548204,2249.67670194893,2692.85842409841,2183.20460371113,2326.62443440837,2379.21981410144,2847.71042509804
"N044497",6211.81217357725,6290.22070077985,6368.79248613925,6449.99318497988,6529.64474615774,6607.88789279955,6684.83891058986,6770.51021904036
"N044498",7914.2380162584,9115.01420935228,8657.98584013158,9654.08254190634,8262.46885940329,9478.78378307993,9020.23063419863,10019.9053578897
"N044499",3155.50020664701,3167.41355162154,3272.8484783368,3149.94846769389,3403.22578223221,3377.6459893273,3499.99909807733,3353.21624481894
"N044500",1746.11824040139,1703.95388102115,1646.54325555511,1665.41635054848,1833.57833091184,1782.27715319714,1735.14910900587,1746.90176295097
"N044501",9735.93918731269,9456.49888358373,9476.8040461141,8854.90606028285,10206.4328523306,9862.67240861684,9899.83456713117,9226.91925338632
"N044502",5509.186930613,6050.04470670262,6041.39940310421,6247.80068726503,5801.72482275679,6301.31522275471,6311.05186598118,6504.23067281637
"N044503",6131.94630491103,5408.94884694212,5781.81246766756,6432.10420223215,6470.44285869025,5708.84979789417,6101.03801370668,6787.08188995512
"N044504",2451.11976808328,2531.49635399433,2636.11142659089,2619.2827502552,2571.30193830871,2646.85421414636,2742.81641741201,2720.81764229761
"N044505",1753.19275170408,1783.57084324608,1801.39575335252,1826.62348705577,1848.89964418689,1872.75288927063,1890.79123574203,1911.79356918611
"N044506",1193.30508032503,1226.82701591447,1210.39241627366,1251.09946044808,1255.12187346112,1275.21376326123,1262.781379121,1293.64774735202
"N044507",1628.93320550164,1653.51457260034,1676.34369135863,1697.71758616237,1719.15884417308,1739.92886025737,1759.82574364006,1780.42998244868
"N044508",3263.67034397213,3543.50818677778,3540.06683886734,3574.68543915039,3450.1449987543,3748.70773587506,3726.51831656199,3753.36623162619
"N044509",2315.82493574934,2904.61034788898,2758.29661538345,3394.02381549292,2307.12292663634,2923.98095332771,2799.42068523394,3473.92476917072
"N044510",3414.48210110828,3668.90091857878,3642.40649189255,3807.66760459682,3660.86949661476,3891.77907950135,3873.5466385381,4019.53542283441
"N044511",6816.72537132964,6684.44854728721,6826.23806833835,6553.4974439838,7144.52668536667,6982.54603973386,7110.50278381317,6815.24625120298
"N044512",2814.2521927258,3244.22318141946,2966.14684062881,2951.46032549079,3121.10028214855,3026.61738647532,3139.32392210843,3114.6936834426
"N044513",9035.11470380861,8836.37573460572,8996.65452025647,8981.13203457451,9489.28538424854,9244.87358380705,9390.23012204622,9356.06456997225
"N044514",2902.00330999352,2813.64745190222,2927.99118379232,2897.15247320721,3117.71247240624,3012.17541852317,3127.24609614349,3081.35735703673
"N044515",11654.0813666107,12030.7180533614,11175.0960957996,12815.2156564372,11732.1472381028,11973.4376975541,12163.3167882426,12214.2865999714
"N044516",2590.06449509277,2579.45124576477,2573.49145040189,2586.77895246878,2685.79354359894,2665.67313139249,2650.7335664365,2661.83367587725
"N044517",4693.36763824179,5556.54743459698,5354.17151670237,5617.90833055936,4837.55971918046,5700.61700644777,5473.17669191052,5752.17131680756
"N044518",4134.97939033136,4719.88296265985,4789.93727356814,5002.1470761032,4399.67780267863,5002.06295028387,5059.24292513893,5267.47139388645
"N044519",8510.40211229052,11335.772486972,10344.7259834808,11854.2734757524,8686.86661765302,11552.6476562613,10533.766243213,12062.6257765794
"N044520",6155.86735679607,7033.44777954029,7130.17806693214,7490.96243605095,6561.07238648293,7467.92938524573,7545.15886337998,7894.9724489668
"N044521",4907.15531875951,6533.31967813693,5728.39008389013,6310.09699639465,5016.53836031171,6662.36689842579,5841.69683807408,6424.33633881006
"N044522",1866.54916574063,2258.43486577669,2152.84407436235,2408.27716882371,1930.15271239379,2326.94675673647,2222.75714737922,2493.10620582879
"N044523",2166.24671249092,2075.6085033932,2104.19839534192,2080.90433066102,2249.60118712454,2147.02403953153,2166.80038999251,2136.80469263123
"N044524",8318.64645537968,7680.84554826091,8012.82774156674,7917.34466512715,8737.50271230437,8032.59939908012,8349.99427755106,8224.21097392965
"N044525",6981.26178528167,6876.05331495395,6651.88969871484,6699.70364735362,7098.26728042755,6985.54691361172,6764.20833400164,6810.36440487789
"N044526",2229.90551546423,2061.16560733086,2150.80821953779,2125.21722170882,2343.29307298958,2155.65791153711,2239.63179828283,2208.90902452285
"N044527",3315.86214346549,3253.46778299022,3164.35347380381,3188.9574940179,3374.07099818813,3315.36670203057,3223.3177167031,3247.7285974109
"N044528",3285.42458236589,3190.08060294952,3214.51318394713,3189.88800011624,3290.24526513471,3190.19448384515,3198.80135226075,3192.138263833
"N044529",5698.54346510312,5452.37385874145,5661.78229496494,5899.86929409184,5862.84675119799,5716.2889621026,5884.12809668391,6064.74350761058
"N044530",9704.09643025055,9736.61275136473,9770.04869557786,9810.4876295901,9845.64301442636,9881.47820883105,9921.29222794228,9960.62725443479
"N044531",8163.61378694262,8036.45189522183,8127.41558376064,8063.81457296692,8063.52067980513,8064.44544875924,8064.02229574709,8063.53284624442
"N044532",3389.97075472519,3815.68519296331,3880.24178980187,3867.16326029587,3581.62229267349,4002.96938116379,4068.93460496414,4060.58491001384
"N044533",2975.02203026009,3688.05704731753,3673.44167590885,3853.92126949834,3097.10170403549,3824.06318035583,3805.03849347176,3981.46751993951
"N044534",6039.70843634509,8126.61681321243,7950.03412323821,7722.93894306013,6261.64016039865,8399.77940607438,8237.32101154723,7995.05534308953
"N044535",12633.3517781184,15644.2513662503,15625.9006005192,16317.4658893037,13142.5372352711,16229.0083760002,16164.7182495126,16860.6530653653
"N044536",5006.77301566952,4990.78374086067,5119.91339845719,5007.73641508143,5198.44167324629,5105.82314549926,5219.38113661045,5108.44193323946
"N044537",11558.0280403376,13683.6306594631,13905.5989785337,13390.8119209342,12089.4975342711,14312.470923017,14546.1870586665,14003.1099824666
"N044538",7158.19279383334,6979.26019905301,7676.12187671633,7395.43171467611,7441.75945843355,7255.21893630791,7980.77281324202,7684.69753956173
"N044539",2839.45927686965,2956.58751762342,3002.60197493417,3149.62132500599,2931.15723809449,3053.67489641683,3094.22529397375,3228.6655700666
"N044540",2213.12530334143,2230.05876319847,2255.89495814199,2215.23437220812,2300.98861166261,2312.57002482331,2334.17004092292,2291.1548090143
"N044541",3938.88004401677,3956.25409650392,3972.63835426491,3987.08716451748,4004.63215118112,4019.45735329834,4036.75269478679,4054.09397301272
"N044542",6261.19198640473,5970.34703093302,6186.16073084039,5882.92542730706,6399.44552475963,6082.82993905887,6325.91474806054,5997.49108416708
"N044543",4283.92951060371,4334.80737402469,4384.02089758012,4432.87766407153,4480.96719323041,4527.51738935354,4575.14512963183,4621.60649204756
"N044544",5974.23600629447,6046.98039086673,6119.17638841695,6191.80873904833,6265.06913356829,6338.5853563299,6412.0330947989,6486.74429343456
"N044545",6845.59975474571,6932.98091681893,7021.76969219799,7105.93812317561,7197.48521722674,7290.48816093809,7378.60057232892,7467.9859233824
"N044546",7593.12482591354,7689.91715366714,7782.84781433217,7872.19033237469,7960.7813249513,8045.52110323644,8128.603741793,8212.6748132952
"N044547",6812.50218792785,7118.93143755123,7079.05654887995,7255.48747397327,7131.996465001,7438.47516359161,7399.31657348173,7578.09692886116
"N044548",9508.25181337775,11922.7409643186,10538.8539188472,12499.2080623995,9652.53766483519,12100.7315785278,10688.7658131265,12671.9049938069
"N044549",7794.51235475604,8265.13729751312,8566.05472130921,8451.52579267035,8121.20709740828,8530.22937360551,8787.81116717743,8763.67453824887
"N044550",6856.46772738412,7447.66620282491,7486.72551811397,7520.07738985114,7022.16879328001,7598.44740480841,7655.96820599105,7682.23326423527
"N044551",1605.04891655584,1620.68880024,1636.99628089824,1652.96977265379,1668.8287173134,1686.27938617126,1702.04785966902,1718.73379920356
"N044552",3147.86444601796,3655.80600011575,3474.03187460958,4526.73741096889,3234.75296813211,3756.48555014079,3570.20067377979,4646.98571055046
"N044553",1708.47573626077,1726.27753036291,1743.54421229849,1760.87211425785,1778.47226918909,1795.48389688899,1813.58866778274,1831.21619910861
"N044554",5407.57210453483,7300.62126676917,5997.77121660038,7094.16406727706,5498.46827771053,7447.49763390699,6120.16836968055,7213.08728725824
"N044555",3071.45649758069,2928.89015365173,3022.52300100924,2965.39764895623,3246.2135265023,3093.23460737237,3190.04751441818,3129.75376220546
"N044556",2091.96423632244,2221.37718905216,2175.14972615174,2235.28559511844,2185.50541664408,2317.81330049553,2271.09101766737,2336.36403640559
"N044557",9285.85226039454,9200.81631540535,9553.59097415207,8738.27073400288,9533.24270054841,9358.00327709234,9815.55351265203,8969.67637302414
"N044558",6812.76789787334,6674.50177731782,6864.74252628629,6783.01149787996,7169.27708277644,7008.65642327116,7189.67505716915,7097.42148506383
"N044559",2299.45559078705,2275.88031609161,2362.99558228832,2164.81522992685,2367.93500742948,2320.27447922568,2431.14127961761,2222.97817006807
"N044560",1702.88299049058,1709.0913144987,1716.21198645922,1722.92666051128,1729.26979800527,1735.64131636975,1742.50994919702,1749.14161531848
"N044561",7277.62175757456,7412.81804979783,7550.91431129123,7693.22586873786,7835.11582713654,7984.86599226791,8135.97232793497,8291.79539341099
"N044562",2705.47980842215,3769.43473542583,3342.40905856369,4348.93566931657,2733.64507933975,3810.26996832799,3380.83330882378,4393.40053635094
"N044563",3558.2677093034,3560.7054532328,3533.47626639014,3562.90414421051,3652.36531366065,3682.73477988438,3676.84623679544,3703.88271795358
"N044564",8065.81483187832,8138.71916449796,8208.72488131562,8283.56769632309,8355.38389958615,8428.07717714435,8501.6518496361,8576.11262667005
"N044565",10419.4052579783,10625.4624533015,10778.0708134549,10664.0316864801,10740.8698809935,10966.1551111713,11120.7566070124,10987.6754320702
"N044566",1936.0204579056,1948.8229522013,1963.05220001788,1977.22381598467,1990.11189482783,2004.49603223095,2018.99411062275,2033.6069562652
"N044567",13054.453179023,13075.9342750052,13061.8272661294,13949.2226566796,14280.1891701113,14146.3515101875,14019.1747644838,14898.2335020479
"N044568",3517.77366931651,3603.13452380695,3702.78032254993,3599.76422164835,3706.49751705553,3791.74356463238,3891.18402010922,3780.11435484764
"N044569",6646.28418736027,6588.51004736593,6603.59898209315,6774.8692011166,6759.07467249385,6772.50856304006,6803.96019212255,6954.0401916668
"N044570",1884.44896133783,1841.6248825438,1828.67592982413,1908.73644426683,1885.94344402751,1845.5828508245,1829.1353348847,1914.61003995301
"N044571",5459.32302807765,5553.34032443242,5649.65392935095,5723.21030780213,5815.1219864354,5893.96559285175,5980.01168711941,6041.37810619548
"N044572",10667.9643842367,10676.8962888221,10692.8745033753,10781.1507370614,10867.8208459022,10937.1226141785,11016.7761065985,11096.2916856199
"N044573",7387.59087381359,7427.70725564096,7459.95130813469,7491.97786345458,7532.01031018022,7563.7446320578,7595.26465135854,7626.57221837397
"N044574",3604.1005560418,3666.35012818649,3899.5901657689,3674.96960586222,3956.57351866464,4006.26215520858,4214.01796750173,3984.49006321609
"N044575",4718.32856730119,4751.94195598601,4758.63804337414,4793.56640660324,4830.98894331315,4856.14781659141,4882.75044904399,4918.03255817411
"N044576",9186.41507793194,9085.06508782383,9093.71778248358,8874.14153261261,9445.8174157215,9313.86203205393,9302.76736648598,9057.65548774392
"N044577",8780.0044524887,8849.69866460625,8919.42073250448,8989.18239083861,9058.99571685836,9128.873129571,9198.82738867061,9268.87159322389
"N044578",3957.11946029897,4000.7366831699,4041.57061896311,4086.87090035419,4130.47604448007,4175.38106511612,4221.56738792424,4265.5229230072
"N044579",14508.9619577193,14617.3743208052,14712.847440509,14805.597734269,14907.237798333,14995.3557567794,15093.3013389324,15177.2806825297
"N044580",5997.40852859914,6019.53259663394,6045.73703700081,6066.81456704805,6087.38245705165,6107.95043377481,6128.51851369131,6149.08671349312
"N044581",3530.90440945308,3491.72714752516,3516.70599592178,3509.91673436973,3570.04774046602,3526.72560948056,3549.9829097594,3540.16836641866
"N044582",3363.18429050018,3435.52659691372,3510.88153094255,3508.22706139275,3409.82520305215,3490.11660395762,3549.23260999934,3486.90917988785
"N044583",3662.19725656513,3628.83404130738,3646.848274096,3662.51254218748,3695.68288612729,3660.52675734367,3675.60838022258,3688.82076346755
"N044584",3002.60607151118,3132.64252494122,3275.96775554255,3296.86986601727,3088.57714754404,3147.33873584739,3273.94082095813,3227.50310655764
"N044585",7220.4832675204,7251.24207957997,7278.36599636418,7311.4906250758,7341.17700682957,7372.01382884916,7403.95473557859,7436.95837827054
"N044586",1488.93518338484,1489.47550306059,1489.98549318326,1490.57499404981,1490.9593691168,1491.57034767984,1492.13062187597,1492.80575773099
"N044587",13684.4404956392,14319.8532679887,14185.0698159112,15108.8846887458,13983.2320906101,14643.3144497459,14501.5377331266,15449.7902796766
"N044588",3649.12927829855,3679.59339897952,3711.27563323466,3738.69336854084,3764.38950593727,3790.76827630812,3812.0692296821,3836.40662470263
"N044589",9756.21041131813,9837.47023263657,9922.36386468905,9985.58252901785,10058.6749754072,10134.0720967473,10190.8884100664,10255.8232830516
"N044590",2389.97707795766,2229.20785600307,2415.05119222497,2263.27051226233,2453.0122962566,2295.27831887186,2475.97799581094,2320.19188947084
"N044591",11882.7577647402,12624.411235951,11825.3462783202,13933.2497157141,12242.3353234111,12862.4641337047,12079.3358939993,13996.3094778344
"N044592",2229.07439003312,2272.72780132315,2282.77199755873,2297.5374544536,2308.35513889505,2321.5082944138,2330.30857245657,2342.88150900202
"N044593",8124.69259680581,7484.68453075762,7832.04971188918,8098.1272959103,8459.99933011263,7840.81937429378,8160.84844118442,8436.44184324774
"N044594",1370.35529571089,1387.15061055732,1394.54995513839,1405.85824325133,1412.79090844341,1427.27891818003,1437.67416858691,1447.90799487835
"N044595",4463.3083422828,4480.95982518885,4465.8393888659,4475.83670396219,4490.78965012192,4505.35137866695,4491.69937883083,4496.61685081843
"N044596",1906.61410736479,1931.58577418878,1953.79511718902,1973.25388194402,1991.36210111677,2009.63747351292,2025.94733271834,2041.14009447487
"N044597",6387.89555137972,7177.68307197459,6960.96347359879,7906.32428848712,6804.74449590413,7601.5249723462,7341.77975233919,8303.30992832711
"N044598",3461.18699742673,3456.38638613287,3377.17112086042,3462.30730690041,3624.99746082146,3601.94988879995,3507.31767880418,3587.0590988047
"N044599",6457.15679530461,6561.69924278982,6639.37780318464,6718.51283838471,6740.52429613503,6833.85197378057,6893.77081120409,6968.49969468682
"N044600",9477.58207615235,9600.91753401407,9727.86498773329,9834.67706362565,9937.84903593435,10040.0199582682,10134.2059764342,10230.7160502439
"N044601",6839.48468354563,6971.00958107663,7088.33515861197,7189.75361890491,7291.26037184142,7390.89615087975,7484.8250609903,7573.692327456
"N044602",5138.51752532426,6946.91408200266,6016.37737358144,7681.66863757677,5334.84227293522,7201.34188472657,6232.87357708319,7946.82958905427
"N044603",11988.3392611411,12108.6056604148,12047.6659092212,11885.9770666757,12196.8541789344,12320.0902287158,12387.1612068197,12103.4778753591
"N044604",10155.7662780715,12280.3204923679,11242.891673808,12913.0703228259,10735.7838802158,12946.7406508343,11811.6722427252,13536.0046138025
"N044605",4946.54531630826,4965.47412276294,4938.26329527729,5019.45505850468,4943.42976934276,4961.07046510411,4935.89986922421,5017.99015905663
"N044606",2201.55406957437,2244.92931850094,2290.26026064569,2337.45299169533,2388.55431716183,2442.72036087551,2498.77064999969,2557.8947553375
"N044607",8183.53757631015,8351.53259821566,8520.28712577147,8703.02444561297,8896.83194322426,9097.62373768206,9309.51284236996,9532.85610989522
"N044608",3461.34687398518,3421.80568404116,3491.93269935631,3351.18301642755,3664.59881695649,3629.4683613351,3708.90066634238,3562.99431246398
"N044609",8375.68085301898,8113.45353974985,8788.92129432286,8215.04934190105,8913.46185860623,8797.32601668966,9305.77330698697,8932.44613100477
"N044610",1378.52633506762,1393.09763551339,1417.54550807701,1327.18718625305,1375.80178050026,1391.45486161971,1419.16105895897,1328.90112933093
"N044611",8956.49050875881,9225.43022696917,9324.02046056277,9336.37674365945,9323.86904563991,9551.592078989,9598.333720358,9577.37093600615
"N044612",3559.99490338735,3527.47828547841,3530.1034308288,3477.16494175506,3551.85112405479,3519.72786153895,3523.81261426225,3471.16119845188
"N044613",9362.43110322019,9425.00497845416,9451.51768724459,9347.46612035449,9608.63651289123,9656.43248638089,9682.76062054465,9608.26462301435
"N044614",6941.2507048922,7381.82665756452,7544.09618943368,7591.6936160895,7492.14793968596,7920.07948860022,8067.6264528961,8113.56500632938
"N044615",7629.54685393303,8696.02017700998,8609.78907571631,9283.42801093523,7979.84174953761,9088.79227829071,8992.24003232677,9698.27647260835
"N044616",1611.20202161885,1825.75257270646,1792.35553628577,1971.60385307117,1658.69070497345,1879.00915428271,1846.14209372276,2030.61658990314
"N044617",2615.99346438881,2825.20054159072,2845.13905513866,2869.6747307579,2738.99885030486,2943.39910875173,2964.8715720162,2990.88304651118
"N044618",1905.95909139067,1924.90341040206,1943.59696891655,1962.56687523417,1982.01522223301,2000.52449215662,2018.39510120101,2036.81406895503
"N044619",10151.2887613979,13974.3118477557,11954.5204015801,16506.6832720594,10401.2736781388,14256.0446620843,12285.0053016593,16860.7710148943
"N044620",7289.58293188739,8365.21121903111,7995.90008939992,8908.95016897437,7501.77699385119,8566.02393210517,8219.53348859274,9132.52590537243
"N044621",7844.6823642037,7720.24554483966,7762.37098467624,7495.14378835169,8053.83589878423,7920.77679784882,7958.36555093369,7679.42699652685
"N044622",4289.53030861671,4358.72066452399,4386.83132457355,4420.61952604432,4465.90590476467,4466.22315463762,4492.81897687402,4527.6757331913
"N044623",6395.75048581018,6284.47228731713,6734.66671155204,6616.0015864518,6496.22851348186,6414.37740459443,6734.85999547231,6710.31467564658
"N044624",2642.39738531021,2658.00591703614,2674.13157596386,2692.53748355883,2712.60288087855,2733.58021806677,2756.39146190136,2780.1427347761
"N044625",2260.24035393295,2388.06082740337,2446.99357227655,2441.23285270519,2404.17855717775,2530.00565249607,2594.71728444156,2585.97937120374
"N044626",1390.92184127271,1419.65140662098,1422.22596619874,1361.02922572485,1402.56069812834,1428.45874105326,1431.88929970325,1365.59111911025
